SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
Cc1ccc(c(c1)Br)NS(=O)(=O)c1cnc2c(c1)c(=O)n(c(=O)n2C)C,-5.71,-8.8,-8.76,-6.11,-6.2,-7.95,-3.24,-3.14,-7.19,-7.21,-6.78,-7.06,-7.3,-5.3,-5.79,-8.18,-8.19,-9.28
O=C(CN1CCN(CC1)C(=O)c1cc(Br)ccc1O)NCc1ccccc1,-6.4,-9.23,-9.28,-6.07,-5.34,-8.07,-2.41,-2.59,-6.48,-6.89,-6.21,-6.38,-7.67,-5.68,-5.76,-7.98,-8.46,-9.29
OCC1(CC(C1(C)C)OCC)NC(=O)c1cc[nH]n1,-5.82,-6.77,-6.78,-4.33,-4.04,-5.97,-1.83,-2.04,-4.92,-5.22,-5.67,-5.71,-5.8,-4.13,-4.25,-6.4,-5.73,-6.59
O=C(Cc1c(C)nn(c1C)C)NCCCc1cc(n(n1)c1ccccc1)N,-4.54,-8.72,-9.28,-4.94,-4.83,-7.33,-2.07,-2.02,-7.32,-7.26,-7.01,-6.59,-7.51,-5.77,-5.3,-7.89,-7.89,-9.22
NC1CCCC(C1)C(=O)N1CCCC1Cc1cccc(c1)F,-7.23,-7.73,-7.8,-5.0,-5.1,-6.6,-3.65,-3.76,-6.93,-7.39,-5.69,-6.37,-7.6,-5.23,-4.92,-8.95,-7.55,-9.83
CC1OCCC1S(=O)(=O)N(Cc1cccc2c1cccc2)C,-7.48,-8.48,-8.35,-5.16,-5.92,-7.0,-2.97,-3.15,-6.65,-6.37,-7.9,-6.99,-7.62,-5.04,-5.33,-8.1,-7.87,-9.07
Clc1cccc(c1)C(=O)N1CCN(CC1)Cc1nc2sc3c(c2c(=O)[nH]1)CCCC3,-6.3,-10.17,-10.28,-6.34,-6.53,-9.1,-3.01,-3.01,-8.11,-7.69,-8.5,-7.08,-8.72,-5.63,-6.12,-8.26,-8.77,-10.68
CSCCCN(S(=O)(=O)c1ccc(cc1Cl)[N+](=O)[O-])C,-3.99,-8.22,-8.42,-4.41,-4.36,-6.8,-2.12,-2.23,-6.01,-6.71,-6.43,-7.15,-6.18,-4.41,-4.6,-5.93,-6.3,-7.33
O=C(C1CC1)Nc1ccc(cc1)CNC(=O)c1ccc(cc1Cl)Cl,-5.13,-8.38,-8.69,-5.75,-5.84,-7.16,-3.08,-3.08,-6.91,-7.16,-6.96,-7.12,-7.67,-5.06,-4.87,-8.15,-7.43,-9.75
COc1ccc(cc1S(=O)(=O)N(C)C)NC(=O)C1COc2c(O1)cccc2,-4.87,-8.99,-9.64,-5.85,-6.86,-7.59,-3.25,-3.06,-7.1,-8.25,-7.73,-6.9,-8.04,-4.82,-5.06,-7.43,-8.3,-9.12
COc1cccc(c1)CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1,-4.76,-10.57,-10.81,-5.62,-5.52,-7.93,-2.9,-2.76,-7.2,-7.37,-8.86,-7.38,-8.41,-5.34,-6.71,-8.68,-7.91,-9.56
NC(=O)CN(Cc1occ(c(=O)c1)O)CCC1CCCCC1,-5.01,-7.09,-7.13,-4.97,-5.4,-5.87,-1.67,-1.69,-5.79,-5.29,-5.91,-5.39,-7.18,-4.43,-4.23,-6.89,-6.85,-7.93
CCCc1[nH]ccc1C(=O)N1CCCC1(COC)C(=O)NC,-7.52,-6.64,-5.74,-4.01,-4.45,-5.87,-1.74,-2.27,-5.15,-5.58,-6.31,-5.47,-5.59,-3.98,-3.55,-6.51,-5.78,-6.51
O=C(N1CCC2C(C1)CCCC2)NCc1ccc(nc1)n1cncn1,-5.06,-9.52,-9.59,-5.99,-5.98,-8.33,-3.32,-3.34,-7.05,-7.52,-7.28,-7.21,-7.98,-4.98,-6.25,-7.78,-8.43,-9.23
CC(Cn1c(SC(C(=O)NC(C)C)C)nc2c(c1=O)cc(cc2)Br)C,-8.19,-8.53,-8.21,-5.24,-5.24,-7.14,-2.25,-2.38,-6.57,-7.27,-7.4,-6.54,-6.75,-4.8,-6.16,-7.9,-7.92,-8.69
COc1cc2CN(CCc2cc1OC)C(=O)CSc1nnc(n1C)c1cccnc1,-5.18,-9.58,-9.75,-6.1,-5.37,-8.21,-2.68,-2.57,-7.62,-7.39,-7.18,-7.46,-8.0,-4.96,-5.64,-8.25,-7.82,-8.88
Cc1ccc2n(c1)cc(n2)c1cccc(c1)S(=O)(=O)N1CCOCC1,-5.61,-9.76,-9.84,-5.96,-5.95,-7.72,-3.62,-3.82,-7.27,-7.56,-8.42,-7.67,-8.44,-4.94,-5.14,-8.08,-7.8,-9.6
O=c1[nH]c(CN(C2CCS(=O)(=O)C2)Cc2ccco2)nc2c1c1CCCc1s2,-5.98,-10.16,-10.05,-5.92,-5.85,-7.79,-2.69,-2.88,-7.11,-7.37,-6.97,-6.84,-8.49,-6.21,-5.56,-9.28,-9.04,-9.09
COCCn1ncc(c1)CNC1CCC(N(C1)C(=O)C)C(F)(F)F,-6.03,-6.5,-7.18,-3.8,-3.96,-5.14,-2.1,-2.69,-4.73,-4.98,-4.49,-4.5,-6.47,-4.98,-3.81,-6.32,-5.5,-5.99
NC(=O)CC1(O)CCCN(C1)C(=O)c1ccc2c(c1)[nH]cc2,-8.19,-7.21,-7.4,-5.16,-5.28,-6.74,-2.99,-2.91,-6.34,-6.02,-7.6,-6.85,-7.8,-4.7,-4.13,-8.72,-7.7,-9.8
COc1ccc(cn1)NC(=O)CCC(=O)c1ccc2c(c1)cccc2,-5.64,-9.13,-9.14,-5.37,-5.44,-7.95,-2.7,-2.9,-6.89,-7.06,-8.14,-6.81,-8.03,-4.61,-5.3,-8.07,-8.2,-8.99
CCC(C1CC(=Cc2ccc(o2)c2ccc(cc2[N+](=O)[O-])Cl)c2c(C1)c(C(=O)O)c1c(n2)cccc1)(C)C,-5.1,-8.25,-8.49,-8.08,-7.86,-8.87,-3.85,-3.85,-8.52,-12.44,-9.86,-10.6,-8.95,-5.57,-5.89,-9.13,-9.42,-11.75
COc1cccc(c1)c1nnc(n1C)SCC(=O)NCCc1ccc(cc1)Cl,-4.62,-9.64,-10.12,-5.1,-5.35,-7.97,-2.45,-1.82,-7.99,-7.93,-7.16,-7.19,-7.44,-5.0,-5.53,-7.9,-8.18,-8.92
