SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
O=C(N1CCCC1C1CCCCC1(C)O)c1ccn(n1)C(C)C,-7.34,-8.16,-8.58,-5.27,-5.25,-6.99,-3.25,-3.52,-6.98,-6.95,-6.22,-7.67,-7.19,-5.03,-4.55,-7.86,-8.4,-8.81
O=C(NC(c1nc(c(s1)C(=O)O)C)C)Cc1cccc(c1)F,-6.69,-8.13,-8.13,-5.67,-5.6,-7.27,-3.06,-3.1,-6.08,-7.86,-7.42,-7.55,-6.49,-4.88,-4.64,-6.94,-6.8,-7.77
O=C(c1[nH]c2c(c1C)C(=O)CCC2)NCc1nnc2n1cc(cc2Cl)C(F)(F)F,-5.37,-9.77,-9.07,-6.05,-5.78,-7.83,-3.13,-2.75,-7.25,-6.91,-7.54,-7.65,-8.18,-5.3,-5.71,-7.92,-7.89,-8.94
CN1CCN(c2c1nc1ccccc1n2)C(=O)c1ccc(o1)COc1ccccc1,-5.59,-9.33,-9.38,-5.45,-5.64,-7.88,-3.44,-3.46,-7.71,-7.44,-7.87,-7.64,-9.1,-5.33,-6.33,-9.55,-8.12,-9.78
O=C(NCc1ccccc1)CNC(=O)CNC(=O)c1ccco1,-4.66,-7.54,-7.92,-4.49,-4.56,-6.09,-1.67,-1.83,-6.04,-5.64,-6.39,-5.73,-6.43,-4.66,-5.04,-6.78,-6.41,-7.56
O=C(Nc1ccc(cc1)Cl)CN1CCN(CC1)C(=O)CN1CCOCC1,-6.16,-8.24,-8.04,-5.18,-5.05,-7.09,-2.8,-2.18,-5.93,-5.49,-5.21,-5.35,-7.41,-4.53,-4.41,-7.57,-6.53,-7.89
CCOc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCc1ccc(cc1)Cl,-8.84,-9.79,-8.79,-6.1,-5.91,-7.34,-2.24,-2.84,-7.7,-7.8,-8.0,-7.56,-8.81,-5.53,-5.43,-10.17,-9.22,-11.54
O=C(N1CCCC2(C1)CCCCCC2)Cc1ccn[nH]1,-5.0,-8.43,-8.52,-5.61,-5.88,-6.97,-3.4,-3.11,-7.43,-6.84,-7.32,-6.92,-6.92,-4.66,-5.94,-8.02,-6.62,-8.28
O=C(c1cccnc1)Nc1scc(n1)c1ccc(cc1)NS(=O)(=O)C,-5.5,-9.7,-9.63,-6.18,-6.2,-9.18,-2.39,-2.38,-7.37,-7.86,-7.28,-6.87,-8.12,-4.87,-5.29,-8.29,-7.55,-9.81
O=C(Nc1n(C)cnc1c1ccc(cc1)F)COCc1ccccc1,-5.14,-7.67,-7.57,-4.85,-4.68,-6.41,-2.26,-2.24,-5.92,-6.41,-6.45,-6.0,-6.53,-5.85,-4.62,-7.94,-7.38,-8.62
O=C(C(c1ccccc1)Sc1ccccn1)Nc1cc(ccc1Cl)C(F)(F)F,-5.91,-8.32,-8.32,-5.92,-5.72,-6.26,-2.5,-2.69,-6.13,-6.68,-6.71,-6.43,-7.56,-5.13,-4.72,-8.62,-7.8,-9.84
C=CCCOCC(=O)NCc1c(C)cc([nH]c1=O)C,-3.64,-6.7,-6.7,-3.74,-3.78,-5.71,-1.44,-1.62,-5.36,-5.32,-5.47,-5.07,-5.64,-4.34,-4.95,-6.2,-6.17,-6.87
COC1CCCCN(C1=O)CC(=O)N1CCOCC2(C1)CC2,-7.03,-7.99,-7.83,-5.06,-4.75,-6.61,-2.91,-2.91,-5.88,-6.01,-7.2,-6.36,-6.73,-5.05,-4.57,-6.88,-6.68,-7.19
OC(=O)c1cccc(c1)OCc1nnnn1C1CC1,-4.58,-7.72,-7.52,-5.37,-5.16,-6.98,-3.07,-2.99,-6.69,-7.59,-7.23,-7.65,-6.89,-4.72,-5.1,-6.56,-6.72,-7.07
O=C(Cc1ccc(cc1)OC(F)(F)F)NCCSCc1cscc1,-6.62,-7.09,-7.21,-3.95,-4.01,-6.31,-1.39,-1.31,-5.75,-5.32,-5.9,-5.34,-5.97,-4.44,-4.58,-6.98,-5.94,-6.79
CN(C(c1cscc1)CNC(=O)c1ccc(o1)C)C,-4.23,-6.62,-6.63,-4.51,-4.49,-5.09,-1.94,-2.04,-4.82,-4.87,-4.76,-4.56,-5.98,-4.59,-4.61,-7.31,-6.21,-8.12
COc1ccc(cc1F)C1Nc2ccccc2C(=O)N1CC1CCCO1,-4.23,-7.82,-7.54,-6.11,-5.99,-6.54,-2.57,-2.69,-6.32,-6.65,-6.48,-7.16,-6.79,-5.02,-5.5,-7.86,-8.06,-8.99
Cc1cccc(c1)C(=O)N1CCC(CC1)CN1CCOCC1,-6.16,-8.92,-8.9,-5.38,-5.35,-7.0,-3.08,-3.03,-8.01,-6.4,-6.41,-6.33,-7.63,-5.68,-5.21,-8.18,-8.12,-8.35
CC(CNC(=O)c1cccc(c1)CN1CCCC1c1cnn(c1)C)C,-5.63,-8.96,-8.51,-4.99,-5.06,-7.08,-2.46,-2.31,-7.11,-6.32,-6.8,-5.91,-8.08,-5.74,-5.19,-8.02,-8.51,-8.67
O=C(Cc1csc(n1)NC(=O)c1cccs1)NCCCN(c1ccccc1)C,-5.04,-8.12,-9.32,-4.39,-5.11,-7.42,-1.81,-1.62,-6.9,-7.05,-7.77,-6.38,-7.09,-4.81,-5.2,-8.17,-7.43,-9.36
CN(C(=O)c1cn[nH]c1C1CCCCN1CCc1ccccn1)C,-7.08,-7.78,-7.96,-5.55,-5.16,-6.32,-2.37,-2.57,-6.04,-5.86,-5.56,-6.07,-7.67,-4.69,-4.73,-7.59,-7.35,-8.42
N#CC(C(=O)c1cc(C)cc(c1)C)c1nc2c([nH]1)cccc2,-5.63,-8.37,-8.34,-5.51,-5.61,-7.53,-2.95,-2.88,-7.01,-7.18,-7.39,-6.84,-7.46,-5.43,-5.59,-8.1,-7.64,-8.44
COc1ccc(cc1)c1cnc(o1)CS(=O)Cc1cccc(c1)C,-4.92,-9.55,-9.38,-5.46,-5.01,-7.92,-3.39,-3.26,-6.48,-6.95,-7.8,-6.72,-7.81,-4.25,-5.66,-8.16,-7.97,-8.76
O=C1NC(=O)C2(N1)CCC(CC2)NC(=O)c1c(C)nsc1C,-5.31,-8.47,-8.47,-5.38,-5.36,-6.89,-3.2,-3.21,-7.58,-7.09,-7.5,-6.82,-7.19,-5.51,-5.67,-7.19,-7.99,-8.24
CCCNC(=O)C1CCCN(C1)Cc1cccc(c1)Cl,-5.55,-6.69,-6.68,-4.88,-4.71,-5.87,-2.19,-2.17,-6.3,-5.27,-5.36,-5.41,-6.58,-4.61,-4.8,-7.17,-7.43,-8.07
O=C(N1CCN(CC1)C(=O)c1ccccc1)Nc1ccccc1Cc1ccccc1,-5.67,-10.15,-10.22,-6.21,-6.2,-7.99,-2.99,-2.98,-7.42,-7.99,-7.72,-7.41,-8.66,-5.13,-5.93,-8.67,-8.6,-10.36
O=C(c1noc(c1)c1ccccc1)N1CCN(CC1)S(=O)(=O)c1c(Cl)cccc1Cl,-5.69,-10.65,-10.7,-6.4,-6.55,-8.59,-3.07,-3.42,-7.99,-8.37,-7.83,-8.36,-7.92,-6.17,-6.58,-8.66,-8.54,-9.74
Cc1cnn(c1)CC1OCCN(C1)c1ncnc2c1c(C)c(s2)C,-5.48,-8.29,-8.25,-6.02,-5.98,-7.4,-3.18,-3.16,-6.91,-7.35,-7.23,-6.88,-8.17,-5.22,-5.47,-7.93,-6.8,-8.67
Cc1cccc(c1)NC(=O)C(=O)NCc1csc(n1)C(C)(C)C,-5.06,-8.52,-8.51,-5.28,-5.97,-7.13,-2.46,-2.52,-6.65,-6.77,-7.11,-6.03,-7.4,-5.56,-5.09,-7.53,-7.26,-8.38
CCC(N(CC(=O)OC)CC(=O)N)C,-3.13,-4.47,-5.38,-2.46,-3.02,-4.1,-1.34,-1.39,-3.32,-3.78,-2.75,-3.03,-4.32,-2.98,-2.42,-4.59,-4.44,-5.55
COc1ccc(cc1CN(C(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)C)Cl,-5.72,-10.46,-11.23,-6.02,-6.01,-8.74,-2.76,-2.61,-7.49,-7.96,-8.25,-7.77,-8.21,-5.43,-5.73,-9.07,-8.99,-10.31
COc1ccc(c(c1)NC(=O)N1CCN(CC1)c1[nH]nc(c1)C1CC1)OC(C)C,-4.8,-7.83,-8.07,-4.81,-5.13,-7.29,-2.21,-2.17,-7.1,-7.28,-7.0,-6.73,-7.55,-4.8,-4.93,-7.92,-7.19,-8.65
COc1cc(nn1C)C(=O)N1C[C@@H]([C@H](C1)c1[nH]nc(n1)C(C)C)C1CC1,-8.07,-9.11,-8.99,-5.43,-5.47,-8.05,-2.58,-2.9,-7.11,-6.39,-6.34,-7.29,-7.34,-5.7,-5.56,-7.11,-7.42,-8.64
CN(CCOC)Cc1cc(cs1)Br,-2.81,-4.91,-5.22,-3.36,-3.32,-4.2,-1.87,-1.88,-4.2,-3.57,-3.99,-3.58,-5.01,-3.42,-4.17,-5.62,-5.15,-5.73
Fc1cccc(c1)OC(C(=O)NCc1c(C)cc([nH]c1=O)C)C,-5.33,-8.16,-8.08,-4.55,-4.96,-6.88,-2.46,-2.0,-6.51,-6.39,-6.3,-6.13,-6.8,-4.5,-4.9,-6.64,-7.52,-7.9
O=C(c1ccc(cc1)OCC1CCCO1)Nc1cccc2c1nccc2,-6.2,-10.25,-9.95,-6.28,-6.0,-8.32,-3.34,-3.56,-7.72,-7.82,-8.86,-7.26,-9.09,-6.07,-6.07,-9.83,-8.77,-10.39
COC(=O)c1cc(ccc1Cl)NS(=O)(=O)c1ccc(cc1C)C,-4.79,-8.74,-9.04,-5.52,-5.59,-7.35,-2.56,-2.6,-6.42,-6.51,-8.16,-7.24,-7.75,-4.83,-5.34,-8.5,-7.91,-9.3
Cc1ccc(nc1)NC(=O)N(Cc1ccncc1)C,-4.63,-7.15,-7.15,-5.05,-5.05,-6.21,-2.59,-2.57,-5.67,-5.99,-5.95,-6.09,-6.2,-4.66,-5.76,-6.62,-6.29,-7.47
NS(=O)(=O)c1cccnc1NCc1ccc(cc1)n1cncc1,-7.76,-8.35,-8.2,-5.37,-5.46,-6.85,-2.31,-2.22,-6.26,-7.58,-6.88,-6.21,-8.46,-5.09,-6.02,-8.39,-7.13,-8.42
Cc1ccc(c(c1)S(=O)(=O)NCC(c1cccs1)N1CCCC1)C,-4.21,-8.66,-8.07,-5.06,-4.96,-7.3,-2.22,-2.28,-6.75,-6.46,-7.21,-6.63,-6.91,-5.48,-5.71,-8.7,-7.85,-9.52
CCN(S(=O)(=O)N(C)C)Cc1ccc2c(c1)OCO2,-4.46,-7.1,-7.26,-4.59,-4.69,-6.0,-2.63,-2.61,-5.51,-5.26,-6.5,-5.81,-6.2,-3.92,-5.07,-6.62,-6.31,-6.95
COc1ccc(cn1)NC(=O)c1cc2c(o1)cccc2,-7.04,-7.36,-7.37,-4.44,-4.37,-7.34,-3.02,-2.98,-6.22,-6.98,-6.5,-6.12,-6.85,-4.92,-4.44,-7.43,-7.05,-7.86
Cc1cc(n(n1)CCCNC(=O)c1ccc(cc1)CNS(=O)(=O)c1ccc(cc1)C(C)(C)C)C,-5.61,-11.05,-10.38,-5.03,-5.69,-8.37,-2.39,-2.11,-7.25,-6.57,-7.86,-7.32,-7.37,-3.6,-6.27,-9.03,-8.51,-10.6
FC(c1ccc(cc1)CSCc1nnc(o1)C)(F)F,-6.17,-6.53,-6.61,-4.69,-4.71,-5.89,-2.25,-2.3,-5.3,-5.16,-6.08,-5.23,-6.1,-4.12,-4.94,-6.53,-6.39,-6.84
CCOc1ccc(cc1)C(=O)N1CCC(CC1)NC(=O)CNC(=O)c1cccc(c1)Cl,-8.16,-9.97,-10.13,-5.68,-5.5,-8.1,-3.18,-3.51,-7.58,-7.06,-8.08,-7.6,-7.94,-5.09,-5.6,-7.8,-8.89,-8.86
COCCOc1ccc(cc1NC(=O)Cn1nnc(n1)c1ccccc1)C(F)(F)F,-7.58,-8.62,-8.38,-5.46,-5.22,-6.82,-1.7,-1.8,-6.51,-6.64,-7.26,-6.34,-7.06,-4.09,-4.8,-7.43,-7.07,-7.77
COCCN(S(=O)(=O)N1CCc2c(C1C)cccc2)CCC#N,-6.94,-7.82,-7.35,-4.11,-4.67,-6.58,-2.2,-2.25,-6.04,-6.57,-6.58,-6.4,-6.22,-4.35,-5.26,-7.31,-7.03,-6.72
O=Cc1ccc(c(c1)O)O,-4.11,-5.17,-5.16,-3.8,-3.8,-4.29,-2.3,-2.29,-4.21,-4.14,-5.22,-3.88,-5.09,-3.4,-4.45,-4.59,-5.85,-5.25
CCc1cc(ccc1CN1CC(C1)C(=O)O)/C(=N/OCc1ccc(c(c1)C(F)(F)F)C1CCCCC1)/C,-4.72,-10.01,-8.89,-6.7,-6.8,-8.45,-2.5,-2.42,-7.13,-8.18,-6.81,-8.22,-8.03,-5.21,-4.39,-8.03,-7.65,-9.8
COc1ccc(cc1)Cn1nnnc1SCC(=O)Nc1oc(c2c1c(=O)[nH]nc2C)C,-6.24,-10.83,-10.55,-6.38,-6.14,-9.26,-2.84,-2.43,-7.14,-9.24,-7.8,-7.48,-8.61,-5.37,-6.33,-7.95,-8.96,-10.39
O=C(N1CCOC2C1CCC2)Cc1csc(n1)c1ccccn1,-5.42,-8.61,-8.57,-5.79,-6.09,-7.27,-2.9,-3.18,-6.83,-7.19,-7.56,-7.1,-7.53,-5.45,-5.76,-8.79,-8.15,-9.64
O=C(Nc1scc(n1)c1ccncc1)CCNC(=O)c1ccccc1Cl,-5.19,-9.62,-9.6,-6.25,-6.34,-7.65,-2.48,-2.66,-7.14,-7.18,-7.91,-7.01,-8.14,-5.32,-5.59,-8.71,-8.16,-9.38
O=C(NCC(=O)Nc1c(C)cccc1C)CCNC(=O)c1cccc(c1)C,-5.06,-9.07,-9.1,-5.38,-5.33,-7.07,-1.93,-1.72,-5.77,-6.39,-7.46,-7.05,-7.62,-4.59,-5.16,-8.3,-8.05,-9.3
O=C1NCCN(C1)c1ccc(cn1)NC(=O)c1ccc(=O)n(n1)CCOc1ccccc1,-5.28,-10.41,-10.22,-5.98,-5.73,-7.83,-2.12,-2.2,-7.54,-7.35,-8.08,-6.63,-8.29,-4.42,-6.03,-7.77,-8.81,-8.91
COc1ccc(cn1)CNC(=O)c1ccc2c(n1)ccc(c2)OC,-4.59,-8.61,-8.98,-5.73,-5.61,-7.5,-2.84,-2.94,-6.72,-6.83,-6.51,-6.11,-8.18,-5.22,-5.16,-8.0,-7.4,-8.59
CN(C(=O)c1ccc(cc1)Oc1ccccc1)Cc1ccc(cc1)C(F)(F)F,-4.86,-8.85,-8.82,-5.08,-4.96,-7.39,-2.61,-2.3,-7.3,-6.47,-6.76,-6.27,-7.0,-4.91,-5.05,-7.63,-7.53,-8.34
CC1CCCN(C1)C(=O)CSc1nnnn1c1cc(C)cc(c1)C,-5.76,-9.32,-9.41,-5.6,-5.99,-7.99,-3.25,-3.18,-7.2,-7.54,-7.91,-7.13,-8.63,-5.37,-7.02,-7.89,-8.61,-9.37
CC(Oc1ncccc1CNC(=O)c1ccccc1S(=O)(=O)C)C,-5.15,-8.34,-8.65,-4.95,-5.2,-6.82,-2.41,-2.41,-5.99,-6.68,-6.79,-6.75,-6.87,-5.08,-5.05,-7.76,-7.9,-8.51
O=C(NCc1sccc1C)CCCNC(=O)C1CC1,-4.67,-7.01,-7.07,-4.14,-3.98,-5.37,-1.74,-1.83,-5.98,-5.25,-5.73,-4.61,-5.66,-4.58,-4.61,-6.84,-6.3,-7.95
CC(=O)Nc1cc(C)c(cc1c1csc(n1)NC(=O)c1ccc2c(c1)cccc2)C,-8.9,-10.21,-10.14,-6.71,-6.73,-8.66,-3.23,-3.36,-7.54,-8.81,-8.87,-8.37,-8.49,-5.51,-6.88,-10.01,-9.01,-11.21
NC(=O)C1Cc2ccccc2CN1C(=O)Cc1ccc2c(c1)CCC2,-6.06,-9.56,-9.75,-5.53,-5.73,-8.25,-3.26,-3.15,-7.4,-7.68,-6.96,-7.88,-7.79,-6.01,-5.85,-8.83,-7.73,-9.85
Fc1ccc(cc1)S(=O)(=O)Nc1c(C(C)C)n(n(c1=O)c1ccccc1)C,-5.3,-8.86,-8.61,-5.47,-5.44,-7.3,-2.73,-2.84,-7.02,-7.11,-7.79,-7.35,-7.2,-4.54,-4.9,-7.98,-8.2,-8.45
O=C(CC(c1ccccc1)NC(=O)c1ccccc1Cl)Nc1cccc(c1)NC(=O)C,-5.43,-9.62,-9.68,-6.8,-6.8,-8.22,-2.9,-2.94,-7.69,-9.24,-8.14,-8.4,-8.44,-5.58,-5.66,-9.02,-9.71,-10.83
O=C(NCc1cocc1)CCc1c(C)[nH]c(=O)[nH]c1=O,-5.03,-7.48,-7.54,-4.41,-4.47,-6.45,-2.01,-2.1,-6.07,-5.54,-6.55,-5.84,-6.04,-5.5,-4.62,-7.11,-6.8,-7.9
O=C(N(Cc1noc(c1)C)C)NC(c1cccs1)C,-5.13,-7.49,-7.49,-5.3,-5.47,-6.43,-2.88,-2.87,-5.45,-5.55,-7.05,-6.35,-6.58,-4.75,-5.55,-7.67,-6.43,-8.45
CN1CC(C(C1)C)NS(=O)(=O)c1ccc2c(c1)c(=O)[nH]c(=O)[nH]2,-6.01,-8.07,-8.01,-6.16,-6.17,-7.2,-3.17,-3.14,-6.44,-6.32,-5.94,-6.57,-7.7,-5.81,-5.78,-8.25,-8.08,-9.19
O=C(Nc1ccccc1Oc1cccc(c1)C)CSCC(=O)Nc1noc(c1)C,-5.31,-9.77,-9.69,-5.79,-5.83,-7.81,-2.66,-2.3,-6.72,-8.03,-8.04,-7.5,-7.9,-5.16,-5.47,-7.99,-8.12,-9.29
O=S1CCN(CC1)c1ccc(cn1)[N+](=O)[O-],-3.91,-6.51,-6.5,-4.65,-4.66,-5.79,-2.92,-2.92,-5.2,-6.74,-6.14,-6.58,-6.12,-4.2,-5.66,-5.96,-5.66,-7.33
O=C(N1CCCC1Cn1cccn1)CN1C(=O)NC(C1=O)(C)C,-5.19,-8.16,-8.41,-4.74,-4.62,-6.56,-2.67,-2.86,-6.28,-5.77,-7.55,-6.71,-6.53,-4.85,-5.6,-7.21,-7.04,-8.18
CCC1CCC2(CC1)NC(=O)N(C2=O)CC(=O)NC(c1ccc(cc1)n1ccnc1)C,-5.14,-8.74,-9.85,-5.47,-5.51,-8.57,-2.4,-2.41,-6.99,-7.78,-7.04,-7.99,-7.67,-4.84,-5.21,-7.13,-8.91,-10.03
NC(=O)Cn1c(CSc2nnnn2C2CCCC2)nc2c(c1=O)cccc2,-5.38,-9.54,-9.43,-6.34,-6.17,-7.78,-2.51,-2.98,-6.57,-7.86,-7.83,-7.2,-8.22,-6.07,-5.66,-8.35,-8.74,-9.72
COC(=O)c1ccc(cc1)CN(C(=O)CCc1ncc(o1)c1ccc(cc1)C)C,-4.41,-9.81,-9.93,-5.11,-5.18,-8.62,-2.35,-2.27,-7.62,-7.4,-7.21,-6.77,-8.17,-5.13,-5.08,-7.87,-7.56,-8.64
Cn1nnnc1SCc1csc(n1)Nc1ccccc1,-5.29,-8.2,-8.18,-5.53,-5.78,-7.32,-2.82,-3.07,-6.28,-6.76,-7.67,-6.61,-7.26,-4.79,-5.48,-7.57,-7.43,-8.19
O=C(c1ccc(cc1)Cn1cnc(n1)[N+](=O)[O-])N1CCCC1,-5.44,-8.83,-8.92,-6.07,-6.02,-7.95,-3.11,-3.09,-7.03,-8.46,-8.42,-7.74,-7.17,-4.95,-5.12,-6.98,-7.33,-8.4
O=C(N1CCN(CC1)S(=O)(=O)c1ccccc1)CCC(=O)N1CCC(=CC1)c1ccccc1,-6.47,-10.25,-10.67,-6.39,-5.97,-9.41,-3.11,-3.27,-8.74,-8.69,-8.48,-8.14,-8.75,-6.0,-5.69,-8.13,-8.62,-10.68
COc1cc(NC(=O)Cn2cc(c(n2)c2ccccc2)C(=O)N)cc(c1)OC,-5.11,-9.09,-8.74,-5.65,-5.48,-7.7,-2.57,-2.61,-6.78,-6.91,-7.37,-6.65,-7.44,-5.27,-6.55,-7.7,-8.02,-9.82
O=C(Nc1ccccc1OC(F)F)CSc1nnc(s1)Nc1cccc(c1C)C,-4.77,-8.77,-8.43,-5.31,-4.64,-7.57,-2.03,-1.37,-6.84,-7.11,-7.51,-6.46,-7.53,-4.17,-5.48,-7.65,-8.89,-9.12
CN(Cc1ccccc1C)Cc1ccc(cc1)C(=O)N,-4.58,-7.01,-6.58,-4.65,-4.79,-5.9,-2.25,-2.04,-5.55,-5.35,-5.12,-5.25,-7.23,-4.73,-5.05,-7.69,-7.35,-8.74
Clc1ccc(c(c1)NC(=O)C(=O)NCc1cnc(s1)C)C,-4.88,-8.51,-8.51,-5.41,-5.43,-6.84,-2.6,-3.21,-6.41,-6.58,-6.74,-6.36,-6.53,-5.53,-5.17,-7.77,-7.86,-8.51
CC(NC(=O)NC(=O)COc1c(F)c(F)cc(c1F)F)C,-4.05,-6.57,-6.42,-4.26,-4.3,-5.63,-2.01,-2.06,-5.75,-5.12,-6.03,-5.37,-5.74,-3.68,-3.62,-6.4,-5.88,-6.71
c1ccc2n(c1)cc(n2)CNc1ncnc2c1ccs2,-4.97,-7.52,-7.42,-5.03,-5.41,-6.77,-2.66,-2.8,-6.25,-6.61,-6.7,-6.47,-6.76,-4.82,-5.35,-7.44,-7.46,-7.9
NC(=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(c(c1)Cl)Cl,-5.27,-8.81,-8.99,-5.28,-5.47,-7.37,-2.83,-3.21,-7.33,-6.69,-7.21,-6.42,-7.64,-5.17,-5.08,-8.05,-7.56,-8.75
O[C@@H]1CCN(C1)C(=O)Nc1ccc(c(c1)Cl)C,-4.45,-7.29,-7.29,-4.66,-4.66,-6.4,-3.12,-3.13,-6.11,-6.1,-6.6,-6.31,-6.54,-5.39,-5.36,-6.43,-6.8,-7.14
O=C(c1c2CN(CCc2nc2c1cccc2)Cc1ccccc1)Nc1ccccc1C(=O)N1CCCCC1,-7.07,-10.93,-10.64,-7.38,-7.42,-9.17,-2.92,-3.63,-7.9,-8.81,-7.8,-8.36,-10.77,-7.08,-5.97,-9.37,-10.19,-11.03
