SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
COc1ccc(cc1)CNCc1ccn(n1)c1ccc(cc1)OC,-5.37,-8.26,-8.36,-5.17,-5.23,-7.07,-2.9,-3.13,-5.66,-6.3,-5.73,-5.61,-6.75,-3.95,-4.83,-8.0,-7.57,-9.11
O=C(Nc1ccc(cc1)NS(=O)(=O)c1ccc2c(c1)OCCCO2)CNC(=O)C1CCCCC1,-7.15,-12.33,-12.05,-6.73,-6.84,-9.52,-3.26,-3.26,-9.04,-9.09,-8.47,-8.68,-10.16,-6.68,-6.19,-9.86,-8.33,-11.68
COc1ccc(cc1)C(C1CC1)NC(=O)CN1CCCC2C1CCCC2,-5.93,-8.81,-8.47,-5.27,-5.74,-6.81,-2.71,-2.78,-6.68,-6.62,-5.77,-6.03,-7.76,-5.07,-5.43,-9.58,-8.23,-9.94
Cc1ccc(c(c1)C(=O)NC(c1ccc(cc1)S(=O)(=O)C)C)C,-5.13,-9.24,-9.27,-5.97,-5.95,-7.49,-3.17,-3.18,-6.47,-7.03,-7.14,-7.2,-7.45,-4.98,-6.73,-8.73,-8.02,-10.03
O=C(c1ccc(cc1)S(=O)(=O)N1CCCC1)N1CCN(CC1)c1ccccc1,-5.59,-10.62,-10.06,-5.74,-5.64,-8.93,-3.44,-3.34,-7.79,-7.44,-7.59,-7.8,-8.95,-4.94,-6.25,-8.43,-8.42,-10.06
O=C(C(C)(C)C)CSc1[nH]nc(n1)Cc1cccs1,-7.31,-7.72,-7.95,-4.97,-5.05,-6.62,-2.43,-2.29,-6.03,-5.82,-6.56,-5.96,-6.08,-4.63,-5.02,-6.87,-6.26,-7.45
Fc1ccc(cc1)C(=O)Nc1cc2OCCCOc2cc1Cl,-7.53,-8.04,-8.03,-5.26,-5.25,-6.64,-3.29,-3.23,-6.41,-7.14,-7.36,-6.34,-6.69,-5.3,-5.0,-7.2,-7.53,-8.62
Brc1ccc(cc1)NC(=O)c1ccc(s1)C(=O)C,-4.88,-7.98,-7.98,-4.88,-4.92,-6.7,-3.02,-3.05,-6.5,-6.8,-6.9,-6.07,-6.91,-4.9,-5.67,-7.28,-6.75,-7.98
CC1CC(C)CN(C1)C(=O)CCc1cccnc1,-4.97,-7.81,-7.84,-5.03,-5.01,-6.52,-2.85,-2.85,-6.13,-6.0,-6.38,-6.04,-6.32,-5.24,-5.28,-6.83,-7.19,-7.6
O=C(c1ccco1)N1CCN(CC1)Cc1ccccc1Oc1ccccc1,-5.98,-8.86,-8.85,-5.94,-5.73,-7.46,-2.38,-2.67,-7.09,-7.07,-6.23,-6.85,-7.86,-5.84,-5.23,-8.42,-8.03,-8.62
COc1cc(NC(=O)C2CCN(C2=O)c2cccc(c2)OC(F)(F)F)cc(c1)OC,-4.98,-8.84,-9.1,-5.13,-5.05,-7.18,-2.07,-2.26,-6.54,-7.01,-7.23,-6.7,-6.9,-4.82,-5.96,-8.2,-6.94,-8.96
O=C(NCC1(C)CCCO1)NCC(c1ncc(s1)C)C,-4.65,-7.6,-7.74,-5.5,-5.35,-6.72,-2.18,-2.44,-6.34,-5.78,-7.02,-5.71,-7.06,-5.1,-5.52,-6.62,-6.94,-7.53
O=C(Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F)CCN1C(=O)CCC1=O,-5.6,-9.65,-9.67,-6.27,-6.36,-6.93,-2.67,-2.59,-6.29,-7.33,-6.96,-6.84,-6.99,-4.99,-5.06,-8.73,-8.49,-9.34
O=C(CN1C(=O)C2N(C1=O)CCC2)NCc1ccccc1,-4.67,-8.39,-8.11,-5.43,-5.1,-6.44,-2.67,-2.83,-6.1,-6.41,-6.94,-5.98,-6.59,-5.12,-5.18,-7.64,-7.15,-8.06
CCCNS(=O)(=O)c1cccc(c1)n1cnnn1,-5.26,-7.75,-7.74,-5.21,-5.19,-6.63,-2.95,-2.82,-6.04,-5.97,-7.22,-6.52,-7.42,-4.7,-5.88,-7.29,-7.14,-8.04
CCOC(=O)C(Sc1nnc(o1)c1cc(OC)c(c(c1)OC)OC)C,-3.82,-8.54,-8.53,-4.3,-4.2,-6.26,-1.95,-1.88,-5.97,-6.51,-6.54,-5.92,-6.22,-3.9,-4.64,-6.72,-7.34,-7.18
[O-][N+](=O)c1cc(ccc1OCc1onc(n1)C(C)(C)C)S(=O)(=O)N1CCOCC1,-4.6,-9.95,-10.27,-5.61,-6.19,-8.37,-2.86,-2.8,-7.57,-9.26,-9.46,-8.47,-7.66,-5.31,-4.84,-7.44,-8.01,-10.19
O=C(Nc1c(C)cc(cc1C)C)CN(C(=O)CCNC(=O)c1cccc(c1)C)C,-8.98,-9.9,-9.71,-5.04,-5.19,-7.58,-2.21,-1.93,-6.29,-7.06,-7.7,-6.66,-7.69,-3.79,-5.78,-7.83,-8.36,-9.71
COc1ccc(c(c1)C1SCCN1S(=O)(=O)c1ccccc1)OC,-7.45,-8.19,-8.11,-4.85,-4.91,-7.37,-3.16,-3.31,-6.72,-6.58,-6.94,-6.67,-7.71,-4.89,-5.51,-8.19,-8.41,-7.9
O=C(NCc1cccnc1OC1CCCC1)CCN1C(=O)c2c(C1=O)cccc2,-5.48,-10.39,-9.78,-5.99,-5.71,-7.71,-2.68,-2.58,-7.15,-7.8,-7.91,-6.95,-7.76,-5.15,-5.93,-8.78,-8.27,-9.0
Clc1ccccc1c1nnc(o1)CSc1nnnn1C1CC1,-5.45,-8.96,-9.09,-5.57,-5.93,-7.94,-3.34,-3.33,-7.99,-7.69,-7.74,-6.88,-7.91,-5.87,-6.28,-8.74,-8.28,-9.67
COc1cc2nc(CN3CCCc4c3cccc4)[nH]c(=O)c2cc1OC,-5.54,-8.78,-8.81,-5.29,-5.28,-7.38,-2.9,-3.26,-6.75,-7.43,-7.11,-6.39,-7.59,-5.13,-5.43,-8.07,-7.73,-9.27
O=C(C1CCCCCC1)N[C@@H]1CC(C[C@@H]1n1nncc1)C(=O)O,-7.94,-8.91,-8.04,-5.62,-5.62,-7.07,-2.92,-2.89,-6.85,-8.04,-7.7,-8.36,-7.69,-5.99,-5.75,-7.7,-7.33,-9.18
COc1ccc(cc1S(=O)(=O)N1CCCC1)C(=O)N(Cc1nnc2n1CCCCC2)C,-5.28,-10.83,-11.53,-6.64,-7.07,-9.72,-3.3,-3.37,-8.08,-8.01,-8.0,-7.93,-8.44,-4.99,-6.15,-8.38,-8.85,-9.56
CCc1ccc(cc1)c1nnn(n1)CC(=O)c1ccc2c(c1)NC(=O)CO2,-5.89,-10.25,-10.17,-6.5,-6.31,-9.2,-3.01,-2.84,-8.57,-8.37,-8.66,-7.46,-8.91,-6.05,-7.03,-9.56,-9.13,-9.98
CCCn1c(C)cc(c1C)c1csc(n1)NC(=O)c1cccc(c1)C(F)(F)F,-5.37,-8.31,-8.46,-5.06,-5.12,-7.47,-2.02,-2.0,-6.61,-7.21,-7.12,-6.36,-6.99,-4.69,-5.16,-8.11,-7.8,-9.44
CC(C(=O)N1CCCCC1c1nccs1)Cc1c(C)noc1C,-5.89,-8.01,-7.92,-5.5,-5.73,-7.04,-3.12,-3.21,-6.09,-6.48,-7.01,-7.44,-7.14,-4.4,-5.49,-7.2,-7.97,-8.51
CC(NC(=O)c1c[nH]c2c(c1=O)cc(cc2C)F)CN1CCCCC1,-6.33,-8.7,-8.29,-5.48,-5.62,-7.03,-2.7,-2.67,-6.82,-6.63,-6.39,-5.62,-6.68,-5.13,-5.05,-9.08,-8.27,-9.1
Fc1ccc(cc1)C(=O)N[C@H](C(=O)NCc1cccs1)C(C)C,-5.35,-8.02,-8.05,-5.18,-5.28,-6.67,-2.18,-2.25,-6.66,-6.0,-5.99,-5.92,-7.25,-5.3,-4.59,-7.21,-7.5,-8.47
COc1ccc(cn1)NC(=O)NCCN1CC(C)OC(C1)C,-4.32,-7.57,-7.58,-5.14,-5.33,-5.89,-2.35,-2.26,-5.7,-5.31,-5.44,-5.22,-6.55,-4.47,-4.53,-7.42,-6.87,-7.22
COCCNS(=O)(=O)c1ccc(cc1)C(=O)NCCCOCC1CC1,-3.78,-8.28,-8.38,-4.1,-4.08,-5.74,-1.02,-0.63,-6.12,-5.93,-5.58,-5.34,-6.21,-3.45,-3.53,-6.85,-5.91,-7.82
Fc1ccc(c(c1)F)Cn1nnc(c1C)C(=O)O,-4.32,-6.63,-6.64,-5.01,-4.94,-6.05,-2.46,-2.45,-5.14,-7.01,-6.77,-6.7,-5.73,-4.41,-5.27,-6.01,-5.52,-6.51
O=C(C1CCOCC1)NC(c1cccs1)C1CCCC1,-5.54,-7.75,-7.67,-5.29,-5.21,-6.85,-2.56,-2.64,-6.11,-6.49,-7.48,-6.16,-7.46,-5.4,-5.05,-8.1,-7.95,-8.63
CCN(S(=O)(=O)c1cccc(c1)NC(=O)Cn1cnc2c1cc(F)c(c2)F)CC,-8.1,-9.1,-9.64,-5.71,-6.17,-7.86,-3.07,-2.96,-7.31,-7.18,-7.91,-6.24,-7.54,-5.17,-5.2,-8.22,-7.64,-9.39
O=S(=O)(c1ccccc1)CCNCCn1cccn1,-4.66,-7.36,-7.09,-4.11,-4.44,-5.37,-2.55,-2.44,-5.44,-5.0,-4.9,-4.86,-6.05,-4.44,-3.48,-7.85,-6.25,-7.58
O=C(CN1CCCC(C1)NC(=O)C)NCC1CCCCC1,-6.36,-7.44,-7.61,-5.29,-5.61,-6.11,-2.66,-2.56,-5.85,-5.72,-6.33,-5.25,-6.83,-5.34,-4.83,-7.52,-7.25,-8.51
O=C(C1CCC=CC1)Nc1c(oc2c1cccc2)C(=O)N1CCOCC1,-6.02,-8.83,-8.84,-6.17,-6.16,-7.15,-3.64,-3.24,-6.94,-8.01,-7.21,-7.34,-7.8,-5.16,-5.65,-8.66,-9.07,-10.6
O=C1CCC(=O)N1c1cc(NCc2ccc(o2)c2cccc(c2C)F)ccc1C,-5.38,-9.8,-9.82,-6.84,-6.66,-8.58,-3.21,-3.2,-7.24,-8.02,-8.21,-7.2,-7.57,-5.42,-6.12,-8.75,-8.05,-9.68
OC1Cc2c(C1NC(=O)c1cccnc1C(F)(F)F)cccc2,-5.21,-7.03,-6.99,-4.82,-4.84,-6.12,-2.5,-2.18,-5.42,-6.16,-6.12,-6.56,-6.75,-4.81,-4.53,-8.59,-6.9,-9.11
O=C(c1ccc(cc1)OCc1cscn1)Nc1cccc(c1)OC(F)(F)F,-4.82,-8.63,-8.74,-4.99,-5.0,-7.06,-2.3,-2.04,-6.75,-6.41,-6.78,-6.08,-7.19,-4.49,-5.35,-7.69,-6.74,-8.12
CCCN(C(=O)CCNC(=O)C1CCCC1)CCN(C)C,-4.83,-6.32,-6.3,-3.56,-3.93,-4.95,-1.12,-1.31,-5.46,-4.84,-4.8,-4.34,-6.1,-5.08,-3.98,-6.67,-5.66,-6.92
OC(=O)CCCSc1ccccc1,-3.65,-5.83,-5.86,-3.99,-4.02,-4.82,-2.02,-1.86,-4.89,-6.01,-6.96,-5.91,-5.12,-3.81,-3.97,-5.0,-5.24,-5.5
Clc1c[nH]c(c1)C(=O)N1CCCC(C1)(O)Cn1nncc1,-6.96,-7.57,-7.55,-5.34,-5.35,-6.35,-2.48,-2.44,-6.16,-5.76,-6.97,-6.35,-6.61,-4.52,-4.49,-7.45,-7.84,-8.26
COc1cc(ccc1OC1CCCC1)C(=O)NC1(C)CCOCC1,-5.58,-9.51,-9.49,-5.75,-5.62,-7.57,-2.82,-2.95,-6.78,-7.09,-6.87,-6.79,-7.58,-5.58,-5.01,-8.41,-7.54,-9.6
O=C(c1cnc2c(c1)c(C)no2)NCCc1c[nH]c2c1cccc2,-5.27,-9.24,-9.27,-6.11,-6.14,-7.68,-3.63,-3.66,-7.8,-7.65,-8.26,-6.98,-7.77,-6.19,-7.01,-9.48,-8.71,-10.11
OC1CCC(CC1)NC(=O)c1cccn(c1=O)Cc1ccccc1,-5.95,-9.55,-9.57,-5.63,-5.54,-7.36,-2.92,-3.06,-7.11,-7.23,-7.66,-7.65,-7.24,-5.55,-5.73,-8.84,-7.79,-9.44
C=CCn1c(SCc2nnc(o2)c2ccccc2)nnc1COc1ccccc1F,-4.58,-9.93,-9.88,-4.75,-5.16,-7.71,-2.24,-3.28,-6.75,-7.43,-7.82,-6.78,-7.96,-4.7,-5.36,-7.45,-7.73,-9.19
Fc1ccc(cc1)CCNC(=O)C1CCN(CC1)S(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl,-7.58,-9.44,-9.7,-4.84,-5.08,-8.16,-2.22,-2.25,-7.43,-7.39,-6.89,-7.35,-8.08,-5.43,-4.4,-7.68,-7.68,-8.89
Clc1cc(CNC(=O)c2cnc3n(c2=O)CCS3)cc2c1OCCCO2,-5.34,-9.44,-9.49,-7.06,-7.09,-7.95,-4.06,-3.69,-7.63,-7.68,-7.96,-7.48,-7.58,-5.29,-5.65,-8.73,-7.81,-9.18
COCCN1CCC(CC1)NC(=O)c1scc(c1Cl)C,-4.21,-6.9,-6.67,-4.3,-4.63,-5.5,-2.42,-2.4,-6.25,-5.19,-5.08,-4.71,-6.12,-4.51,-4.56,-8.54,-6.55,-9.06
OCc1nnn2c1CN(CC2)Cc1ccc(cc1)OC(F)(F)F,-5.0,-6.55,-6.61,-4.51,-3.97,-5.9,-1.98,-1.99,-5.04,-5.29,-5.39,-5.31,-6.8,-3.98,-4.13,-6.8,-6.05,-6.94
Cc1ccc(c(c1)C)C(=O)C1CCN(CC1)C(C(=O)Nc1cccc(c1)C)C,-6.07,-9.38,-9.46,-6.01,-5.75,-8.03,-2.9,-3.1,-6.91,-7.01,-6.69,-6.68,-8.22,-5.83,-6.29,-8.72,-8.8,-9.67
CC1CCN(CC1)C(=O)C1C2C1C1CC2CC1,-5.88,-7.6,-7.6,-5.35,-5.35,-6.43,-3.24,-3.26,-6.38,-5.65,-6.6,-5.94,-6.82,-5.1,-5.32,-7.03,-7.05,-7.65
CCOc1ccc(cc1[N+](=O)[O-])C(=O)CN1C(=O)C(CC)Oc2c(C1=O)cccc2,-5.5,-11.1,-11.29,-6.23,-6.56,-9.23,-2.99,-3.16,-7.29,-8.47,-8.16,-8.37,-7.62,-5.46,-5.59,-7.4,-8.8,-9.38
Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C(=O)CCc1ccco1,-5.73,-8.77,-8.89,-5.74,-5.57,-7.4,-2.6,-2.56,-6.54,-6.79,-7.17,-6.37,-7.76,-4.92,-5.19,-7.94,-7.63,-8.43
COc1ccc(cc1C(=O)N1CCN(CC1)c1ncccn1)S(=O)(=O)N1CCc2c1cccc2,-6.34,-10.96,-10.33,-6.49,-6.53,-9.52,-2.92,-3.39,-8.05,-7.72,-8.53,-7.73,-9.98,-5.87,-6.17,-9.87,-9.18,-11.27
O=C1CC(CC(=O)N1)c1ccc(cc1)Cl,-4.84,-6.97,-6.95,-4.96,-4.97,-6.08,-2.67,-2.67,-5.45,-6.16,-6.06,-5.84,-6.49,-4.48,-5.09,-6.95,-7.0,-7.8
CCN(C(=O)c1cc(ccc1F)NC(=O)C)C1CCCC1,-6.06,-7.02,-7.48,-5.14,-5.15,-6.73,-2.92,-2.91,-6.26,-6.2,-7.69,-6.16,-7.03,-5.25,-5.09,-7.3,-8.21,-8.29
CN1CCOC(C1)C(c1ccc(cc1)Cl)NC1CCSCC1,-4.03,-5.79,-5.79,-4.96,-4.99,-6.15,-2.35,-2.33,-5.37,-5.62,-4.29,-4.27,-6.87,-5.12,-4.7,-8.36,-7.34,-9.24
Fc1ccc(cc1)C1OCCN(C1)C(=O)c1cccnc1O,-5.46,-7.57,-7.57,-5.21,-5.21,-6.42,-2.84,-2.81,-5.75,-6.91,-6.74,-6.06,-7.15,-4.79,-5.21,-8.35,-7.6,-9.19
CCOc1ncccc1CNC(=O)c1ccc2c(n1)cccc2,-5.1,-8.91,-8.17,-5.0,-5.37,-7.43,-2.68,-2.48,-6.68,-6.65,-7.51,-6.21,-7.01,-5.2,-5.82,-8.32,-7.75,-8.94
COc1cccc(c1)COCC(CN1CCCC1c1noc(n1)C)O,-4.86,-7.96,-8.18,-4.8,-4.9,-6.25,-1.86,-1.91,-5.82,-5.86,-6.33,-5.85,-6.99,-5.38,-5.22,-6.52,-6.71,-8.06
CCC(c1nnc(s1)NC(=O)CNC(=O)c1ccco1)CC,-4.47,-8.04,-8.05,-5.34,-5.4,-7.27,-2.07,-2.05,-6.0,-6.79,-7.01,-5.71,-7.31,-4.56,-4.71,-7.29,-6.73,-8.14
O=C(Cn1ccc2c1cccc2)NCC1(O)CCSCC1,-7.96,-7.73,-7.76,-5.12,-5.19,-6.83,-2.69,-2.43,-6.64,-6.59,-6.52,-6.45,-6.33,-4.78,-4.67,-7.61,-7.27,-8.58
COC(=O)c1nnn(c1)C1CCCN(C1)C(=O)c1cn[nH]c1C(C)C,-5.36,-8.49,-8.6,-6.12,-5.57,-7.06,-2.61,-2.62,-6.57,-6.64,-7.18,-6.8,-6.99,-5.0,-5.43,-6.93,-6.99,-8.31
COc1cc(Cl)c(cc1NC(=O)C1CSC2(N1C(=O)CC2)C)OC,-5.31,-8.6,-8.85,-5.19,-5.21,-6.89,-3.34,-2.94,-5.98,-7.27,-6.94,-6.89,-7.6,-4.93,-4.36,-7.78,-7.69,-8.95
N#Cc1c(CCCNC(=O)c2cc3c(s2)cccc3)nn(c1N)c1ccccc1,-6.02,-11.6,-11.16,-6.23,-6.93,-8.79,-2.94,-2.93,-8.73,-8.85,-8.18,-7.89,-8.8,-6.74,-6.56,-8.42,-8.92,-11.25
C1OCC(C1)c1nnc(o1)C=Cc1cccc2c1nccc2,-7.87,-8.75,-8.75,-6.08,-6.05,-8.01,-3.4,-3.4,-7.41,-7.56,-7.84,-7.02,-7.95,-5.73,-5.56,-8.2,-8.09,-8.82
O=C1NCCN(C1)C(=O)[C@@H]1CN(C[C@H]1C(F)(F)F)Cc1ccncc1,-6.81,-7.5,-7.49,-5.79,-5.84,-6.41,-2.05,-2.09,-6.06,-5.12,-4.83,-5.26,-6.23,-4.19,-4.11,-6.31,-7.09,-6.88
O=C(C(Sc1nccn1C)C)Nc1ccc2c(c1)OCO2,-4.81,-7.46,-8.0,-4.72,-4.76,-6.09,-2.73,-2.74,-5.91,-5.98,-6.2,-5.51,-6.39,-4.99,-5.35,-8.15,-6.89,-8.96
O=C(Cc1coc(n1)c1ccccc1)NCC(=O)Nc1ccccc1Br,-5.1,-8.67,-8.73,-5.4,-5.45,-7.25,-2.4,-2.49,-6.21,-6.21,-7.33,-6.72,-8.18,-3.76,-5.34,-8.2,-7.92,-8.57
CN1CCO[C@H]([C@@H]1c1ccnn1C)CNC(=O)c1ncc(o1)C,-7.45,-6.98,-7.01,-5.07,-5.37,-5.93,-2.35,-2.41,-5.9,-5.49,-4.6,-4.86,-6.56,-4.74,-4.21,-7.14,-6.81,-7.98
O[C@H]1CN([C@H](C1)c1onc(n1)C)Cc1cnc(s1)C1CC1,-7.39,-7.57,-7.6,-5.23,-5.25,-5.91,-2.47,-2.77,-5.25,-5.2,-5.16,-5.55,-6.93,-5.01,-4.24,-8.03,-7.09,-7.25
COc1cc(ccc1OC)S(=O)(=O)NCc1ccccc1OC(F)F,-4.7,-7.86,-7.85,-4.43,-4.33,-6.26,-2.04,-2.32,-6.1,-5.56,-7.38,-5.77,-6.3,-4.07,-5.12,-7.45,-6.81,-7.6
Clc1ccc2c(c1)cc([nH]2)C(=O)NCCCNS(=O)(=O)C,-5.14,-8.79,-8.79,-6.04,-5.49,-7.0,-2.09,-2.37,-7.33,-6.84,-6.57,-6.5,-7.03,-4.64,-4.59,-7.5,-7.5,-7.58
COc1ccc(cc1S(=O)(=O)n1c(C)ncc1[N+](=O)[O-])C,-4.92,-6.92,-6.84,-5.42,-5.45,-5.92,-2.89,-2.86,-5.97,-7.39,-7.11,-7.32,-6.69,-4.61,-5.29,-6.47,-6.32,-7.36
CC(NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])N1CCC(CC1)C(=O)N1CCCCCC1)C,-5.72,-11.3,-11.05,-6.53,-6.32,-9.81,-2.42,-2.48,-9.11,-9.22,-8.96,-9.01,-7.31,-5.55,-5.27,-8.16,-7.83,-9.8
O=C(Cn1c2ccccc2c(=O)c2c1cccc2)NCCCc1nc2c([nH]1)cccc2,-5.28,-10.11,-10.08,-5.74,-5.49,-8.29,-2.44,-2.52,-7.0,-7.11,-9.25,-7.16,-8.13,-6.39,-7.29,-9.87,-9.09,-10.14
CN(Cc1cccc2c1[nH]nc2)C[C@@H]1CCCN([C@H]1c1cnn(c1)C)C,-7.7,-8.39,-7.34,-5.7,-5.91,-6.89,-2.31,-2.05,-6.17,-5.4,-5.17,-5.7,-7.76,-5.08,-5.09,-7.71,-7.94,-8.15
CC(=O)Nc1ccc(cc1)OCc1c(F)cccc1Cl,-5.56,-7.46,-7.46,-4.48,-4.57,-6.61,-2.6,-2.34,-6.34,-7.06,-6.33,-5.83,-7.07,-4.55,-4.8,-6.97,-7.25,-7.63
COc1ccc(cc1OC(F)F)C(=O)N1CCC(C1)N1CCCC1,-4.23,-7.47,-8.01,-4.54,-4.62,-6.62,-2.34,-2.44,-6.24,-5.62,-5.89,-5.22,-6.24,-4.77,-5.08,-6.65,-7.69,-7.88
OCc1nnn(c1)[C@@H]1CCCC[C@@H]1NCc1ccc(s1)C,-7.7,-7.77,-7.15,-5.85,-5.75,-6.12,-2.12,-2.29,-5.95,-6.07,-5.3,-5.52,-6.91,-4.82,-5.57,-7.92,-7.04,-8.83
CCN1CCN(CC1)S(=O)(=O)c1cccs1,-4.81,-6.48,-6.57,-3.84,-3.73,-5.47,-2.89,-2.87,-5.81,-4.81,-4.6,-4.48,-6.1,-4.03,-4.26,-6.1,-6.24,-6.5
O=C1Nc2cc(ccc2OC1C)NC(=O)c1ccc(c(c1)C)C,-5.74,-8.71,-8.71,-5.62,-5.66,-7.28,-2.64,-3.29,-6.93,-7.35,-7.93,-6.82,-7.2,-5.35,-5.39,-7.35,-7.73,-8.56
OC(=O)C1CCCCN1C(=O)c1ccc(o1)COc1ccc(cc1C)C,-4.51,-9.7,-9.84,-5.93,-5.51,-7.38,-3.11,-3.17,-7.03,-8.83,-7.25,-8.23,-7.68,-5.68,-5.39,-7.76,-7.45,-9.56
O=C(N1CCc2c1cccc2)CSc1nnc([nH]1)c1cccs1,-5.54,-8.96,-8.8,-5.94,-5.94,-7.43,-3.45,-3.33,-7.17,-7.49,-8.03,-6.55,-7.49,-5.53,-6.04,-9.08,-7.92,-9.84
CC(c1ccccc1F)NC(=O)c1cc(nn1c1ccccc1)C1CC1,-6.01,-8.26,-8.12,-5.78,-6.14,-7.23,-2.67,-2.64,-6.71,-6.75,-7.32,-6.78,-7.44,-5.61,-5.66,-8.93,-8.35,-9.05
Cn1cnnc1CSCCC(C)(C)C,-3.73,-5.69,-5.8,-3.85,-3.8,-4.88,-2.02,-1.96,-4.66,-4.39,-5.54,-4.61,-5.07,-3.73,-3.8,-5.48,-5.41,-5.85
Brc1cc(Br)c2c(c1)[C@H](NCCCNc1cc(=O)c3c([nH]1)ccs3)CCO2,-6.11,-9.66,-9.54,-6.35,-6.41,-8.38,-3.64,-3.52,-7.15,-7.1,-7.28,-6.68,-8.73,-6.85,-6.37,-9.38,-8.27,-10.26
CC1CCC(CC1)NC(=O)CCCc1nc2ccccc2c(=O)[nH]1,-5.54,-9.38,-9.64,-5.82,-5.89,-7.88,-2.72,-3.12,-7.5,-7.64,-7.84,-6.8,-7.8,-4.94,-5.9,-8.14,-8.59,-9.07
