SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
Cc1[nH]nc(n1)C(c1ccccc1)NCc1cscc1,-7.66,-6.39,-6.29,-5.24,-5.21,-5.98,-2.26,-2.27,-5.88,-5.62,-5.66,-5.43,-6.6,-4.86,-4.69,-8.37,-7.31,-8.91
O=C(c1ccccc1Cl)NC(c1ccccc1)CC(=O)N1CCc2c1cccc2,-6.31,-10.32,-10.23,-6.69,-6.56,-7.72,-3.24,-3.48,-7.75,-7.89,-8.97,-8.18,-9.01,-5.94,-6.06,-10.13,-9.28,-11.28
CN(Cc1ccc(cc1C)C)CC(=O)Nc1ccc(cc1)N1CCCC1=O,-4.8,-9.2,-9.38,-5.5,-5.61,-7.28,-2.44,-2.63,-6.75,-6.83,-6.36,-6.25,-7.46,-4.9,-5.06,-8.12,-7.67,-9.52
O=C(N(C1CC1)CC1COCC1)Nc1noc(c1)C,-4.97,-7.19,-7.41,-5.11,-5.16,-6.35,-2.74,-2.78,-5.9,-5.89,-6.48,-6.92,-6.57,-4.27,-5.76,-6.95,-6.53,-7.82
CC(Oc1ccc(cc1NC(=O)c1cc2c(o1)cccc2)S(=O)(=O)N1CCOCC1)C,-5.47,-9.68,-9.83,-6.68,-7.04,-8.47,-2.66,-2.71,-7.98,-7.96,-8.03,-8.02,-9.13,-5.07,-5.61,-9.18,-9.17,-10.24
O=C(C(Sc1nncn1c1ccccc1)C)Nc1ccc(cc1)S(=O)(=O)N,-5.73,-10.05,-9.62,-5.66,-6.17,-8.57,-3.47,-2.98,-8.12,-8.88,-7.63,-6.8,-7.84,-5.44,-6.4,-8.41,-7.93,-9.75
O=C(Cn1c2ccccc2c(c1C)Br)NCC1CCCS1,-5.59,-8.25,-8.33,-5.21,-5.15,-6.66,-2.77,-2.59,-6.3,-6.18,-6.82,-6.24,-6.67,-5.52,-5.24,-8.83,-7.65,-9.51
CCCCn1c(=O)[nH]c(=O)c(c1N)N(C(=O)CSc1nnc2n1cccc2)CCC(C)C,-4.75,-8.66,-8.24,-5.51,-4.79,-7.65,-1.68,-0.84,-6.59,-6.28,-7.03,-6.02,-6.48,-3.65,-4.32,-6.54,-7.35,-8.13
O=C(Nc1cccc(c1C)Cl)CCC(=O)c1ccc(c(c1)C)C,-8.3,-9.3,-8.89,-5.43,-5.25,-7.33,-3.14,-2.93,-7.47,-7.24,-7.62,-7.19,-7.46,-5.42,-5.37,-8.5,-8.11,-9.73
N#Cc1cccnc1Sc1ccccc1Cl,-4.96,-7.08,-6.85,-4.76,-4.75,-5.95,-3.03,-3.03,-5.55,-6.03,-6.48,-5.8,-6.18,-4.33,-5.46,-6.64,-7.31,-7.56
O=C(c1cccc(c1)Oc1ccccc1)NC(c1cccc(c1)S(=O)(=O)N)C,-6.57,-10.12,-10.72,-6.61,-6.3,-9.08,-3.34,-3.34,-7.34,-8.41,-8.73,-7.78,-8.78,-5.98,-6.69,-9.72,-8.82,-10.15
CSCCC(C(=O)N(Cc1[nH]c(=O)c2c(n1)cc(cc2)Cl)CC)NC(=O)c1cccc(c1)C,-5.49,-9.72,-10.09,-5.34,-4.97,-7.44,-1.82,-1.87,-6.61,-7.6,-7.68,-6.98,-7.42,-4.85,-5.42,-8.16,-8.58,-9.4
COc1ccc(cc1CN(C(=O)c1cn(nc1c1cccnc1)c1ccccc1)C)Cl,-5.74,-9.96,-9.99,-6.67,-6.41,-8.01,-2.49,-3.08,-8.26,-7.79,-7.73,-7.21,-8.12,-5.61,-7.08,-9.59,-9.01,-8.51
CCOc1ccc(cc1S(=O)(=O)N1CCCC1)NC(=O)CSc1nn2c(n1)nc(cc2C)C,-5.81,-7.95,-9.04,-5.68,-6.26,-7.86,-3.03,-2.83,-6.35,-6.9,-6.98,-7.23,-8.28,-4.91,-6.24,-7.84,-7.86,-9.5
CCOc1ccc2c(c1)c(C)c(o2)C(=O)Nc1nnc[nH]1,-5.02,-7.38,-7.38,-4.61,-4.81,-6.51,-2.62,-2.53,-6.06,-6.07,-5.56,-5.5,-6.9,-5.42,-4.98,-7.73,-7.37,-8.42
O=C(CCn1cnc2c1cccc2)NCc1ccccc1CN1CCOCC1,-5.42,-8.88,-8.5,-4.87,-5.29,-7.51,-1.69,-1.68,-6.01,-7.06,-6.89,-5.53,-8.36,-5.91,-5.27,-9.09,-7.64,-9.24
Clc1cnc(nc1)NC[C@@H]1CC(=O)N([C@H]1c1cnn(c1)Cc1ccccc1)C,-8.61,-9.08,-9.37,-5.98,-5.66,-7.75,-2.78,-3.08,-7.77,-7.24,-7.68,-7.78,-7.31,-6.02,-5.69,-7.7,-8.15,-9.33
N#Cc1ncc(nc1)N1CCCC1c1cc(F)cc(c1)Br,-5.16,-7.67,-7.68,-5.42,-5.38,-6.64,-2.85,-2.82,-5.96,-6.62,-7.04,-6.16,-6.86,-4.66,-5.29,-7.37,-7.5,-8.42
CC(=O)Nc1ccc(cc1)S(=O)(=O)NC1CCN(CC1)C(=O)c1cocc1,-9.06,-9.47,-9.52,-6.39,-6.3,-8.53,-3.06,-2.81,-7.51,-7.83,-7.29,-7.25,-7.79,-4.96,-5.93,-8.28,-7.91,-9.7
CC(=C)Cn1c(=O)n(C)c2c(c1=O)n1CC(C)CN(c1n2)c1ccc(c(c1)C)C,-8.78,-8.4,-8.43,-5.85,-5.6,-7.14,-2.64,-2.67,-6.06,-6.32,-5.91,-6.54,-7.56,-4.5,-5.17,-7.58,-7.98,-8.75
CNC(=O)C1CCN(CC1)S(=O)(=O)c1ccccc1,-4.46,-7.93,-7.97,-4.83,-4.78,-6.42,-2.97,-3.06,-6.62,-5.94,-6.41,-6.33,-7.3,-4.63,-4.38,-7.26,-7.01,-8.18
CN(C(=O)c1n[nH]c(c1)C(C)C)CC1CCn2c(C1)ncc2,-7.89,-7.99,-7.87,-5.11,-4.85,-6.8,-2.81,-3.02,-6.47,-6.05,-7.47,-6.45,-7.26,-4.8,-5.41,-7.45,-8.09,-9.14
COc1cc2c(cc1OC)CCN(C2c1cccs1)CC(=O)Nc1ccc(cc1[N+](=O)[O-])Cl,-5.45,-9.79,-9.63,-6.13,-6.56,-8.4,-2.36,-2.37,-7.88,-7.68,-8.13,-7.84,-6.98,-5.62,-5.72,-8.37,-8.19,-9.07
COC1(C)CC(C1(C)C)N(C(=O)CCn1ccnn1)C,-4.2,-7.62,-7.32,-4.5,-4.73,-6.15,-2.73,-2.85,-6.06,-6.41,-6.57,-5.89,-6.83,-4.46,-4.18,-5.68,-6.05,-6.93
NCc1ccc(o1)C(=O)N1CCN(C(C1)(C)C)Cc1ccccc1,-6.75,-7.71,-7.61,-4.94,-4.96,-6.97,-2.83,-2.8,-6.79,-6.88,-4.79,-5.57,-7.96,-6.1,-5.17,-7.16,-7.09,-8.3
O=C(c1oc2c(c1C)cccc2F)NCc1ccccc1CN1CCOCC1,-5.87,-9.96,-9.9,-6.08,-5.46,-7.94,-2.7,-2.72,-6.45,-7.07,-7.51,-7.5,-8.5,-5.43,-6.69,-9.65,-8.37,-9.37
O=C(Nc1cccc(c1)C(=O)NC1CC1)COc1c(Cl)cccc1Cl,-5.51,-9.07,-8.81,-6.14,-6.03,-7.41,-2.64,-2.71,-6.85,-8.07,-7.7,-6.73,-7.42,-5.0,-5.19,-8.22,-7.75,-8.83
CN1CCc2c(C1)sc(n2)NC(=O)c1cc2c(s1)CCCCC2,-6.22,-8.37,-8.37,-5.91,-5.9,-7.51,-2.65,-2.55,-7.14,-7.35,-7.06,-6.43,-8.45,-5.14,-5.9,-7.71,-7.65,-9.12
CC(c1cnc(o1)CN1CCCC1c1noc(n1)C1CC1)C,-5.02,-7.77,-7.85,-5.56,-5.35,-6.96,-3.04,-3.02,-5.99,-5.95,-6.57,-6.48,-7.2,-5.0,-6.23,-7.91,-7.22,-8.51
O=C(NCCc1ccc(s1)Cl)NCCOCC(F)(F)F,-5.9,-6.21,-6.28,-3.87,-3.83,-5.09,-1.69,-1.41,-4.69,-4.73,-5.78,-4.2,-4.86,-3.46,-3.78,-6.07,-5.64,-6.16
O=C(c1ccc(=O)n(n1)Cc1ccccc1)NCCN1CCCCC1,-6.34,-8.25,-8.21,-4.84,-4.91,-6.83,-2.37,-2.58,-6.53,-6.4,-6.65,-6.13,-7.35,-5.55,-5.63,-8.9,-8.33,-9.68
O=C(c1nnn(c1)Cc1ccccc1)NC1CCc2n(C1)ccn2,-5.53,-9.39,-9.23,-5.99,-6.17,-7.62,-2.65,-2.52,-7.42,-7.23,-7.84,-6.82,-7.35,-5.55,-5.08,-7.78,-7.76,-9.08
O=C(C(Nc1ccc(cc1)Cl)C)Nc1ccc(cc1)C(=O)C,-5.04,-8.81,-9.2,-5.14,-5.43,-7.24,-2.86,-2.86,-7.08,-7.14,-7.21,-6.4,-7.22,-4.67,-5.93,-8.16,-8.29,-8.64
O=C(Nc1cscc1C)NC[C@@H]1CCN([C@H]1c1cccnc1)C,-8.25,-7.79,-8.11,-5.71,-5.7,-6.4,-2.89,-2.96,-6.82,-6.11,-5.89,-5.68,-7.28,-5.47,-5.61,-8.55,-7.87,-9.07
CCn1c(SCC(=O)Nc2cccc(c2)C=Cc2ccccn2)nnc1c1ccco1,-9.09,-9.18,-9.58,-5.48,-5.59,-8.25,-2.25,-2.68,-8.06,-8.45,-7.44,-7.2,-8.34,-4.83,-5.35,-8.27,-7.64,-10.14
CC1N(CCc2c1ccs2)c1ncccn1,-5.31,-5.8,-5.78,-4.35,-4.35,-5.23,-2.6,-2.61,-4.61,-4.61,-4.94,-4.82,-5.63,-4.05,-4.29,-6.78,-5.98,-7.46
CC(C(=O)N1CCNC1=O)Sc1nnc(s1)NCCC,-5.01,-7.71,-7.41,-4.35,-4.76,-6.39,-2.3,-1.96,-6.37,-6.86,-6.43,-6.37,-6.4,-4.96,-5.12,-7.83,-6.71,-7.72
CC1OC(C)CN(C1)C(=O)c1ccccc1N,-5.46,-7.89,-8.1,-4.59,-4.72,-6.3,-3.07,-3.07,-6.23,-5.85,-6.22,-6.45,-6.12,-4.76,-4.53,-6.21,-7.51,-7.61
CCn1c2c(nc1n1nc(c(c1C)C)C)n(C)c(=O)n(c2=O)CC(=C)C,-4.53,-7.07,-7.44,-5.06,-5.26,-7.08,-2.33,-2.38,-7.11,-6.42,-5.39,-6.6,-7.63,-5.14,-4.97,-7.23,-7.64,-8.05
O=C(NCc1ccccc1Cl)COCc1nc2c(s1)cccc2,-4.93,-8.49,-8.42,-5.3,-5.13,-6.99,-2.0,-2.12,-6.57,-6.65,-7.03,-6.03,-7.12,-4.96,-5.24,-7.87,-7.57,-9.02
O=C(N1CCCC1)COc1ccccc1C1Nc2ccccc2C(=O)N1C1CC1,-5.98,-9.01,-8.62,-5.7,-5.77,-7.1,-2.79,-2.7,-5.91,-6.66,-7.9,-6.61,-8.43,-5.37,-5.77,-8.4,-8.3,-8.23
OCCCn1c(=O)n(C)c2c(c1=O)n1cc(n(c1n2)c1ccc(cc1)C(F)(F)F)C,-7.83,-8.38,-8.05,-5.22,-5.31,-6.69,-1.73,-1.73,-5.76,-5.74,-5.99,-5.75,-6.45,-3.92,-4.38,-7.44,-7.99,-7.45
O=C(N1CCN(CC1)c1cccc(c1)C(F)(F)F)Cn1nnn(c1=O)c1ccccc1Cl,-5.34,-10.02,-10.05,-5.79,-6.14,-7.86,-3.41,-2.91,-8.4,-6.61,-8.26,-7.56,-8.19,-5.2,-5.96,-7.87,-8.66,-9.78
O=C(c1c[nH]nc1C1COCC1)NC(c1nccs1)C,-6.77,-7.5,-7.26,-5.15,-4.94,-6.43,-2.46,-2.59,-5.6,-5.82,-7.02,-6.29,-6.57,-4.51,-5.48,-7.76,-6.99,-8.69
O=C(N1CCN(CC1)c1ccccc1O)CC(c1ccccc1)NC(=O)c1ccccc1Cl,-6.21,-10.54,-10.49,-6.55,-6.64,-9.03,-3.36,-3.43,-8.23,-8.78,-8.41,-8.09,-8.36,-5.09,-5.6,-8.22,-9.15,-11.14
O=C(NC(c1ccco1)C)CN1CCCCC1Cn1ncc(c1)C,-5.04,-7.29,-7.04,-4.8,-4.8,-6.24,-2.15,-2.28,-5.11,-5.41,-6.04,-5.26,-6.9,-5.44,-5.21,-8.52,-6.99,-8.62
CC(=C)CN1CCN(CC1)Cc1noc(c1)C,-4.69,-5.51,-5.68,-4.23,-4.26,-5.21,-2.52,-2.52,-5.43,-4.2,-3.31,-4.07,-6.24,-3.94,-3.86,-6.35,-6.04,-6.76
COCCn1nc(ccc1=O)C(=O)NC(c1cccs1)CC(C)C,-4.45,-7.93,-7.69,-5.04,-4.99,-6.42,-1.72,-1.81,-5.63,-6.3,-6.48,-6.24,-6.19,-5.19,-4.34,-7.32,-7.06,-7.46
C=CCn1c(SCC(=O)Nc2ccc3c(c2)CCN3C(=O)C)nc2c(c1=O)c1CCCCc1s2,-10.32,-11.35,-11.22,-7.25,-6.94,-9.47,-3.14,-2.67,-7.91,-9.56,-8.99,-7.98,-9.15,-5.95,-7.21,-9.33,-9.53,-11.66
OC(=O)[C@H](Cc1c([O-])noc1C(C)(C)C)N,-4.27,-6.61,-6.96,-4.99,-4.88,-5.54,-3.05,-2.72,-4.5,-5.27,-5.95,-6.32,-6.66,-5.38,-4.78,-6.23,-6.28,-6.34
O=C(Nc1ccc(c(c1)F)F)CCc1ccc(cc1)S(=O)(=O)N,-7.54,-8.65,-8.61,-5.44,-5.13,-7.4,-2.73,-2.62,-6.91,-6.96,-6.71,-6.47,-7.37,-4.76,-5.54,-7.8,-7.79,-8.87
O=C(Nc1ccc(cc1)S(=O)(=O)N)NCc1ccc(cc1)OCC(F)(F)F,-4.73,-8.45,-8.68,-5.25,-5.33,-6.79,-1.76,-1.77,-6.86,-6.17,-5.72,-6.21,-6.88,-4.59,-4.56,-6.74,-7.22,-8.35
O=C(Nc1ccc2c(c1)n(C)c(=O)o2)NCCN1CCCCC1,-4.95,-7.92,-7.86,-5.42,-5.69,-6.79,-2.5,-2.63,-6.5,-6.19,-6.64,-5.76,-7.0,-6.0,-5.35,-9.15,-8.27,-9.73
CCOCCCNC(=O)c1cc(ccc1Sc1ccccc1F)[N+](=O)[O-],-4.04,-7.72,-7.79,-5.12,-5.08,-7.25,-2.03,-1.92,-6.2,-8.16,-7.47,-7.28,-6.5,-4.63,-5.22,-6.51,-6.32,-7.91
CC(=O)Nc1cccc(c1)S(=O)(=O)N(c1ccccc1)C,-5.7,-7.8,-8.27,-5.19,-4.98,-6.75,-2.91,-2.87,-7.14,-6.14,-6.76,-6.45,-7.59,-5.02,-5.16,-7.38,-7.57,-7.98
CC(CN1C(=O)C(=O)N(C1=O)Cc1ccccc1Oc1ccccc1)C,-8.0,-9.88,-9.79,-5.41,-5.37,-7.22,-2.33,-2.61,-6.4,-6.72,-7.49,-7.02,-6.9,-5.63,-5.46,-8.49,-8.91,-8.72
O=C(N1CCN(CC1)c1ccccc1)Cn1c(C)csc1=O,-5.53,-8.27,-8.09,-5.62,-5.1,-6.38,-3.39,-3.58,-7.16,-6.31,-6.95,-6.59,-7.27,-4.88,-4.84,-7.02,-7.43,-7.4
CC(CC(N1CCOCC1)CNC(=O)c1nn(c2c1CCC2)c1ccc(cc1)F)C,-5.63,-9.05,-9.1,-5.51,-5.56,-7.43,-2.12,-2.37,-6.27,-6.83,-6.66,-6.72,-7.49,-5.06,-5.42,-9.32,-8.79,-9.12
CSC1CCCC1NC(=O)NCCCc1onc(n1)C(C)C,-4.71,-8.55,-8.22,-6.12,-5.62,-7.94,-2.85,-2.51,-6.34,-6.69,-6.93,-6.4,-6.73,-4.63,-5.45,-8.3,-7.6,-8.64
N#Cc1ccc(cc1)NC(=O)CSCc1ccc(c(c1)[N+](=O)[O-])OC,-4.55,-9.01,-8.71,-5.81,-6.03,-8.21,-2.51,-2.77,-7.16,-8.72,-8.23,-8.15,-7.13,-4.94,-5.44,-8.28,-7.27,-9.24
COc1ccc(cc1)CC(=O)Nc1cccc(c1)S(=O)(=O)N(c1ccccc1)C,-6.08,-9.68,-10.09,-5.45,-5.63,-8.86,-2.97,-2.9,-8.66,-8.03,-7.77,-7.91,-8.24,-5.18,-5.82,-9.01,-8.69,-10.32
CSc1ccc(cc1)NC(=O)c1ccc(cc1)OCc1noc(n1)C,-5.41,-9.56,-9.54,-5.69,-5.78,-8.0,-2.75,-2.8,-7.74,-7.33,-7.12,-7.23,-7.34,-5.17,-5.83,-8.38,-7.56,-8.94
CCN(C(=O)C1CCCO1)CC(=O)NCc1ccc(cc1)F,-4.45,-7.11,-7.51,-4.68,-4.79,-5.86,-2.29,-2.32,-5.56,-6.04,-6.43,-5.67,-5.7,-4.14,-4.86,-7.13,-6.47,-6.99
COc1cc(Cl)c(cc1NC(=O)CNc1ccc(cc1F)Cl)C,-4.6,-7.9,-7.96,-5.01,-5.1,-6.72,-2.76,-2.69,-6.63,-6.65,-7.58,-6.07,-6.43,-4.86,-5.0,-8.21,-7.58,-8.27
Fc1cccc(c1CS(=O)(=O)N1CC2CC1CC2)F,-5.2,-7.84,-7.8,-4.82,-4.84,-6.42,-3.0,-2.96,-6.24,-5.62,-6.29,-5.87,-6.52,-4.46,-4.37,-6.92,-6.56,-7.83
O=c1c(nn(c(=O)n1C)C)N1CCN(CC1)Cc1ccccc1,-5.27,-6.72,-6.7,-5.03,-5.02,-6.14,-2.31,-2.32,-5.88,-5.32,-5.64,-5.21,-7.28,-4.47,-4.85,-7.24,-7.17,-7.72
CCc1nsc(n1)NC1CCCN(C1)c1nccn(c1=O)C,-7.52,-7.32,-7.25,-5.55,-5.8,-6.57,-2.58,-2.66,-6.3,-5.9,-7.12,-5.94,-6.88,-4.23,-4.94,-7.05,-7.31,-7.73
Clc1ccc(cc1)NS(=O)(=O)c1cccc(c1)C(=O)Nc1ccc(c(c1F)F)F,-9.24,-9.6,-9.67,-5.59,-5.75,-8.04,-3.03,-2.98,-7.78,-7.6,-8.21,-7.58,-8.03,-5.64,-6.12,-8.35,-7.98,-9.33
O=S(=O)(c1ccc(nc1)SCc1nc2n(c1)cccc2)N1CCCCCC1,-5.27,-9.81,-9.91,-5.94,-5.82,-8.24,-3.05,-2.94,-7.41,-7.13,-8.12,-7.26,-7.58,-5.11,-6.02,-8.6,-8.02,-9.64
NC(=O)c1ccc(cc1)S(=O)(=O)NCCc1ccc2c(c1)OCCO2,-5.24,-9.34,-9.38,-5.88,-5.99,-8.3,-3.16,-2.48,-7.43,-7.29,-7.85,-7.26,-8.5,-5.91,-5.74,-9.25,-7.67,-9.41
Cc1ccc(c(c1)[N+](=O)[O-])OCC(=O)N1CCc2c(C1)ccs2,-4.57,-9.53,-9.38,-6.2,-5.98,-7.53,-3.27,-3.43,-7.12,-8.62,-8.29,-8.42,-7.08,-5.52,-5.59,-8.48,-7.7,-8.76
COCCCn1cnnc1SCC(=O)N(C12CC3CC(C2)CC(C1)C3)Cc1ccc(cc1)Cl,-4.62,-9.62,-9.5,-5.96,-5.87,-6.96,-1.79,-2.16,-7.23,-8.46,-7.5,-7.6,-7.85,-5.24,-5.14,-6.09,-7.34,-8.58
CN([C@@H]1CN(C[C@@H]1n1ccnn1)C(=O)c1ccoc1C1CC1)C,-7.42,-7.27,-7.4,-4.95,-4.97,-6.66,-2.62,-2.71,-5.56,-5.67,-5.41,-5.55,-6.23,-5.06,-5.64,-7.08,-7.28,-8.03
CCCNC(=O)CN1NS(=O)(=O)c2c(C1=O)cccc2,-5.27,-9.02,-8.57,-4.93,-5.01,-6.41,-2.39,-2.65,-6.94,-6.01,-6.33,-5.84,-6.97,-5.01,-5.7,-7.6,-7.51,-8.17
O=C(Cc1ccccc1Cl)N[C@@H]1CCC(=O)N[C@H]1c1cncn1C,-8.22,-8.67,-8.71,-5.35,-5.17,-7.06,-2.55,-2.75,-6.27,-6.49,-6.59,-6.81,-6.66,-5.61,-5.1,-7.97,-7.24,-8.38
