SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
O=C(CCc1onc(n1)c1cscc1)NCc1ccccc1CN1CCOCC1,-5.85,-9.58,-9.2,-5.52,-5.13,-8.06,-2.07,-1.9,-6.6,-7.15,-8.24,-6.21,-8.47,-4.93,-5.02,-7.91,-8.65,-9.5
O=C(N1CCN(CC1)Cc1ccncc1)Nc1ccc(cc1C)N1CCCC1,-5.27,-8.5,-8.46,-5.73,-5.69,-7.73,-2.27,-2.3,-6.83,-6.91,-6.28,-6.07,-7.01,-4.91,-5.04,-8.6,-7.56,-9.83
O=C(N1CCOC2(C1)CCCC2)NC1CCN(C1)CC(F)(F)F,-5.72,-6.59,-6.62,-5.06,-4.53,-6.0,-2.31,-2.51,-5.32,-5.32,-5.2,-5.16,-6.43,-4.53,-4.22,-6.95,-6.44,-7.69
CC(CC(C(=O)N1CCN(CC1)Cc1ccc2c(c1)OCO2)NC(=O)c1ccc(cc1Cl)Cl)C,-5.96,-9.79,-9.69,-6.02,-5.89,-8.0,-2.27,-2.65,-6.77,-7.5,-5.71,-6.62,-8.62,-5.51,-5.82,-7.84,-8.1,-10.12
COCCOc1cc(ccc1OC)NC(=O)c1ccccc1c1ncc(o1)c1ccccc1,-5.06,-9.87,-9.09,-5.51,-5.99,-6.93,-2.08,-2.14,-5.79,-7.55,-8.89,-7.56,-8.41,-4.81,-5.54,-8.39,-8.84,-8.68
O=C(N(c1ccccc1Oc1ccccc1)C)c1ccc(cc1)S(=O)(=O)NCc1ccco1,-5.15,-10.99,-11.12,-5.58,-5.65,-8.78,-2.48,-2.95,-7.93,-8.24,-8.73,-8.94,-8.41,-6.01,-5.65,-8.33,-8.93,-10.02
Cc1ccccc1c1noc(n1)CSc1nnc(n1c1ccccc1)N1CCCCC1,-6.32,-10.62,-10.66,-6.57,-6.27,-8.47,-2.77,-2.94,-7.48,-8.46,-7.32,-7.78,-8.72,-5.02,-6.56,-8.94,-8.93,-10.55
OCC1(C)CCCN1Cc1cnc(s1)c1ccc(o1)C,-4.36,-7.69,-7.59,-4.74,-4.64,-6.46,-2.78,-2.69,-5.78,-5.6,-5.92,-5.79,-7.61,-5.21,-4.75,-7.38,-6.67,-8.27
O=C(C1CCN(CC1)S(=O)(=O)c1c(C)cc(cc1C)C)NC(C)(C)C,-8.08,-8.85,-9.0,-5.53,-5.51,-8.04,-2.78,-3.04,-6.86,-6.93,-6.77,-7.13,-7.43,-5.38,-4.78,-7.18,-7.12,-8.32
COc1ccc(cc1)n1c(SCc2ccc(cc2)C#N)nc2c1cccc2,-7.14,-10.49,-10.6,-6.33,-6.21,-8.59,-3.23,-3.1,-7.93,-8.14,-8.22,-7.88,-8.04,-5.33,-5.63,-8.97,-8.43,-10.15
O=C(Nc1ncc(s1)C)CNC(=O)c1cccs1,-4.58,-7.42,-7.54,-4.61,-4.77,-6.4,-2.46,-2.45,-5.78,-5.71,-6.11,-5.19,-6.0,-4.05,-6.18,-7.87,-6.23,-8.55
Brc1ccc(cc1)CN(c1ccccc1C(=O)O)C(=O)C,-5.33,-8.05,-8.11,-4.98,-4.83,-6.95,-2.72,-2.7,-6.33,-7.58,-7.09,-8.09,-7.03,-5.56,-4.67,-6.43,-6.76,-7.51
CCCCOc1cc(C)ccc1S(=O)(=O)NC1CC(C)(C)NC(C1)(C)C,-4.52,-7.64,-7.75,-5.16,-5.05,-6.62,-2.2,-2.03,-6.03,-6.76,-6.18,-5.97,-7.56,-5.05,-4.82,-7.62,-7.35,-8.32
O=C1CCC(=O)N1c1cccc(c1)C(=O)NC1CCC(c2c1cccc2)(C)C,-6.4,-10.44,-10.42,-7.13,-7.06,-8.89,-3.8,-3.78,-7.43,-8.83,-9.12,-7.8,-9.26,-5.97,-6.48,-9.09,-9.08,-10.76
CCc1[nH]nc(n1)C1CCN(CC1)C(=O)c1cc(ccc1C)NC(=O)C,-5.26,-8.54,-8.45,-6.11,-5.88,-8.21,-3.03,-2.97,-8.27,-7.22,-8.22,-7.62,-7.85,-6.46,-6.35,-8.29,-8.4,-9.78
O=C(C1CSC2(N1C(=O)CC2)C)N1CCN(CC1)c1cccc(c1C)C,-5.27,-8.61,-8.3,-5.68,-5.58,-7.67,-3.21,-3.33,-8.1,-7.46,-6.73,-7.79,-7.57,-4.82,-5.32,-7.19,-7.76,-9.13
N#Cc1nc(oc1NC(c1ccccc1)C)C,-4.96,-7.0,-7.02,-4.96,-4.96,-5.91,-2.68,-2.69,-5.63,-5.98,-6.12,-5.68,-6.41,-4.73,-5.67,-7.14,-6.9,-7.2
CC1CC(C)CN(C1)C(=O)c1cncn1c1ccccc1,-4.46,-7.76,-7.78,-4.95,-4.92,-6.66,-2.93,-2.92,-5.66,-5.88,-6.64,-5.92,-6.74,-4.87,-4.93,-7.36,-7.58,-8.01
COC(=O)Cc1ccc(cc1)Nc1ncccc1[N+](=O)[O-],-4.05,-7.71,-8.01,-5.39,-5.31,-6.74,-2.48,-2.63,-6.86,-7.71,-7.62,-7.5,-6.11,-4.8,-4.61,-7.05,-6.39,-7.64
COc1n(C)nc(c1C1CCCN1c1ccnc(n1)c1ccccc1)C,-5.22,-8.46,-8.51,-5.63,-5.33,-6.78,-2.96,-3.02,-6.18,-6.59,-7.72,-6.85,-7.47,-5.12,-5.61,-8.99,-7.59,-7.84
O=C(Nc1cc(Cl)ccc1Cl)NC1CCS(=O)(=O)CC1,-7.87,-8.47,-8.3,-5.57,-5.48,-7.31,-3.2,-3.24,-6.2,-7.02,-7.25,-7.59,-7.42,-5.08,-5.47,-8.44,-7.5,-9.39
Cc1cc(=O)n2c(n1)sc(n2)CSc1nc2ccccc2c(=O)n1C1CCCC1,-6.08,-10.38,-10.47,-7.0,-6.78,-8.65,-3.07,-3.2,-7.37,-8.32,-8.89,-7.85,-8.97,-5.43,-7.13,-9.48,-9.76,-10.6
Clc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1nc2cc(nn2c2c1cccc2)C,-5.25,-10.13,-10.09,-6.13,-6.1,-8.56,-3.3,-3.3,-7.75,-8.1,-8.33,-7.75,-7.88,-5.57,-6.8,-8.34,-9.57,-9.82
O=C(c1cc2ccccc2[nH]c1=O)NCc1ccc(cc1)COCC(F)(F)F,-4.43,-9.22,-9.19,-5.48,-5.4,-6.9,-2.14,-2.12,-6.31,-6.66,-6.28,-6.22,-6.71,-4.13,-4.97,-7.53,-6.91,-9.32
O=C(N1CCN(CC1)S(=O)(=O)N1CCCCCC1)CC(c1ccccc1)c1ccccc1,-6.26,-11.27,-10.47,-6.04,-6.23,-8.89,-2.61,-2.77,-8.05,-7.79,-7.57,-7.84,-8.96,-5.23,-6.29,-7.53,-8.79,-10.16
O=C(c1cccc(c1)S(=O)(=O)N1CCCCCC1)N1CCN(CC1)c1ccccc1O,-6.17,-10.97,-10.71,-6.86,-6.33,-9.21,-3.54,-3.36,-8.56,-8.73,-7.86,-8.0,-8.57,-5.17,-6.6,-9.81,-9.07,-10.54
CCn1c(=O)[nH]c2c(c1=O)ccc(c2)C(=O)NCC(N1CC(C)CC(C1)C)(C)C,-5.99,-10.04,-10.14,-6.21,-5.98,-8.39,-2.78,-2.85,-7.86,-7.78,-6.5,-6.69,-7.94,-5.56,-5.01,-9.28,-8.6,-9.14
OCCCNC(=O)NCc1scc(n1)c1ccc(cc1)Cl,-4.26,-7.49,-7.85,-4.83,-4.62,-6.78,-2.86,-2.71,-6.62,-6.55,-6.82,-6.74,-6.68,-4.63,-4.54,-7.44,-7.49,-8.2
N#CC1COCCN1C(=O)c1cnn(c1)Cc1ccccc1,-5.13,-7.92,-7.83,-4.86,-4.84,-7.11,-2.57,-2.53,-6.57,-6.27,-6.67,-6.69,-7.44,-5.45,-4.91,-7.28,-7.21,-8.64
COCC(Nc1scc(n1)c1ccc(cc1)Cl)C,-4.36,-7.28,-7.23,-4.37,-4.15,-6.1,-2.18,-2.24,-5.97,-5.75,-6.02,-5.64,-6.14,-4.26,-4.51,-6.31,-6.57,-6.97
CN(c1cccc(c1C)C)C(=O)CN1C(=O)C2C(C1=O)C1CC2C=C1,-5.76,-9.57,-9.62,-5.97,-6.02,-7.49,-3.38,-3.33,-7.07,-6.78,-7.53,-7.39,-7.42,-5.14,-5.8,-7.87,-8.04,-9.2
O=C(NC(c1ccc2c(c1)CCC(=O)N2)C)NCCc1cccnc1,-5.39,-8.73,-8.54,-6.42,-6.19,-7.66,-2.72,-3.06,-7.22,-7.31,-7.29,-6.48,-7.82,-5.32,-5.42,-7.58,-7.66,-9.22
CCCN(C(=O)Cc1ccccc1)CC(=O)Nc1ccc(cc1Cl)Cl,-5.1,-8.36,-8.24,-5.06,-4.71,-7.04,-1.75,-2.06,-6.66,-6.87,-7.2,-6.5,-6.99,-4.68,-5.08,-9.29,-7.77,-9.55
NC(=O)C1CCN(C1)C(=O)Cc1coc2c1cc(C(C)C)c(c2)C,-5.88,-9.02,-9.07,-5.27,-5.63,-7.57,-2.68,-3.06,-7.43,-7.18,-7.86,-6.77,-7.65,-5.45,-5.64,-8.1,-7.65,-8.7
COc1ccc(cc1OC(F)F)C=c1sc(=CC(=O)Nc2ccccc2OC)n(c1=O)C,-4.61,-8.71,-9.8,-5.44,-5.47,-7.8,-2.54,-2.63,-6.81,-7.22,-7.45,-6.88,-7.39,-4.58,-5.58,-7.58,-8.3,-9.28
O=C(Nc1c(C)n(n(c1=O)c1ccccc1)C)NCc1ccc(cc1)Cl,-5.48,-8.59,-8.56,-6.07,-5.99,-7.81,-3.17,-2.94,-7.14,-7.44,-8.38,-6.74,-7.0,-4.97,-5.72,-8.01,-7.5,-9.62
OC(=O)C1N(CCc2c1cccc2)C(=O)CCc1cnn(c1)C,-4.99,-8.52,-8.49,-5.61,-5.55,-6.53,-2.95,-2.7,-5.68,-7.62,-8.0,-8.68,-6.88,-5.06,-4.73,-6.39,-6.32,-7.63
Cn1nc(c(c1)CN(C(=O)C1(O)CCc2c(C1)cccc2)C)C(F)(F)F,-4.87,-8.56,-8.56,-4.58,-4.43,-6.92,-2.36,-2.44,-6.92,-6.43,-6.5,-6.48,-6.46,-4.42,-5.09,-7.2,-7.48,-7.95
COc1cc(OC)c(c2c1cc([nH]2)C(=O)N1CC(C)OC2(C1)COCC2)OC,-5.0,-8.17,-8.14,-5.65,-5.72,-7.06,-2.89,-2.93,-5.96,-6.48,-7.09,-6.86,-6.59,-4.69,-4.72,-7.41,-7.54,-8.49
O=C(Nc1ccc(cc1)C(=O)N)CCN1CCC(CC1)C(=O)NCc1ccccc1,-6.3,-10.14,-10.15,-5.7,-5.88,-7.78,-2.62,-1.93,-6.81,-7.5,-6.92,-6.43,-7.67,-4.96,-5.34,-7.89,-7.72,-9.94
CCN(S(=O)(=O)c1ccc(cc1)NC(=O)C1CCN(CC1)C(=O)c1ccc(cc1)F)CC,-5.5,-10.51,-10.66,-5.54,-5.65,-8.31,-2.67,-2.94,-7.56,-7.99,-6.79,-7.36,-7.68,-4.7,-5.87,-8.3,-7.32,-9.37
Brc1ccc(c(c1)F)NC(=O)c1ccccc1CSc1nn2c(n1)nc(cc2C)C,-6.61,-10.77,-10.65,-5.85,-5.7,-7.96,-2.69,-2.57,-7.33,-7.36,-6.97,-7.3,-9.41,-6.09,-6.29,-9.13,-9.65,-9.9
N#Cc1cnc(c(c1)Cl)C(=O)N[C@H]1CCO[C@@H]1c1cnn(c1)C,-8.27,-9.03,-9.14,-5.72,-5.54,-7.16,-3.01,-2.94,-6.25,-7.79,-6.99,-6.62,-7.08,-5.44,-5.78,-8.34,-8.54,-9.48
Cc1ccccc1C1CCCN1c1nc(=O)c2c([nH]1)[nH]nc2,-4.69,-7.39,-7.39,-5.4,-5.39,-6.48,-2.76,-2.71,-6.06,-6.08,-5.75,-5.57,-7.15,-5.16,-4.83,-8.15,-7.79,-8.95
CC(=O)NC1CCCN(C1)C(C(=O)NCC1CCCCC1)C,-6.12,-7.68,-7.92,-5.28,-5.23,-6.15,-2.84,-2.62,-6.1,-6.13,-6.36,-6.02,-7.19,-5.39,-4.95,-7.72,-7.34,-8.86
CCOC(=O)C1CCN(CC1)C(=O)c1ccccc1NS(=O)(=O)c1ccc(c(c1)F)F,-6.04,-9.42,-9.52,-5.22,-5.95,-7.54,-2.8,-2.49,-7.04,-7.71,-7.8,-7.69,-7.98,-4.4,-5.67,-7.94,-7.69,-10.31
O=C(Nc1ccc2c(c1)OCCCO2)CCc1ccco1,-4.91,-8.14,-8.23,-5.44,-4.86,-6.76,-2.74,-2.77,-6.65,-5.96,-7.31,-5.84,-6.71,-4.84,-5.51,-7.93,-7.09,-8.96
O=C(C(NC(=O)c1ccc2n(c1)cnn2)Cc1ccccc1)N1CCOCC1,-5.45,-8.91,-8.96,-5.5,-5.78,-7.16,-2.55,-2.64,-7.08,-7.08,-7.24,-6.89,-7.74,-5.65,-5.6,-8.43,-8.09,-9.02
COc1ccc(cc1S(=O)(=O)N1CCOCC1)NC(=O)C12CC3CC(C2)CC(C1)C3,-9.38,-10.71,-9.38,-6.47,-6.25,-8.13,-3.86,-3.79,-7.76,-8.39,-7.8,-7.55,-7.94,-5.75,-5.63,-7.94,-9.2,-9.35
COc1ccc(cc1F)CN1CCN(CC1)C(=O)NCC1(CC1)c1ccccc1,-7.7,-8.14,-8.55,-5.16,-5.42,-7.19,-2.44,-2.18,-7.76,-6.39,-6.23,-5.77,-7.78,-5.83,-5.35,-7.75,-7.5,-8.23
CCN1CC[C@@H]2[C@H](C1)N(CCO2)C(=O)c1ccc(c(c1)S(=O)(=O)C)CC,-8.2,-8.59,-9.38,-5.51,-5.49,-7.23,-2.97,-3.04,-5.84,-7.09,-6.64,-6.69,-8.41,-5.23,-5.35,-7.79,-8.81,-9.44
O=C(C1CCN(CC1)C(=O)c1csc(n1)c1cnn(c1)C)Nc1ccncc1,-5.15,-8.94,-9.8,-5.48,-5.98,-8.41,-2.85,-2.96,-8.05,-8.09,-7.45,-7.27,-7.45,-5.23,-5.46,-7.63,-8.61,-9.02
O=C(N1CCCC(C1)n1cncn1)CCc1cccc(c1F)F,-5.04,-8.16,-8.09,-4.88,-4.75,-6.51,-2.52,-2.44,-6.24,-6.07,-6.29,-6.3,-6.43,-4.97,-4.94,-7.43,-6.54,-8.3
O=C(c1cc(ccc1C)S(=O)(=O)N(C)C)NCCNS(=O)(=O)c1ccccc1,-4.92,-10.12,-10.79,-5.91,-6.26,-8.02,-3.22,-3.03,-7.72,-7.05,-8.62,-6.79,-8.38,-5.36,-5.27,-8.68,-8.15,-9.23
N#Cc1ccccc1OCCN1CCc2c(C1)cccc2,-5.03,-7.83,-7.65,-5.36,-5.64,-7.07,-2.43,-2.46,-6.31,-5.83,-6.96,-5.78,-7.04,-5.1,-5.91,-8.29,-7.94,-9.28
O=C(NC(c1onc(n1)C)C)Nc1ccc(cc1C)OC(C)C,-4.97,-8.91,-8.81,-5.73,-5.91,-6.93,-2.52,-2.62,-6.64,-6.35,-6.82,-6.51,-7.43,-4.88,-4.87,-7.77,-7.01,-8.8
O=C(Nc1ccc2c(c1)[nH]c(=O)c(=O)[nH]2)COc1cc(Cl)ccc1Cl,-6.13,-9.11,-8.78,-5.73,-5.72,-7.71,-2.94,-2.99,-7.72,-7.89,-8.08,-6.55,-7.4,-5.55,-6.48,-8.4,-7.66,-10.2
COCC1CCN(C1)C(=O)c1sc2c(c1C)cc(cc2)OC,-4.72,-8.55,-8.55,-4.96,-4.9,-7.2,-2.88,-2.76,-6.98,-6.68,-6.6,-6.74,-7.28,-4.9,-5.09,-7.07,-7.51,-7.96
O=C(c1cccc(c1)Oc1cccc(c1)C(F)(F)F)NCC1CCCO1,-5.09,-8.39,-8.34,-5.61,-5.73,-7.27,-2.51,-2.58,-7.37,-6.5,-7.2,-6.22,-7.56,-5.32,-5.25,-7.61,-9.04,-8.81
CCc1scc(n1)CNC(=O)N1CCOC(C1)(C)CC,-4.79,-7.24,-6.97,-4.99,-4.85,-6.26,-2.31,-2.15,-5.81,-5.3,-6.45,-6.21,-6.51,-4.85,-4.76,-7.35,-6.38,-8.13
O=C1CCCCCCCCCCCOC(=O)[C@H]2N(C(=O)C(=O)C(CO1)(C)C)CCCC2,-5.27,-8.01,-7.5,-6.04,-5.93,-7.87,-3.45,-3.64,-7.37,-7.77,-6.45,-7.87,-8.09,-4.53,-5.22,-7.56,-8.03,-9.92
CC(CC1CCCN1C(=O)CC1=CCCCC1)O,-4.94,-7.19,-7.25,-5.01,-4.72,-6.22,-2.65,-2.71,-5.46,-6.14,-6.43,-6.32,-6.79,-4.91,-5.42,-7.8,-7.75,-8.15
O=C(NC1CCCC1)CCc1onc(n1)C(C)(C)C,-5.04,-7.72,-7.74,-5.72,-5.73,-6.89,-2.64,-2.57,-6.98,-6.54,-6.79,-6.04,-6.92,-5.04,-5.43,-7.38,-6.94,-8.17
CN(c1ncnc2c1c1CCCc1s2)CCc1ccccn1,-4.62,-8.17,-8.22,-5.36,-5.46,-6.7,-3.01,-2.68,-6.23,-6.09,-7.32,-6.93,-7.25,-5.22,-5.56,-8.12,-7.79,-8.99
O=C(NC12CC3CC(C2)CC(C1)C3)NCCC(=O)Nc1ccccc1F,-5.03,-9.49,-9.48,-5.67,-6.04,-7.75,-2.54,-2.67,-7.42,-7.48,-7.18,-7.14,-7.49,-6.02,-5.38,-7.26,-7.64,-8.53
Fc1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)Cn1cncn1,-4.95,-9.03,-9.04,-5.49,-5.35,-6.9,-2.47,-2.72,-6.88,-6.99,-6.99,-6.47,-7.62,-4.94,-5.33,-8.25,-7.34,-8.36
COc1ccc(cc1c1nnc([nH]1)SCC(=O)Nc1cccc(c1C)[N+](=O)[O-])Cl,-4.77,-10.4,-10.29,-6.98,-6.96,-8.26,-3.28,-3.78,-7.31,-9.22,-9.31,-8.8,-8.79,-6.1,-6.13,-8.18,-8.6,-9.74
CSCCC(C(=O)Nc1ccc(cn1)C)NC(=O)c1ccco1,-4.35,-7.9,-7.75,-5.02,-4.67,-5.85,-1.71,-2.33,-5.47,-6.34,-6.47,-5.88,-6.53,-4.65,-4.86,-7.7,-6.77,-8.08
CCN(CC(=O)N1CCN(CC1)c1sccc1[N+](=O)[O-])CC,-4.94,-7.86,-7.44,-4.68,-4.68,-5.86,-2.19,-2.12,-6.56,-7.16,-5.9,-6.75,-6.22,-5.01,-3.63,-6.7,-6.49,-7.36
CC(NC(=O)C1(C)CCCC1)CCC(C)C,-5.0,-6.68,-6.76,-4.62,-4.6,-5.98,-2.52,-2.48,-5.57,-5.39,-5.79,-5.52,-5.89,-4.27,-3.76,-6.66,-6.23,-7.35
O=C(Nc1ccc(cn1)F)N[C@H]1CCO[C@@H]1c1nccn1C,-6.79,-7.66,-7.66,-5.31,-5.57,-6.52,-2.7,-2.7,-5.8,-6.04,-6.49,-6.18,-6.53,-4.54,-4.65,-7.18,-7.0,-7.88
COc1c(OC)cc(cc1OC)NC(=O)CN1C(=O)CN(C1=O)C,-3.89,-8.03,-7.44,-4.23,-4.13,-6.21,-2.18,-2.63,-6.43,-5.39,-6.25,-5.5,-5.69,-4.25,-4.32,-6.81,-6.36,-6.85
Fc1ccc(cc1)C=CCNC[C@@H]1CC(=O)N([C@H]1c1c(C)nn(c1C)C)C,-7.56,-9.26,-9.2,-5.24,-5.39,-6.82,-2.91,-2.87,-5.77,-6.39,-5.99,-6.1,-7.3,-4.08,-4.76,-8.07,-6.93,-9.65
COc1ccc(c(c1)OC)C1CC(=NN1C(=O)CCC(=O)O)c1cc(OC)ccc1OC,-4.03,-7.71,-8.23,-4.97,-5.04,-6.09,-2.11,-2.15,-5.41,-7.47,-7.29,-8.26,-6.29,-4.92,-4.68,-6.82,-6.87,-8.63
Cc1nnc2n1CC(CC2)Nc1ncnc2c1scc2,-5.14,-7.8,-8.01,-5.53,-5.63,-7.16,-3.18,-3.2,-7.1,-6.03,-7.02,-6.61,-7.78,-4.92,-5.95,-7.77,-7.66,-8.53
