SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
COc1ccc(c2c1cccc2)C(=O)N1CCC(CC1)C(=O)NCc1nnc2n1cccc2,-5.9,-11.09,-10.34,-6.98,-6.93,-9.9,-3.62,-3.45,-8.72,-8.45,-8.56,-8.68,-9.38,-5.83,-7.21,-8.08,-8.89,-10.73
N#Cc1ccc(nc1N(CC(CN1CCN(CC1)C)O)C)C,-5.89,-6.35,-6.79,-4.02,-4.32,-5.43,-2.11,-1.47,-4.54,-4.78,-5.43,-4.03,-7.47,-4.46,-4.98,-7.92,-6.94,-7.6
COC(=O)c1ccc(cc1)CNC(=O)c1cccc(c1)S(=O)(=O)N(CC)CC,-4.63,-9.2,-9.24,-5.48,-5.72,-7.42,-2.64,-2.98,-7.07,-7.08,-7.26,-6.43,-8.6,-3.95,-5.87,-7.65,-8.83,-8.11
O=C(Nc1ccc(cn1)Cl)CN1CCCC(C1)c1ccnn1C,-5.25,-7.78,-7.81,-5.81,-5.74,-6.77,-2.91,-2.94,-6.38,-6.03,-6.17,-5.72,-7.1,-4.49,-5.65,-7.74,-7.86,-8.63
COc1ccc(cn1)C(=O)N(c1ccccc1)CCN1CCOCC1,-3.74,-7.17,-7.54,-4.51,-4.51,-6.04,-2.18,-2.21,-5.68,-6.0,-5.09,-5.67,-6.19,-4.66,-4.48,-6.84,-6.67,-7.29
O=C(Nc1nnc([nH]1)c1ccccn1)Cc1cscc1,-5.12,-7.89,-7.87,-5.54,-5.63,-6.69,-2.78,-2.69,-6.14,-5.41,-6.22,-5.88,-6.79,-5.16,-4.89,-7.64,-7.31,-9.0
O=C(Cn1nnc(n1)Cc1ccc(cc1)C)NC(C(C)C)C,-5.68,-8.34,-8.21,-4.74,-4.88,-7.12,-2.25,-2.35,-6.46,-6.34,-6.75,-6.08,-7.32,-5.35,-5.52,-8.28,-7.26,-8.76
O=C(Cc1c(C)nc2n(c1C)nc(n2)N)Nc1ccc(nc1)N(C)C,-5.85,-7.79,-7.44,-4.89,-4.86,-5.95,-2.99,-2.72,-5.93,-5.95,-5.34,-4.87,-7.63,-5.73,-6.13,-9.12,-7.04,-10.02
COC(=O)c1cc(oc1C)CSc1nnc(n1c1ccccc1C)c1ccncc1,-5.56,-9.07,-8.75,-6.14,-5.6,-7.45,-2.75,-2.45,-7.24,-7.49,-7.11,-7.14,-7.09,-5.07,-5.23,-8.91,-7.97,-9.72
CCN(Cc1ccc(c(c1)F)OC)CC(=O)Nc1cccc(c1)C,-4.17,-7.89,-7.8,-4.88,-5.06,-6.14,-2.21,-2.09,-5.64,-5.78,-5.27,-4.8,-6.96,-4.74,-4.84,-7.21,-7.41,-7.95
O=C1CCC(=O)N1Cc1ccc(cc1)NC(=O)c1cccc(c1)S(=O)(=O)C,-5.67,-9.81,-9.79,-6.31,-6.07,-8.67,-2.58,-2.64,-7.76,-7.51,-8.28,-7.33,-8.05,-5.76,-5.69,-8.09,-7.64,-9.74
CC(c1csc(n1)C(C)C)NC(=O)CN(C1CC1)C,-4.63,-6.05,-6.12,-4.68,-4.63,-5.35,-1.89,-2.09,-4.8,-4.94,-5.18,-4.4,-6.11,-4.52,-3.81,-6.92,-6.26,-7.59
N#CCCn1ncc2c1ncnc2NCC(c1ccccc1)N(C)C,-4.44,-7.78,-7.8,-4.39,-4.47,-6.48,-2.11,-1.98,-5.75,-5.74,-4.82,-5.05,-6.45,-4.34,-4.43,-7.24,-6.98,-7.55
O=C(c1coc2c1cccc2)N[C@H]1CCCO[C@@H]1c1ccncc1,-8.81,-8.98,-8.77,-5.67,-5.7,-7.57,-2.88,-3.17,-7.01,-6.75,-7.18,-6.96,-7.05,-5.72,-5.51,-8.07,-8.37,-9.1
CN(CC1CCN(C1)C(=O)NC(C1COCC1)C)C,-5.48,-6.74,-6.61,-4.29,-4.26,-6.0,-2.01,-2.01,-5.44,-5.19,-5.16,-5.28,-6.18,-5.04,-5.08,-6.4,-6.53,-7.21
COc1cc(ccc1OC)CN1CCN(CC1)C(C(=O)N1CCCC1)c1ccccc1,-4.94,-7.84,-8.42,-5.72,-5.35,-6.99,-1.73,-2.17,-6.5,-5.4,-5.79,-5.5,-7.63,-5.35,-5.74,-7.37,-8.18,-8.76
O=C(NC(c1ccccn1)C)NC(c1ccc2c(c1)CCC(=O)N2)C,-5.41,-8.55,-8.39,-5.66,-6.19,-7.39,-2.98,-3.0,-7.09,-6.91,-7.34,-6.77,-7.59,-5.4,-5.98,-8.4,-8.27,-9.93
CC(CS(=O)(=O)C)NC(=O)c1cc(nc2c1cccc2)C(C)C,-5.19,-8.7,-8.18,-5.52,-5.93,-7.26,-2.7,-2.99,-6.61,-7.22,-7.58,-7.09,-7.53,-6.22,-5.42,-8.56,-8.14,-8.72
F[C@H]1C[C@H](N(C1)Cc1oc(c(n1)C)C)CNC(=O)c1ccon1,-6.58,-7.63,-7.76,-5.22,-4.98,-6.07,-2.11,-2.51,-6.12,-5.54,-5.38,-5.53,-7.48,-4.41,-4.79,-7.02,-6.8,-7.92
O=C(Cn1nnc(n1)c1ccccc1C)Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F,-5.82,-11.05,-11.28,-6.49,-6.33,-8.6,-3.39,-3.12,-7.97,-8.86,-8.95,-7.8,-9.0,-5.88,-6.64,-9.59,-9.29,-11.6
COc1ccc2c(c1)CN(CC2)C(=O)CCc1nc2ccccc2c(=O)[nH]1,-5.52,-10.13,-10.23,-6.31,-6.26,-7.98,-3.04,-3.06,-8.7,-7.75,-8.45,-7.23,-7.77,-4.61,-6.11,-8.73,-8.8,-9.81
CC(C1SCCN(C1)C(=O)C1CC2OC1CC2)C,-3.87,-7.68,-7.0,-4.92,-4.85,-6.26,-3.05,-2.98,-5.94,-5.48,-6.05,-6.15,-7.0,-4.31,-4.49,-6.77,-7.12,-6.75
O=C(CCNS(=O)(=O)c1cccc(c1)C(=O)C)NCCOc1ccccc1,-4.98,-9.42,-9.51,-4.43,-4.2,-7.06,-1.2,-1.59,-5.98,-6.16,-7.57,-6.51,-7.04,-4.51,-5.32,-7.82,-7.2,-8.27
CC(C(=O)c1ccc(cc1)C)Oc1ccc(cc1)c1ocnn1,-5.09,-9.12,-8.88,-5.35,-5.64,-7.57,-2.69,-2.99,-7.21,-6.93,-7.46,-7.16,-7.35,-4.64,-5.68,-8.01,-8.41,-8.32
O=C(CNC(=O)COc1ccc(cc1C)C)NCCN1CCOCC1,-3.89,-7.65,-7.71,-4.02,-4.22,-6.3,-2.6,-2.19,-5.45,-5.33,-5.61,-5.29,-6.81,-4.49,-4.13,-6.76,-6.87,-6.8
Cc1onc(n1)COc1ccccc1C(=O)NC(c1ccccc1Cl)C,-8.46,-8.33,-8.33,-6.07,-6.39,-6.62,-2.59,-3.15,-6.71,-7.18,-7.57,-7.25,-7.67,-4.98,-5.91,-9.25,-8.39,-8.66
CCC(C(=O)N1CCOC(C1)CC(=O)O)Cc1cccc(c1)Br,-4.08,-7.09,-7.44,-5.11,-4.54,-7.03,-2.21,-2.38,-6.08,-8.14,-6.64,-7.53,-6.63,-5.02,-4.07,-6.64,-6.09,-7.67
COCCn1c(SCC(=O)Nc2ccccc2N2CCCC2)nnc1c1ccccc1,-4.56,-10.08,-9.13,-5.11,-5.89,-7.29,-1.77,-1.78,-6.86,-7.17,-7.77,-7.57,-7.25,-4.84,-5.34,-8.71,-7.97,-8.87
[O-][N+](=O)c1ccc2c(c1)n(Cc1onc(n1)C(C)(C)C)c(=O)o2,-8.19,-9.19,-9.11,-7.02,-7.03,-8.42,-3.53,-3.59,-7.33,-8.75,-8.85,-8.29,-7.89,-6.01,-5.92,-7.21,-7.78,-9.08
CN(Cc1ccc2c(c1)OCO2)CC(=O)Nc1cc(ccc1Cl)S(=O)(=O)N1CCCCCC1,-5.79,-11.19,-11.01,-6.32,-6.25,-9.27,-2.85,-3.0,-7.7,-6.77,-6.51,-6.6,-8.56,-5.85,-6.22,-9.54,-8.63,-9.92
O=C(C1CCC1)Nc1nc2c(n1Cc1ccco1)ccc(c2)C(F)(F)F,-5.13,-8.25,-8.38,-5.54,-5.55,-6.1,-2.86,-2.64,-5.94,-5.71,-5.84,-5.47,-6.82,-4.66,-5.18,-8.5,-7.97,-9.83
O=C(c1cc(n(c1C)CC1CCCO1)C)Cn1cnc2c(c1=O)ccs2,-5.57,-9.87,-9.58,-5.91,-6.01,-8.03,-2.72,-3.06,-7.35,-7.62,-7.97,-7.54,-7.71,-5.53,-5.53,-9.35,-7.83,-9.79
CCCCN(C(=O)c1cc2c(s1)n(C)c(=O)n(c2=O)C)Cc1ccccc1,-5.71,-8.86,-8.71,-5.62,-5.25,-7.28,-2.72,-2.68,-6.49,-6.6,-6.37,-6.37,-6.99,-4.91,-5.43,-8.68,-8.36,-9.88
FC(Oc1cccc(c1NCc1cc(=O)n2c(n1)ccc(c2)C)C)F,-4.66,-8.23,-8.35,-4.9,-5.04,-6.83,-2.92,-2.13,-6.34,-7.19,-6.96,-6.07,-6.72,-5.08,-4.99,-7.23,-7.91,-8.17
COc1cc(CNC(=O)Cn2cnc3c(c2=O)cc(s3)CC)ccc1OC,-4.46,-9.09,-9.29,-5.7,-5.38,-6.97,-2.49,-2.53,-6.65,-6.49,-6.97,-6.8,-7.62,-4.72,-5.28,-6.78,-6.92,-9.09
CC(c1ccc(cc1)n1ccnc1)NC(=O)c1sc2c(c1)CCC2,-5.85,-8.83,-8.66,-6.15,-6.02,-8.22,-3.09,-2.94,-7.23,-7.3,-7.36,-7.06,-7.22,-5.58,-6.77,-8.61,-7.77,-10.17
FC(C(CNC(=O)c1scc(c1)C(=O)C)(F)F)F,-3.72,-5.89,-5.95,-3.88,-3.65,-4.96,-2.04,-2.04,-4.71,-4.63,-5.62,-4.33,-5.3,-4.13,-4.83,-5.81,-5.71,-6.01
COc1ccc(cc1C(=O)N1CCC(CC1)N1CCCC1C(=O)N)Cl,-5.01,-8.74,-8.92,-5.22,-5.25,-6.91,-2.92,-2.72,-6.45,-6.33,-6.72,-6.46,-7.69,-5.69,-5.48,-7.2,-7.61,-8.11
Cc1noc(n1)C(N1CCN(CC1)Cc1ccc(o1)c1ccccc1Cl)C,-5.64,-8.67,-8.74,-5.84,-5.67,-7.6,-3.3,-3.23,-6.63,-6.46,-5.68,-6.29,-7.88,-5.71,-5.68,-8.73,-8.38,-9.07
CN1CCN(CC1)c1nc2c(n1Cc1ccccc1)c(=O)n(c(=O)n2C)C,-6.67,-7.05,-7.03,-4.92,-4.93,-6.59,-2.66,-2.69,-5.26,-5.34,-4.44,-5.31,-7.41,-4.83,-4.73,-8.26,-7.39,-9.11
COCCN(C(=O)C1CCCCN1S(=O)(=O)c1ccc(cc1)C)Cc1nc2ccccc2c(=O)[nH]1,-5.49,-10.18,-10.22,-5.82,-5.56,-6.68,-2.18,-2.29,-6.9,-8.37,-6.8,-7.72,-8.07,-4.89,-4.71,-7.59,-8.86,-9.22
Fc1cccc(c1)CNc1cc(cc(c1C)C)S(=O)(=O)N(C)C,-8.1,-8.26,-8.23,-5.32,-5.48,-6.75,-2.96,-2.91,-6.41,-6.75,-6.86,-6.75,-7.16,-5.52,-5.3,-7.5,-7.57,-8.32
COc1cc(ccc1OC)S(=O)(=O)N1CCOC2C1CCCC2,-5.57,-9.04,-8.92,-5.39,-5.38,-7.73,-2.97,-3.1,-7.36,-6.61,-7.91,-6.71,-7.41,-5.28,-5.99,-8.93,-7.64,-9.54
CCN(C(=O)c1c(sc2c1CCCC2)NC(=O)c1cccs1)CC,-5.24,-7.59,-8.2,-5.38,-5.32,-6.69,-2.71,-2.61,-6.66,-6.83,-7.13,-6.54,-6.92,-5.04,-5.73,-7.06,-7.67,-9.01
CCCCn1c(SC(c2nc3ccccc3c(=O)[nH]2)C)nc2c(c1=O)cccc2,-4.8,-9.87,-9.81,-6.39,-6.06,-8.62,-2.75,-2.64,-7.03,-7.39,-7.91,-7.74,-7.93,-6.15,-6.29,-8.46,-8.82,-9.63
COC(=O)c1ccc2c(c1)c1CN(CCc1[nH]2)C(=O)c1c[nH]cc1C,-5.52,-8.56,-8.55,-5.51,-5.71,-7.9,-3.3,-3.22,-6.6,-7.4,-6.89,-6.36,-7.75,-5.7,-5.18,-7.17,-7.58,-8.14
O=C(Nc1ccc(cc1)F)NCc1cccc(c1)NC(=O)C,-5.18,-8.39,-8.35,-5.63,-5.6,-6.91,-2.81,-2.89,-6.42,-7.05,-7.24,-6.44,-6.99,-5.07,-5.45,-8.02,-7.54,-8.6
CNC(=O)NC(=O)C(Sc1nccn1c1ccccc1)C,-4.79,-7.58,-7.42,-4.64,-4.94,-6.32,-2.78,-2.7,-6.26,-5.41,-6.36,-6.31,-6.4,-4.49,-5.24,-7.07,-7.67,-7.81
CCCNC(=O)C1Oc2ccccc2N(C1)C(=O)Cn1cnc2c(c1=O)c(C)c(s2)C,-5.61,-10.26,-10.48,-6.34,-6.08,-7.72,-2.71,-2.72,-7.02,-6.97,-7.3,-7.52,-7.44,-5.13,-5.19,-8.77,-8.18,-9.88
COc1ccc(cc1)c1scc(n1)Cn1nnc(n1)c1cccc(c1)C(F)(F)F,-5.06,-9.31,-9.35,-5.62,-5.91,-8.75,-2.93,-3.43,-7.25,-7.58,-8.31,-7.34,-8.18,-5.26,-6.5,-8.23,-8.48,-9.47
O=S(=O)(N1CC(C2C1CCC2)c1ccccc1)C1CC1,-7.22,-8.63,-8.68,-5.49,-5.61,-6.76,-3.66,-3.64,-6.67,-6.58,-6.75,-6.46,-7.65,-5.14,-4.6,-7.21,-8.25,-8.51
CN1CCCN(CC1)c1nc(nc2c1nc[nH]2)C(F)(F)F,-4.63,-6.23,-6.24,-4.28,-4.28,-4.58,-2.27,-2.29,-4.22,-4.42,-4.65,-4.25,-5.68,-4.05,-4.36,-6.13,-5.78,-6.71
CCCn1nc(C(=O)NCC(=O)Nc2ccc(c(c2)F)F)c2c(c1=O)cccc2,-5.25,-8.74,-8.77,-6.21,-6.1,-7.51,-3.53,-3.52,-7.02,-7.22,-7.63,-6.42,-8.34,-5.16,-5.91,-8.11,-8.49,-8.91
COc1ccc(c(c1)C(=O)N1CCCCC1C(=O)O)Br,-3.77,-6.95,-7.6,-4.96,-5.07,-6.71,-2.85,-2.75,-5.6,-8.01,-7.59,-7.18,-6.7,-5.19,-4.92,-6.32,-6.88,-7.02
O=C(CCCOc1ccc(cc1)Br)NCc1ccc(cc1)S(=O)(=O)N1CCOCC1,-4.47,-10.04,-10.29,-5.52,-5.54,-7.69,-2.36,-2.01,-7.56,-7.68,-6.53,-7.15,-7.94,-4.56,-4.78,-7.61,-7.48,-8.65
O=C(N1CCC(CC1)NCc1cn(nc1c1cccnc1)C)C1CC1,-4.65,-8.18,-8.12,-5.86,-5.43,-6.7,-3.24,-3.17,-6.57,-6.32,-5.98,-5.85,-6.9,-5.22,-4.95,-8.29,-7.61,-9.26
CCc1sc2c(c1)c(ncn2)N(Cc1noc(c1)C)C,-4.68,-7.83,-7.89,-5.07,-5.09,-6.8,-2.8,-2.82,-6.52,-6.65,-6.98,-6.59,-6.98,-4.71,-5.79,-7.91,-7.15,-8.25
CCN(C(=O)CCc1c(C)nc2n(c1C)cnc2C(=O)N)Cc1ccc(cc1)OCc1ccccc1,-4.94,-10.35,-9.29,-5.67,-5.79,-7.55,-1.57,-1.08,-7.11,-7.69,-6.59,-7.39,-7.35,-4.96,-6.37,-7.89,-8.78,-9.9
CNC(=O)c1cccc(c1)NC(=O)c1oc2c(c1C)C(=O)CC(C2)(C)C,-6.08,-9.99,-9.99,-5.9,-5.9,-8.41,-3.05,-2.98,-7.32,-8.0,-7.52,-7.31,-8.11,-5.7,-5.98,-7.94,-8.59,-9.45
COc1cccnc1NC(=O)c1cc2cc(C)ccc2nc1C,-6.14,-8.91,-8.9,-5.76,-5.89,-7.4,-3.6,-3.18,-6.99,-7.18,-8.18,-7.36,-8.15,-5.93,-5.59,-9.21,-7.96,-9.89
O=C(CN(C(=O)c1ccc(cc1)Cl)Cc1ccco1)Nc1ccccc1,-5.44,-9.05,-9.69,-5.12,-5.22,-7.4,-2.56,-2.42,-7.69,-6.54,-6.93,-7.08,-6.95,-5.04,-5.2,-8.02,-7.78,-9.56
O=S(=O)(N1CCC(CC1)C1COCC1)Cc1cccc2c1nccc2,-8.98,-9.77,-9.78,-5.91,-6.0,-7.83,-3.22,-3.49,-7.21,-7.52,-8.01,-7.79,-8.36,-5.85,-5.33,-9.75,-8.77,-9.14
O=C(Cn1ccnc1C(C)C)NCCC(C)(C)C,-3.95,-6.17,-6.36,-3.8,-4.11,-5.73,-1.93,-1.81,-4.98,-4.89,-5.49,-4.75,-5.88,-4.41,-4.56,-6.33,-5.94,-6.74
CCc1noc(n1)C(N1CCN(CC1)CC(=O)NCc1ccco1)C,-5.14,-7.61,-8.02,-5.09,-5.07,-6.28,-2.58,-2.47,-6.11,-4.89,-4.34,-4.74,-6.98,-5.29,-4.31,-7.24,-6.55,-7.67
CC1(C)Cc2c(O1)c(ccc2)CN1CCC(CC1)n1cncn1,-5.59,-7.7,-7.65,-5.28,-5.25,-7.05,-3.16,-3.15,-5.68,-5.67,-6.1,-5.61,-7.63,-5.54,-4.76,-8.28,-7.17,-9.26
O=C(C1CC1)Nc1cccc(c1)c1scc(n1)c1ccc(cc1)NS(=O)(=O)C,-5.54,-10.39,-10.46,-6.82,-6.67,-9.08,-3.0,-2.96,-8.03,-9.41,-9.15,-7.77,-8.38,-5.12,-6.4,-9.58,-8.92,-11.42
O=C(Nc1ccc2c(c1)OCO2)CSc1nnc(n1c1cccc(c1)C)c1c[nH]c2c1cccc2,-6.29,-11.32,-11.17,-6.56,-6.99,-9.85,-2.49,-2.83,-8.2,-9.19,-9.97,-8.38,-10.13,-5.99,-7.26,-9.91,-9.87,-12.4
O=C(Nc1ccc(cc1)F)CSc1nnc(n1Cc1ccccc1)c1ccncc1,-5.02,-9.27,-8.79,-5.22,-5.26,-7.69,-2.42,-2.41,-6.4,-6.85,-7.53,-7.35,-7.8,-5.3,-5.66,-7.96,-7.68,-9.36
O=C(Nc1ccnn1C1CCCC1)CSc1nnc(n1c1ccccc1)Cc1cccs1,-5.59,-9.2,-9.5,-5.62,-6.29,-8.49,-2.13,-2.63,-7.29,-7.52,-7.36,-7.34,-8.52,-5.44,-6.69,-8.73,-8.94,-10.43
CC(NS(=O)(=O)c1ccc(cc1F)F)Cn1cccn1,-4.36,-7.35,-7.25,-4.64,-4.3,-6.49,-2.24,-2.39,-5.88,-5.22,-6.17,-5.27,-6.22,-4.22,-3.82,-7.21,-6.63,-7.56
CSCCC1NC(=O)N(C1=O)CC(=O)Nc1ccccc1Cl,-5.35,-7.76,-8.03,-4.5,-4.38,-6.38,-2.2,-2.14,-6.54,-5.67,-5.82,-5.66,-6.5,-5.05,-4.62,-7.19,-7.09,-8.36
CC(=O)NC(C(=O)N1CC(C(C1)C)N(C)C)(C)C,-4.87,-6.2,-6.31,-4.16,-4.12,-5.0,-2.63,-2.59,-4.74,-4.87,-3.77,-4.67,-5.35,-3.99,-3.68,-6.64,-5.58,-6.61
O=C(Nc1ccc2c(c1)CCN2C(=O)C)CCn1nc(oc1=O)c1cccs1,-5.85,-9.96,-10.19,-5.83,-5.76,-8.43,-2.96,-3.09,-6.88,-8.01,-7.7,-7.04,-7.96,-5.44,-6.43,-8.95,-8.36,-9.76
COc1ccc(cc1NS(=O)(=O)c1ccc(cc1)F)NC(=O)CCc1c(C)noc1C,-5.65,-10.26,-10.05,-5.4,-6.14,-7.09,-2.92,-2.55,-6.81,-7.9,-7.77,-7.46,-8.28,-5.21,-6.65,-8.79,-8.46,-9.59
COc1ccc(cc1C(=O)NCCc1nc(c(s1)C)CC)OC,-4.62,-7.95,-8.13,-4.83,-5.29,-6.28,-2.04,-2.32,-6.42,-6.44,-7.22,-5.58,-6.14,-4.89,-5.27,-7.48,-6.91,-7.46
CCOc1ccccc1C(CC(=O)N1CCCC1C(=O)O)NC(=O)C,-4.48,-7.74,-7.58,-4.52,-5.06,-6.17,-2.07,-2.62,-5.47,-8.35,-6.73,-7.73,-6.55,-5.13,-4.37,-7.61,-7.18,-7.37
CC1CCCN(C1)C(=O)Nc1cccc(c1)NC(=O)c1cocc1,-5.53,-8.82,-8.84,-5.91,-5.91,-7.58,-3.36,-3.24,-6.66,-7.23,-7.37,-6.37,-7.92,-5.74,-5.36,-8.18,-7.88,-9.64
