SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
O=C(C1CSC2(N1C(=O)CC2)C)Nc1cc(nn1c1ccc(cc1)C)C,-5.67,-9.0,-9.4,-5.95,-5.84,-7.36,-3.37,-3.56,-7.0,-8.02,-7.08,-7.25,-8.02,-5.1,-6.34,-8.42,-8.46,-8.42
O=C(Cc1csc2n1cc(n2)c1ccccc1)Nc1cc(F)cc(c1)F,-5.79,-8.39,-8.52,-5.73,-5.64,-7.36,-3.09,-3.09,-6.75,-7.15,-7.54,-6.69,-7.84,-5.04,-5.6,-8.33,-8.39,-9.36
Fc1ccc(cc1)c1nsc(n1)NC(=O)c1ccc(cc1)Cl,-5.06,-8.25,-8.26,-5.11,-5.09,-7.54,-2.81,-2.85,-6.65,-7.12,-7.64,-6.61,-7.4,-4.72,-5.37,-7.8,-7.31,-8.9
COc1ccc(cc1NC(=O)C(c1ccccc1)NCC(=O)NC1CC1)C,-4.17,-7.31,-8.15,-5.23,-5.49,-6.1,-2.47,-2.41,-5.83,-5.58,-5.62,-5.69,-7.18,-5.37,-4.93,-6.97,-7.59,-7.59
Cn1c(nc(c1c1ccnc(n1)N[C@H](c1ccccc1)C)c1cccc(c1)C(F)(F)F)C1CCNCC1,-7.35,-9.85,-9.22,-6.97,-6.0,-8.49,-3.01,-2.7,-6.55,-6.61,-6.48,-6.6,-8.87,-5.57,-6.52,-9.7,-8.92,-10.05
Fc1ccc(c(c1)Cl)NC(=O)c1ccccc1N,-4.36,-6.79,-6.87,-4.74,-4.76,-6.32,-2.65,-2.64,-5.74,-6.08,-6.54,-6.09,-6.88,-4.64,-5.04,-7.5,-7.13,-8.29
COc1ccc(cc1)OCCNC(=O)C1CCN(CC1)C(=O)c1ccc(cc1)F,-4.82,-9.92,-9.25,-5.08,-4.83,-7.61,-2.03,-2.11,-7.83,-7.77,-6.82,-6.5,-7.64,-4.94,-5.43,-8.5,-7.92,-8.48
CCOC(=O)C1CCCN(C1)C(=O)CSc1nnnn1c1ccccc1,-5.34,-9.8,-9.7,-5.02,-5.2,-7.86,-2.51,-2.89,-6.54,-7.08,-7.34,-7.14,-7.38,-5.07,-5.6,-7.31,-8.68,-9.26
COc1ccc(c(c1)OC)NC(=O)CSc1oc(nc1S(=O)(=O)c1ccc(cc1)C)c1ccco1,-5.06,-10.12,-10.42,-7.07,-7.01,-7.44,-1.64,-2.02,-7.79,-7.95,-7.82,-7.81,-8.02,-5.54,-4.94,-7.94,-8.1,-9.78
COc1ccc(c(c1)NC(=O)NCCOC(C)C)C,-3.86,-7.05,-7.06,-4.57,-4.35,-5.98,-2.08,-2.09,-5.84,-5.52,-6.06,-5.54,-6.27,-4.24,-4.52,-6.5,-6.51,-7.26
O=C(Nc1cccc(c1C)C)CSc1nnc(o1)c1ccoc1C,-5.21,-8.97,-9.06,-5.96,-5.47,-7.74,-3.01,-2.9,-7.1,-7.4,-7.79,-6.27,-7.7,-5.37,-6.62,-7.6,-7.83,-9.08
Nc1nc(CSc2nccn2C)nc2c1c(C)c(s2)C,-4.65,-7.78,-7.72,-4.86,-4.94,-6.46,-2.59,-2.33,-5.89,-6.31,-6.99,-6.02,-6.94,-4.46,-5.0,-6.83,-6.87,-7.26
O=c1cc(/C=N/OCCO/N=C/c2ccc(cc2)C(=O)O)[nH]c(=O)[nH]1,-3.96,-7.78,-7.71,-6.12,-5.67,-6.71,-1.92,-2.05,-6.83,-7.91,-7.45,-7.67,-6.76,-3.71,-5.2,-7.99,-6.84,-7.54
CC(c1ccc(cc1)OCc1ccc(cc1)c1nnco1)(C)C,-4.89,-8.89,-8.91,-5.58,-5.55,-7.71,-2.98,-2.7,-7.64,-7.82,-6.74,-6.58,-7.24,-4.96,-5.41,-8.02,-7.24,-8.93
Cc1noc(n1)[C@@]12CCC[C@H]2CN(C1)C(=O)c1conc1C1CC1,-8.68,-8.45,-8.44,-5.49,-5.63,-7.5,-3.48,-3.54,-6.59,-7.59,-8.2,-6.87,-7.45,-5.0,-5.92,-8.42,-8.9,-8.59
O=C(Nc1cccc(c1C)C)CNC(=O)C(Sc1ccc(cc1)C)C,-5.13,-8.64,-8.46,-5.06,-5.14,-6.88,-2.66,-2.19,-7.45,-6.99,-7.76,-6.62,-7.01,-5.51,-5.31,-8.51,-7.51,-9.34
O=C(c1nn(c(c1)C1CC1)C)NCC1CNCCO1,-6.8,-6.49,-6.47,-4.34,-4.43,-5.73,-2.79,-2.84,-5.92,-5.43,-5.72,-4.83,-6.95,-5.11,-4.32,-7.95,-6.8,-7.65
CN1CCN(CC1c1onc(n1)C)c1ncc(cc1Cl)Cl,-4.63,-7.23,-7.22,-5.25,-5.25,-6.27,-3.38,-3.37,-5.05,-6.07,-5.96,-6.01,-6.68,-5.16,-5.67,-6.71,-7.66,-7.58
Clc1cccc(c1)CCNc1ccc2n(n1)nnn2,-5.38,-8.15,-8.19,-6.31,-6.25,-7.11,-3.26,-3.29,-7.59,-6.95,-7.44,-6.63,-7.37,-5.03,-5.96,-8.01,-7.66,-8.73
CO[C@H]1C[C@H](N(C1)C)C(=O)Nc1cnc(nc1)c1ccccc1,-7.16,-7.18,-7.24,-5.01,-5.01,-6.27,-2.36,-2.46,-5.45,-6.13,-5.44,-5.31,-7.5,-5.2,-4.22,-7.66,-7.22,-8.49
O=C(N1CCCCCC1)CN1CCN(CC1)C(=O)c1nccnc1c1nc2c(s1)cccc2,-6.48,-9.67,-9.62,-5.75,-6.06,-8.49,-3.0,-3.0,-8.05,-7.51,-7.73,-7.14,-8.78,-6.27,-5.66,-9.01,-9.12,-10.07
O=C(Nc1c(C)cccc1C(C)C)CSc1nc2ccccc2c(c1)C(=O)c1nccn1C,-5.26,-9.56,-10.16,-5.87,-6.22,-7.74,-2.76,-2.91,-7.64,-8.04,-8.0,-7.49,-8.28,-5.3,-6.47,-8.54,-9.28,-9.83
CC(NC(=O)c1nn(c2ccccc2)c(=O)c2c1cccc2)Cn1cccn1,-5.5,-8.88,-8.78,-5.5,-6.14,-7.32,-2.72,-2.79,-6.52,-8.11,-7.3,-7.22,-7.85,-5.85,-6.0,-9.07,-9.1,-9.92
Fc1ccccc1Cn1c(=O)n(C)c2c(c1=O)n1c(n2)n(c(c1C)C)C,-7.55,-7.69,-7.7,-5.81,-5.79,-6.73,-3.1,-3.1,-5.88,-5.43,-6.04,-5.47,-7.5,-4.85,-4.94,-7.89,-7.22,-7.91
COc1ccccc1N(c1scc(n1)CSc1nnc(n1C)c1ccco1)C(=O)C,-5.5,-9.79,-9.76,-5.0,-5.62,-8.14,-2.98,-2.89,-7.49,-7.47,-7.72,-7.42,-7.46,-4.66,-5.23,-8.96,-7.82,-8.6
CCC1CCC2(CC1)NC(=O)N(C2=O)CC(=O)Nc1noc(c1)C,-5.55,-8.8,-9.57,-5.67,-5.57,-7.78,-2.85,-2.68,-8.06,-7.14,-7.02,-7.7,-8.44,-5.01,-6.26,-7.52,-7.52,-8.87
CCN(CC1COc2c(O1)cccc2)CC(=O)Nc1cc(Cl)c(cc1OC)OC,-5.28,-8.81,-8.76,-5.2,-5.11,-6.81,-2.45,-1.99,-5.65,-6.03,-6.08,-5.68,-7.32,-4.52,-4.65,-7.9,-7.52,-8.68
OC(=O)c1ccccc1SCc1ccccc1,-4.57,-7.14,-7.18,-4.63,-4.7,-5.98,-2.59,-2.5,-5.92,-7.27,-7.39,-7.11,-6.33,-5.0,-4.59,-6.16,-6.98,-7.06
OC(=O)CCC(=O)N1N=C(CC1c1cn(nc1c1ccc(cc1)C)c1ccccc1)c1cccs1,-5.13,-9.15,-9.11,-7.83,-6.46,-8.96,-3.36,-2.95,-6.81,-8.96,-8.87,-9.55,-7.99,-6.2,-5.43,-8.27,-8.88,-9.55
COc1ncccc1NC(=O)NC1CCN(CC1)S(=O)(=O)C,-5.01,-8.21,-8.15,-5.6,-5.56,-6.44,-3.34,-3.22,-6.48,-6.62,-6.95,-6.67,-7.97,-5.24,-5.07,-9.08,-7.01,-8.74
Cc1ccc(c(c1)Br)NC(=O)c1ccc(c(c1)N1CCCC1=O)Cl,-8.58,-9.26,-9.26,-5.87,-5.88,-7.96,-3.29,-3.36,-6.84,-7.88,-7.79,-7.08,-7.63,-5.35,-5.89,-8.2,-8.68,-8.83
CN(c1ccc2n(n1)nnn2)Cc1cscc1,-4.99,-7.36,-7.36,-5.33,-5.36,-6.35,-3.03,-3.02,-6.43,-5.83,-7.03,-6.0,-6.48,-4.74,-5.44,-7.19,-6.76,-7.63
O=C(N1CCC(=N1)c1ccccc1)CSc1nnc[nH]1,-5.11,-7.67,-7.72,-5.57,-5.57,-6.37,-2.86,-2.9,-6.5,-6.67,-7.58,-6.31,-6.93,-4.84,-5.62,-7.5,-7.2,-8.08
O=C(Nc1ccncc1)CN1CCCC1c1cscc1,-4.4,-6.8,-6.75,-4.76,-4.71,-5.86,-2.57,-2.43,-6.14,-5.36,-5.59,-5.17,-6.66,-4.98,-4.81,-8.57,-7.0,-8.85
CCOC(=O)c1cccc(c1)OCC(=O)NC(=O)NCC(C)C,-4.68,-8.05,-8.2,-5.11,-5.25,-6.59,-2.28,-2.09,-6.52,-5.98,-6.67,-5.94,-6.42,-3.99,-4.68,-6.75,-6.54,-7.65
OC(CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(C)(C)C)COCC1CCCO1,-4.58,-9.45,-9.36,-5.24,-4.44,-7.09,-1.8,-1.69,-6.43,-5.84,-5.14,-5.9,-6.89,-5.18,-3.73,-6.8,-6.55,-7.66
c1ccc(cc1)OCCCn1c(nc2c1cccc2)c1cccs1,-4.55,-8.87,-8.75,-5.83,-5.7,-7.29,-2.84,-2.5,-6.99,-6.6,-7.55,-6.9,-7.9,-5.61,-5.86,-8.31,-8.17,-9.38
Fc1ccc(cc1)n1c(cn2c1nc1c2c(=O)n(c(=O)n1C)C)c1cccs1,-8.21,-7.45,-7.45,-5.3,-5.3,-6.47,-2.85,-2.81,-5.14,-6.28,-6.12,-5.94,-7.6,-4.65,-5.02,-7.0,-8.36,-7.9
CCc1nnc(s1)NC(=O)c1cn(nc1c1cccnc1)c1ccccc1,-5.73,-8.53,-8.51,-7.17,-7.24,-8.13,-3.02,-2.98,-6.84,-8.35,-7.31,-7.55,-8.08,-5.35,-6.32,-8.4,-8.32,-9.71
O=C(Nc1ccc(=O)n(c1)C)Cc1cccc(c1)OC(C)C,-5.03,-7.83,-7.97,-5.05,-5.21,-6.55,-2.61,-2.51,-6.11,-6.56,-7.11,-6.12,-6.8,-4.85,-5.55,-8.31,-7.65,-8.39
Cc1nnc(o1)C(N1CCCN(CC1)C(=O)c1cscc1)C,-5.53,-7.9,-7.91,-5.8,-5.86,-6.4,-3.09,-3.02,-5.71,-5.85,-6.28,-5.89,-7.08,-4.79,-5.07,-7.65,-7.27,-7.99
COCC(=O)Nc1cccc(c1)NCC(=O)N(c1ccccc1)C,-4.27,-9.2,-7.85,-5.3,-5.29,-6.92,-1.96,-1.97,-6.76,-6.82,-7.39,-5.95,-6.2,-4.3,-4.93,-7.86,-8.04,-8.18
CCS(=O)(=O)c1ccc(cc1)N1CCOCC1C,-4.46,-7.86,-7.91,-4.73,-4.73,-6.35,-2.92,-2.97,-6.53,-5.77,-6.15,-6.05,-6.39,-4.02,-4.32,-6.36,-6.66,-7.5
O=C(c1cc(ccc1C)S(=O)(=O)N)NCCCOC1CCCCC1,-7.89,-8.92,-8.96,-5.69,-5.56,-7.86,-2.55,-2.52,-6.98,-7.82,-8.33,-6.89,-7.65,-5.5,-4.5,-8.05,-7.95,-9.42
CC(N(C(=O)c1ccc(cc1)c1ncsc1)CC(F)(F)F)C,-3.54,-6.92,-7.01,-4.1,-4.04,-6.07,-1.93,-1.86,-6.08,-6.2,-5.84,-5.87,-6.25,-3.71,-4.61,-6.01,-6.3,-6.47
CN1CCCC(C1)CNS(=O)(=O)c1ccc(c(c1)C)[N+](=O)[O-],-5.37,-9.41,-9.52,-5.78,-5.47,-7.06,-3.15,-3.15,-6.5,-7.69,-7.4,-7.87,-7.41,-5.95,-6.06,-8.53,-7.7,-9.44
O=C(Nc1ccc(cc1)OC(F)(F)F)CCc1c(C)nc([nH]c1=O)N1CCOCC1,-4.37,-8.74,-8.47,-5.15,-4.98,-8.05,-1.92,-2.33,-6.29,-7.03,-5.76,-5.8,-7.24,-4.6,-4.84,-7.38,-7.2,-8.77
CCCn1nnnc1CN1CC(C)CN(c2c1cccc2)C(=O)C,-7.0,-7.88,-7.93,-5.08,-4.98,-6.47,-3.55,-3.04,-6.31,-6.24,-7.04,-6.69,-7.56,-5.01,-5.8,-7.51,-7.85,-8.03
Cc1ccc2c(c1)cc([nH]2)C(=O)N1CCCC(C1)C(F)(F)F,-5.2,-7.67,-7.68,-4.76,-4.77,-6.33,-3.1,-3.09,-6.3,-6.06,-7.01,-5.97,-6.51,-4.91,-4.81,-6.93,-7.95,-8.0
COc1ccc(c(c1)OC)C(=O)CSc1oc(c(n1)C)C,-4.08,-8.29,-8.33,-4.55,-4.41,-6.76,-2.5,-1.9,-5.86,-5.96,-6.83,-5.73,-6.45,-4.69,-4.82,-7.5,-6.86,-7.48
O=C(N1CCN(CC1)c1ccccc1)Cn1cnc2c(c1=O)cccc2C,-5.84,-9.46,-9.17,-6.37,-6.12,-8.38,-3.53,-3.8,-8.04,-7.07,-8.83,-7.92,-7.93,-5.58,-6.34,-8.92,-8.54,-9.34
O=C(c1ccc2c(c1)OCCCO2)NCCc1ccc(cc1)C(F)(F)F,-7.19,-8.32,-8.12,-5.47,-5.47,-7.11,-3.02,-3.04,-6.66,-6.43,-7.16,-6.6,-6.8,-4.77,-5.16,-7.99,-7.9,-9.25
CCCn1c(SCC(=O)Nc2cccc(c2)OC)nnc1Cc1ccccc1,-8.27,-9.15,-9.38,-4.82,-4.87,-7.37,-2.25,-2.09,-6.16,-7.41,-7.69,-7.06,-6.98,-4.23,-5.82,-7.67,-8.19,-8.34
CCc1ccccc1NC(=O)CN1CCN(CC1)C(=O)CN1CCCC1c1cccs1,-5.61,-8.89,-8.63,-5.36,-5.59,-7.47,-2.18,-1.98,-6.51,-5.91,-5.89,-6.62,-7.63,-5.29,-5.82,-8.81,-7.66,-8.92
O=C1CCc2c(N1)ccc(c2)S(=O)(=O)NC1CCCC1,-4.93,-8.58,-8.25,-5.13,-5.15,-7.49,-2.97,-3.25,-7.3,-6.55,-7.32,-7.35,-7.5,-5.2,-5.66,-8.53,-8.19,-9.46
CSc1ccc(cc1)C(c1c(sc(c1C)C)NC(=O)c1ccco1)N1CCN(CC1)C,-6.32,-8.16,-8.49,-5.85,-5.21,-6.38,-2.28,-2.85,-5.35,-6.45,-6.43,-5.85,-8.26,-5.11,-5.83,-10.04,-8.07,-8.05
O=C(CN1CC2(c3c1cccc3)CCOCC2)Nc1ccc(cc1)F,-5.6,-8.63,-8.6,-5.38,-5.54,-7.25,-3.17,-2.92,-6.52,-7.21,-7.64,-6.91,-7.46,-5.37,-5.64,-8.88,-8.64,-9.7
Cc1ccc(cc1)OCCCCNC(=O)c1cnc2c(c1)c(C)nn2c1ccccn1,-6.03,-10.38,-10.47,-5.52,-5.91,-8.47,-2.23,-1.66,-7.26,-9.16,-8.63,-7.53,-8.47,-5.06,-5.71,-8.32,-8.07,-9.78
COc1ccc2c(c1)O[C@H](C(=O)N2O)O,-4.29,-6.58,-6.55,-4.38,-4.58,-5.29,-2.36,-2.33,-5.04,-4.94,-5.75,-4.75,-5.7,-4.23,-4.42,-5.68,-6.25,-6.64
Clc1ccc(cc1)C(=O)c1cc2c(o1)cccc2,-5.47,-8.02,-8.03,-5.31,-5.31,-6.78,-3.3,-3.31,-6.48,-6.6,-7.03,-6.16,-6.91,-5.16,-5.39,-8.0,-7.82,-8.74
O=C(CC1Sc2ccccc2NC1=O)NCCCOc1ccccc1F,-4.66,-8.37,-9.24,-5.38,-4.99,-6.88,-1.96,-1.89,-6.7,-6.6,-7.12,-6.27,-6.62,-5.41,-5.1,-7.65,-7.23,-8.41
O=C(CN1CCC(=CC1)c1ccccc1)NCc1ccc(cc1)Cl,-6.14,-8.71,-8.67,-5.73,-5.64,-7.62,-2.93,-2.92,-6.75,-6.4,-6.14,-6.44,-7.92,-5.29,-5.19,-8.01,-7.86,-9.05
O=C(c1sc2c(c1C)c(=O)n(cn2)C)N1CCCC1Cc1ccccc1,-5.57,-9.06,-8.91,-5.61,-5.62,-7.95,-3.35,-3.36,-7.65,-7.65,-7.53,-7.19,-7.37,-5.14,-5.31,-8.36,-7.88,-9.39
COc1ccc(cc1)C(c1c[nH]c2c1cccc2)CNC(=O)CSc1nn2c(n1)nccc2,-6.79,-9.79,-10.31,-6.59,-5.86,-8.24,-2.62,-2.32,-7.56,-7.51,-8.58,-7.34,-8.8,-6.86,-5.93,-9.75,-9.2,-10.07
Cc1cnn(c1)CCNc1nc(nc2c1CCC2)c1ccncc1,-5.4,-8.31,-8.4,-5.65,-5.62,-6.86,-2.66,-3.03,-6.76,-6.55,-7.14,-6.2,-7.4,-5.36,-5.53,-7.93,-7.93,-8.61
O=C1NCCN(C(C1)c1ccccc1)Cc1cccc(c1)C(=O)N,-4.58,-7.19,-7.26,-5.79,-5.86,-6.92,-2.46,-2.36,-6.2,-5.74,-5.07,-6.35,-7.91,-5.83,-4.81,-7.18,-8.13,-8.86
COC(=O)c1ccc(=O)n(c1)Cc1ccccc1Cl,-5.0,-7.37,-7.35,-4.75,-4.71,-6.38,-2.77,-2.73,-5.56,-5.77,-6.53,-5.76,-6.63,-5.04,-5.02,-6.75,-7.25,-7.87
Fc1ccc(c(c1)F)C(Sc1nnc([nH]1)c1ccccc1F)C,-7.46,-8.17,-8.23,-4.9,-5.4,-6.82,-2.86,-2.91,-6.89,-6.3,-7.34,-6.2,-7.05,-4.88,-4.98,-8.46,-7.73,-9.17
Cc1n[nH]c(n1)CC(=O)N1CC(C(C1)C)N1CCOCC1,-6.34,-7.25,-7.24,-4.74,-4.71,-6.11,-2.39,-2.36,-6.34,-5.96,-6.17,-6.59,-6.43,-5.08,-4.44,-6.42,-6.72,-7.21
Cc1ccc(cc1)C(=O)Cn1nc(oc1=O)c1ccc(cc1)F,-5.09,-8.86,-8.85,-5.05,-5.22,-7.55,-2.84,-2.84,-6.85,-6.66,-7.85,-6.65,-7.5,-4.6,-5.85,-8.07,-7.93,-9.09
CC1CCN(CC1)c1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1)c1nnc2n1CCCCC2,-5.12,-8.73,-8.71,-6.2,-6.26,-9.66,-3.31,-3.29,-8.95,-9.48,-8.17,-9.13,-7.68,-5.79,-6.14,-8.12,-7.66,-11.85
