SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
O=C(C(c1ccccc1)c1ccccc1)Nc1cccc(c1)c1ccn[nH]1,-9.59,-9.47,-9.35,-6.84,-6.61,-8.13,-3.04,-3.28,-7.71,-7.76,-8.1,-7.99,-7.81,-5.7,-5.9,-9.84,-9.41,-11.16
O=C(c1cccc(c1)S(=O)(=O)N1CCc2c1cccc2)N1CCN(CC1)C(=O)c1ccco1,-6.35,-11.77,-10.33,-6.56,-5.97,-9.85,-3.25,-3.61,-8.68,-8.45,-8.61,-9.11,-9.33,-5.02,-5.84,-9.45,-8.91,-11.25
NC(=O)CSc1ccccc1NC(=O)c1ccc2c(c1)CCC2,-5.57,-8.99,-9.28,-6.11,-5.69,-7.18,-2.79,-2.73,-7.31,-7.52,-7.95,-7.5,-7.68,-6.04,-6.11,-9.04,-8.49,-10.56
Nc1cc(C)[n+](c2c1cccc2)CCCCCCCCCC[n+]1c(C)cc(c2c1cccc2)N,-4.23,-7.57,-9.58,-3.54,-3.79,-7.85,-1.24,-1.63,-6.48,-6.95,-7.17,-6.86,-7.4,-4.34,-4.85,-8.42,-9.21,-9.11
FC(CN1CCC(CC1)C(=O)NC1(CC1)c1cccc(c1)Cl)F,-5.12,-6.67,-6.83,-4.38,-4.28,-6.02,-2.66,-2.68,-5.38,-5.58,-5.11,-5.32,-6.57,-4.32,-4.81,-8.19,-6.9,-8.66
COc1cc(CN[C@H]2CCO[C@@H]2c2nccn2C)c2c(c1)CC(O2)C,-8.01,-7.52,-7.72,-4.85,-5.11,-6.54,-2.64,-2.4,-5.86,-6.09,-6.01,-5.36,-7.26,-5.47,-4.79,-8.09,-7.07,-8.23
CCCCn1c(SCC(=O)Nc2cccc(c2C)C)n[nH]c1=O,-4.36,-8.11,-7.82,-4.54,-4.61,-6.51,-1.8,-1.95,-6.78,-6.12,-5.8,-6.18,-6.42,-3.93,-5.0,-8.43,-6.88,-7.02
O=C(Nc1ccn(n1)CCc1ccccn1)CCN1C(=O)c2c(C1=O)cc(cc2)C,-8.53,-9.73,-10.72,-5.16,-5.53,-8.16,-2.14,-2.57,-6.36,-7.8,-7.61,-7.05,-8.34,-5.65,-5.6,-7.81,-7.52,-9.07
Fc1cccc(c1S(=O)(=O)N1CCN(CC1)c1ccc2n(n1)nnn2)F,-5.75,-9.75,-9.73,-6.1,-6.08,-7.96,-3.34,-3.22,-8.09,-7.14,-7.33,-7.71,-8.52,-5.38,-5.78,-8.01,-8.0,-8.95
O=C(Nc1c(C)nn(c1C)c1ccc(cc1)C)CSc1nnc(s1)NCC1CCCO1,-4.94,-10.93,-10.51,-6.48,-6.46,-9.31,-2.36,-2.55,-7.15,-8.02,-8.17,-7.57,-8.18,-5.75,-5.9,-8.33,-8.39,-11.0
CN1CCN(CC1)C(=O)CN(c1nc2ccccc2c(c1)c1nc2c(s1)cccc2)C,-6.19,-9.01,-9.32,-6.24,-6.23,-8.08,-3.1,-3.31,-7.1,-8.02,-7.3,-7.01,-9.15,-6.05,-5.74,-9.31,-9.75,-10.44
OC[C@H]1C=C[C@H](C1)NC(=O)c1c(C)n(c2c1cc(OC)cc2)C1CC1,-4.95,-8.12,-8.22,-5.77,-5.37,-6.87,-2.54,-2.88,-6.46,-6.63,-6.85,-6.7,-7.17,-4.92,-5.81,-8.04,-7.91,-8.42
N#Cc1cnn2c1nc(CSc1nnc(s1)Nc1cccc(c1)C)cc2O,-9.01,-9.92,-9.95,-5.7,-5.67,-8.56,-2.91,-2.77,-7.19,-7.73,-8.34,-7.63,-8.96,-6.23,-7.35,-9.02,-8.71,-10.0
O=C(N1CCCC1CN1CCCC1)CCc1n[nH]nn1,-7.95,-6.93,-6.85,-5.12,-5.09,-6.32,-2.47,-2.28,-5.41,-5.62,-6.05,-5.66,-6.82,-5.04,-5.51,-8.64,-7.49,-8.24
O=C(c1cccc(c1C)C)NC1CCC(CC1)C(=O)O,-4.54,-8.14,-8.12,-6.26,-6.17,-7.82,-3.49,-3.08,-7.12,-8.73,-7.77,-8.49,-7.8,-4.98,-4.67,-7.79,-7.11,-8.75
CC1OCC(N(C1)CC(=O)N1CCOC(C1)C)C,-3.85,-6.58,-6.88,-4.16,-4.15,-5.53,-2.33,-2.34,-4.79,-4.94,-4.79,-4.66,-6.66,-4.16,-4.34,-6.04,-6.09,-6.48
OC(CN1CCCC1Cn1ncc(c1)C)COCc1ccco1,-3.99,-6.38,-6.53,-4.27,-4.13,-5.72,-1.14,-1.44,-4.8,-5.54,-4.45,-4.65,-6.58,-4.09,-3.42,-6.75,-5.96,-6.37
COc1ccc(cc1)n1nnnc1SCC(COCc1ccccc1F)O,-3.77,-9.54,-9.39,-4.82,-4.54,-7.4,-1.73,-1.63,-5.59,-6.78,-6.53,-6.39,-7.09,-5.42,-5.01,-7.68,-7.47,-8.77
O[C@@H]1C[C@H](C[C@@H]1CNc1ncc(c(n1)C)C)c1nnc2n1CCOC2,-7.93,-9.58,-9.31,-6.03,-6.42,-7.66,-3.43,-3.44,-6.87,-7.5,-7.44,-7.18,-7.87,-5.29,-5.9,-7.95,-8.03,-8.99
O[C@@H]1O[C@H](COP(=O)(O)O)[C@H]([C@@H]([C@H]1O)O)O,-3.34,-5.13,-5.25,-3.29,-3.3,-4.69,-1.44,-1.33,-3.65,-4.89,-6.08,-4.57,-5.67,-3.95,-2.85,-5.38,-5.07,-5.09
OCC1CCCN(C1)C(=O)Nc1ncc(s1)Cc1ccccc1,-5.85,-8.61,-8.54,-5.64,-5.61,-6.7,-2.87,-2.9,-6.81,-6.64,-6.89,-6.52,-7.9,-4.8,-5.8,-7.12,-7.44,-8.91
COc1cc(ccc1OC(F)F)CN(CC(=O)Nc1ccc(cc1F)F)C,-6.62,-6.85,-6.99,-3.89,-4.35,-5.26,-1.69,-1.88,-5.24,-4.98,-4.84,-4.21,-5.94,-3.92,-3.99,-6.75,-6.26,-7.4
Cc1ncsc1C(=O)N1CCCN(CC1)Cc1nnc(o1)C1CC1,-5.28,-8.2,-8.23,-5.43,-5.42,-6.92,-2.86,-2.34,-6.31,-5.8,-5.72,-6.13,-7.35,-4.65,-4.71,-6.71,-7.51,-8.49
O=C(N1CCCC1)CC1CCN(CC1)c1cc(C)c2c(n1)cccc2,-5.56,-9.17,-9.23,-5.86,-5.85,-8.0,-3.72,-3.44,-7.28,-7.96,-7.94,-7.39,-7.68,-5.58,-5.57,-8.36,-8.11,-10.24
O=C(c1ccc(cc1)C(F)(F)F)NCCNS(=O)(=O)c1ccc(cc1)C(=O)C,-7.22,-9.65,-9.94,-5.11,-5.71,-7.91,-2.38,-2.07,-7.44,-6.46,-6.85,-6.55,-7.78,-4.53,-4.95,-7.97,-7.35,-8.13
Fc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)NC(c1nccn1C)c1ccc(cc1)Cl,-5.39,-8.71,-9.56,-5.7,-5.05,-7.81,-2.45,-2.36,-7.04,-7.38,-7.65,-7.41,-7.12,-5.52,-5.56,-7.85,-7.67,-9.05
O=C([C@H](c1ccc(cc1)N1CCNC1=O)C)/N=C\1/N=NC(=C1)C1CC1,-5.42,-10.24,-10.25,-6.73,-6.42,-8.77,-3.09,-2.96,-7.34,-7.85,-7.84,-7.22,-8.15,-6.06,-6.26,-7.93,-7.98,-9.64
c1cnc(nc1)N1CCN(CC1)CCCNc1ncnc2c1ccs2,-6.41,-8.17,-8.17,-5.27,-5.32,-6.72,-2.38,-1.96,-5.7,-5.49,-5.66,-5.01,-7.68,-5.3,-5.71,-8.22,-7.57,-8.88
N1CCN(CC1)CC1COCCO1,-5.11,-4.57,-4.6,-3.61,-3.61,-4.19,-3.01,-3.02,-3.52,-3.93,-3.24,-2.91,-5.43,-4.0,-3.62,-5.85,-4.82,-6.27
[O-][N+](=O)c1ncccc1OCc1noc(c1)c1cccs1,-4.81,-8.68,-8.54,-6.19,-5.87,-6.98,-3.08,-2.83,-7.25,-8.18,-8.17,-7.88,-7.25,-5.47,-5.39,-7.43,-7.75,-8.21
C=CCn1c(SC(C(=O)Nc2ccc(cc2)F)C)nc2c(c1=O)c1CCCCc1s2,-5.44,-9.62,-9.54,-5.48,-5.95,-8.42,-2.86,-2.67,-6.68,-7.35,-8.0,-7.43,-7.99,-5.32,-6.25,-7.85,-8.82,-9.51
O=C(CN1CC(Oc2c1cccc2)C(=O)N1CCOCC1)NCc1ccc2c(c1)OCO2,-5.73,-9.36,-9.43,-6.48,-5.92,-8.3,-2.68,-2.7,-6.93,-7.3,-7.12,-6.81,-7.64,-6.07,-6.16,-7.72,-8.3,-9.49
COc1ccc(cc1CN1CCN(CC1)CC(=O)Nc1noc(c1)C)F,-5.25,-7.35,-7.75,-5.4,-5.15,-6.42,-2.07,-2.66,-5.86,-5.43,-5.77,-5.12,-8.4,-4.66,-4.99,-6.9,-6.67,-7.61
Cc1noc(n1)CN1C(=O)c2c(C1=O)cc(c(c2)Cl)Cl,-5.1,-8.12,-8.11,-5.97,-5.96,-6.98,-3.14,-3.11,-6.45,-6.73,-7.14,-6.45,-6.78,-4.8,-6.55,-7.49,-7.46,-8.31
O=C(c1ccc(cc1)NS(=O)(=O)c1ccc2c(c1)[nH]c(=O)[nH]2)N1CCCCC1,-5.64,-10.6,-10.74,-5.83,-6.08,-8.86,-3.33,-3.43,-8.15,-8.1,-7.82,-8.03,-8.9,-6.22,-6.12,-9.83,-8.58,-10.5
CN(CC(CNC(=O)C1CCN(CC1)C(=O)Nc1cccc2c1cccc2)(C)C)C,-8.53,-10.09,-10.07,-5.54,-5.58,-8.23,-2.43,-2.45,-6.76,-7.77,-7.14,-6.94,-8.36,-5.24,-5.13,-8.05,-8.21,-9.19
O=C(Nc1ccc(c(c1)S(=O)(=O)N1CCOCC1)F)CCC1CCCC1,-5.22,-9.27,-9.57,-5.65,-6.0,-7.1,-3.12,-3.01,-7.52,-7.71,-7.74,-7.28,-7.8,-6.12,-5.75,-8.83,-7.89,-8.65
OCC1CCCN(C1)Cc1ccc(cc1C)Cl,-5.54,-6.92,-6.71,-4.29,-4.13,-5.79,-2.66,-2.45,-5.41,-5.25,-4.49,-5.42,-6.41,-4.29,-4.84,-7.43,-6.66,-8.01
N[C@H](C(=O)O)CCOCCN,-2.69,-2.47,-2.3,-3.33,-1.19,-1.69,-0.86,-0.42,-2.2,-2.81,-2.99,-2.11,-4.61,-3.5,-1.88,-5.42,-2.49,-5.66
O=C(c1cccc(c1)S(=O)(=O)N1CCCCCC1)N1CCN(CC1)Cc1ccc2c(c1)OCO2,-6.39,-11.44,-11.52,-6.48,-6.4,-9.81,-4.11,-3.48,-8.5,-8.65,-9.17,-7.78,-9.74,-6.11,-6.35,-10.12,-9.37,-11.65
COc1ccccc1c1noc(n1)CSc1nc(CN2CCOCC2)nc2c1cccc2,-5.92,-9.48,-9.39,-6.11,-5.81,-8.39,-2.57,-2.6,-7.37,-8.26,-7.47,-7.42,-8.03,-5.35,-6.47,-8.73,-8.48,-10.09
CN(CC(=O)N(Cc1cccc(c1)C(F)(F)F)C)CC(=O)N,-3.59,-6.08,-6.06,-3.41,-3.87,-5.1,-1.6,-1.52,-5.0,-4.22,-4.39,-4.21,-5.6,-3.64,-3.68,-6.28,-5.37,-6.31
Clc1cc(cn(c1=O)Cc1ncc(o1)c1ccccc1)C(F)(F)F,-4.27,-7.9,-7.93,-4.96,-4.89,-6.76,-2.67,-3.01,-6.04,-6.53,-6.83,-6.03,-6.14,-4.96,-5.64,-7.34,-6.93,-8.56
CN1CCC(CC1)N(C(=O)c1cnn2c1cccc2)Cc1ccccc1,-5.01,-8.43,-8.52,-5.6,-5.61,-7.42,-3.17,-3.02,-7.0,-6.88,-6.64,-6.73,-8.13,-5.26,-5.68,-8.94,-8.72,-10.06
COC(=O)c1ccc([nH]1)C(=O)N1CCOCC1c1c(C)nn(c1C)c1ccccc1,-8.22,-8.82,-9.05,-6.06,-6.09,-8.55,-2.79,-2.77,-6.93,-7.36,-8.34,-7.73,-7.95,-4.9,-6.64,-7.73,-8.77,-8.96
Cc1cccc(c1)C1(CCCC1)C(=O)N1CCC(CC1)N(C(=O)C)C,-6.06,-8.16,-8.23,-5.42,-5.49,-7.81,-3.51,-3.25,-6.97,-6.58,-7.66,-7.17,-7.37,-4.8,-4.97,-7.9,-8.11,-8.98
Nc1ccc2c(c1)sc(n2)C(C)C,-4.62,-6.25,-6.26,-4.55,-4.55,-5.45,-2.81,-2.79,-5.3,-5.63,-6.67,-5.01,-6.43,-4.07,-4.9,-6.18,-6.77,-6.99
O=C(c1cccc(c1)CS(=O)(=O)C)Nc1scc(n1)C(=O)C,-5.11,-9.47,-9.43,-6.05,-6.26,-7.15,-2.8,-2.84,-6.42,-7.64,-8.07,-7.26,-8.02,-5.4,-5.54,-8.75,-8.03,-9.17
COc1ccc(cc1CSc1nnc(o1)c1ccccc1C)C,-7.81,-8.78,-8.62,-5.19,-5.29,-7.26,-2.75,-2.77,-7.19,-7.15,-7.82,-6.53,-7.84,-5.49,-5.86,-8.35,-8.02,-8.3
CCOc1ccc(cc1)n1c(nnc1c1cccnc1)SC1CCCCC1=O,-5.45,-9.17,-9.3,-6.66,-6.71,-7.31,-2.8,-3.1,-7.12,-7.74,-8.34,-7.23,-8.1,-4.98,-5.2,-7.85,-8.74,-9.08
Cc1ccc(c(c1)Cl)NC(=O)c1cccnc1N(C)C,-4.86,-6.81,-6.8,-5.1,-5.12,-5.87,-2.49,-2.54,-5.87,-6.42,-6.23,-5.78,-6.23,-4.69,-5.45,-7.24,-7.06,-7.9
OC(CN1CCCCC1Cn1nc(nc1C)C)CN1CCOCC1,-5.48,-6.28,-6.29,-4.34,-4.51,-6.14,-1.46,-1.78,-4.86,-4.54,-4.43,-4.84,-6.4,-4.5,-4.43,-7.22,-6.97,-7.44
O=C1NCCN(C1)C(=O)c1ccc(cc1)n1nccc1C,-5.02,-8.71,-8.7,-5.7,-5.71,-7.34,-3.44,-3.49,-7.12,-6.77,-6.69,-6.78,-6.89,-5.2,-4.56,-7.92,-7.22,-8.43
COc1cc(Cl)c(cc1S(=O)(=O)NCc1cccs1)OC,-5.14,-7.12,-8.05,-4.62,-4.75,-6.16,-2.37,-2.35,-6.31,-6.23,-6.91,-6.13,-6.33,-4.93,-5.07,-7.5,-7.38,-8.77
CCCCCCCCCCOc1cc2c(cc1OCC)[nH]cc(c2=O)C(=O)OCC,-3.47,-8.39,-8.63,-3.69,-3.65,-6.59,-0.35,-0.12,-5.31,-5.61,-6.3,-5.77,-6.44,-3.75,-4.1,-6.15,-6.87,-7.11
CCCCn1c(=O)[nH]c(=O)c(c1N)N(C(=O)c1ccc(o1)c1ccc(cc1)Cl)CCC(C)C,-5.14,-8.63,-8.39,-5.3,-5.69,-7.47,-1.7,-2.0,-6.99,-7.37,-6.66,-7.27,-7.79,-4.3,-4.88,-8.36,-8.58,-8.46
CN(CC1CCc2n(C1)cc(n2)C(F)(F)F)CC(COC(C)C)O,-5.53,-6.82,-6.65,-3.94,-4.18,-5.5,-1.32,-1.65,-4.47,-4.22,-3.69,-4.21,-5.33,-3.54,-2.91,-6.04,-5.74,-6.52
Fc1ccc(cc1)OCCCN1C(=O)NC(C1=O)Cc1nnn(c1)C(C)C,-7.15,-8.81,-8.56,-4.84,-4.75,-7.04,-1.72,-1.95,-6.73,-6.21,-7.17,-6.44,-6.5,-4.57,-4.71,-6.86,-7.2,-8.14
Fc1cccnc1N1CCCN(CC1)S(=O)(=O)c1ccsc1,-4.82,-7.8,-7.8,-4.96,-4.91,-6.51,-3.05,-3.28,-6.5,-6.2,-5.74,-7.04,-7.01,-4.72,-4.43,-7.54,-7.13,-8.35
O=C(NC1CCCc2c1cccc2)CSc1nc2c([nH]1)cccc2,-5.88,-8.6,-8.66,-6.27,-6.46,-7.3,-2.45,-2.58,-6.78,-7.04,-8.08,-6.69,-7.76,-6.07,-6.11,-9.05,-7.7,-9.54
N#CCCCNC(=O)N1CCc2c(C1)cccc2S(=O)(=O)NC,-5.34,-8.78,-8.72,-4.97,-5.12,-7.26,-2.52,-2.73,-6.48,-6.24,-6.53,-6.65,-8.06,-4.96,-4.73,-7.82,-7.33,-9.53
COC(=O)c1ccc(cc1)c1nc(c2n1n(Cc1ccccc1)c(=O)c1c2cccc1)O,-6.14,-9.67,-9.63,-5.67,-5.97,-8.08,-2.92,-2.94,-7.75,-8.01,-8.48,-8.05,-8.58,-5.04,-5.22,-9.04,-9.43,-9.7
