SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
N#Cc1ccc(cc1)OCc1noc(n1)C(C)C,-5.3,-7.86,-7.93,-5.02,-5.11,-6.67,-2.6,-2.73,-6.57,-6.09,-7.13,-6.1,-6.45,-4.74,-5.83,-7.03,-7.02,-7.64
O=C(Nc1ccc(cc1)F)CCS(=O)Cc1cccc(c1)C,-4.91,-8.1,-8.16,-4.67,-4.73,-6.89,-2.44,-2.71,-6.91,-6.7,-7.27,-6.17,-7.21,-4.25,-4.96,-7.86,-7.85,-8.42
Cc1cnc(s1)C(NC(=O)c1ncccc1O)(C)C,-4.73,-6.75,-6.9,-5.14,-5.17,-6.71,-2.43,-2.43,-5.38,-5.63,-5.97,-5.59,-6.76,-4.55,-4.83,-7.85,-6.76,-8.31
CCCn1c2c(nc1n1nc(c(c1C)C)C)n(C)c(=O)n(c2=O)CC(=O)C,-5.01,-7.1,-7.14,-5.58,-5.79,-6.76,-2.23,-2.12,-6.89,-6.57,-5.38,-6.78,-7.59,-5.28,-4.88,-6.99,-7.51,-8.04
CC(c1ccccc1)NC(=O)[C@@H]1CSCN1C(=O)C1CC1,-5.08,-7.04,-7.11,-4.84,-5.13,-6.62,-2.97,-2.99,-5.69,-6.07,-5.77,-6.19,-6.26,-5.31,-4.86,-7.99,-6.84,-8.77
OCc1nc2c(n1CCCCOc1ccc(cc1)CC)cccc2,-4.15,-8.53,-8.31,-4.79,-4.41,-6.41,-1.87,-1.34,-6.22,-5.94,-6.48,-6.39,-6.56,-4.24,-5.31,-7.37,-7.03,-7.45
CN1CCc2c(C1)c(ncn2)N1CCCC1,-4.99,-5.71,-5.72,-3.96,-3.97,-5.08,-2.8,-2.82,-4.57,-4.97,-5.18,-4.27,-5.99,-4.29,-4.69,-6.8,-6.42,-7.32
CCn1nc(c2c1cccc2)CN[C@H]1C[C@H]([C@@H]1n1cccn1)O,-7.38,-7.59,-7.73,-5.2,-5.15,-6.78,-3.14,-3.1,-6.13,-5.97,-6.07,-5.51,-7.31,-5.2,-5.01,-8.31,-7.33,-9.7
CN(S(=O)(=O)N1CCN(CC1)C(=O)Cc1ccc(cc1)c1ccccc1)C,-5.22,-9.28,-9.03,-6.12,-6.12,-8.98,-3.31,-3.3,-7.67,-7.33,-6.85,-7.17,-7.49,-5.13,-5.06,-7.02,-7.44,-8.81
O=C(NC(=O)NC1CCCCC1)CSc1nnnn1c1cccc(c1)Cl,-5.46,-10.74,-10.65,-6.21,-5.7,-8.74,-3.38,-3.56,-8.18,-7.58,-8.29,-7.91,-8.52,-6.08,-5.63,-7.98,-9.29,-9.92
CC(NC(=O)c1cccc(c1)Oc1ccccc1)Cn1cncc1,-4.7,-8.2,-8.2,-5.33,-5.5,-7.17,-2.55,-2.43,-6.6,-6.75,-7.44,-6.9,-6.62,-5.46,-5.72,-7.75,-7.85,-7.97
O=C(N1CCC(CC1)NC(=O)c1cnn(c1n1cccc1)c1ccccc1F)C(C)C,-4.99,-7.91,-8.86,-5.68,-6.25,-7.25,-2.65,-2.87,-7.48,-7.03,-7.72,-6.84,-7.37,-4.33,-5.06,-7.81,-8.21,-9.1
FC(c1nc2ccccc2c(n1)N1CCc2c(C1)cccc2)(F)F,-5.39,-7.74,-7.75,-4.87,-4.86,-6.43,-2.83,-2.76,-6.26,-6.35,-6.8,-6.62,-6.86,-4.84,-5.37,-7.14,-7.51,-8.08
O=C([C@H]1CCO[C@@H]1c1cnn(c1)c1ccccc1)Nc1scc(n1)C,-9.0,-9.01,-9.06,-6.25,-6.26,-7.79,-2.92,-3.18,-6.81,-7.39,-7.58,-7.3,-8.11,-5.5,-5.95,-7.94,-8.81,-9.5
CCc1scc(n1)CNc1nnc(o1)C1CCCCC1,-5.03,-8.33,-8.52,-5.55,-5.4,-7.24,-2.66,-2.58,-7.28,-6.75,-7.59,-6.38,-6.78,-5.13,-5.5,-7.92,-7.18,-8.39
COC(=O)c1cn(CC(=O)N(Cc2ccc(c(c2)Cl)Cl)C)c(=O)c(c1)C#N,-4.99,-9.22,-9.9,-5.47,-5.36,-7.89,-2.5,-2.63,-6.88,-7.1,-7.26,-7.2,-7.79,-5.73,-6.83,-7.75,-8.47,-8.9
O=C(CS(=O)(=O)Cc1cc(C)ccc1C)Nc1cccc(c1)C(C)C,-5.08,-10.19,-9.58,-5.45,-5.34,-7.62,-2.66,-2.83,-7.13,-8.14,-8.23,-7.23,-7.55,-5.71,-5.57,-8.75,-8.21,-8.92
OC1CCCN(C1)C(=O)c1ccccc1N,-5.2,-6.95,-6.75,-4.18,-4.2,-5.73,-2.69,-2.75,-5.47,-5.71,-6.7,-5.49,-6.34,-4.03,-4.8,-6.97,-7.47,-7.75
O=C(N1CCC(CC1)c1nncn1C)CCc1ccc2c(c1)OCO2,-5.43,-9.27,-9.22,-6.07,-6.17,-7.58,-3.16,-3.15,-7.26,-7.29,-8.17,-6.9,-7.5,-5.9,-5.84,-7.89,-7.42,-9.33
O=C(c1cnn(c1n1cccc1)c1cccc(c1)C(F)(F)F)NCC1CC1,-4.2,-7.58,-7.55,-4.54,-4.56,-6.44,-2.06,-2.1,-6.68,-6.79,-6.74,-6.02,-6.76,-4.18,-4.62,-6.81,-7.35,-7.92
CCc1onc(n1)C1CCCN1c1ncnc2c1ccs2,-5.43,-8.12,-8.07,-5.67,-5.56,-6.49,-3.14,-3.24,-6.03,-6.48,-7.07,-6.4,-6.68,-4.93,-5.42,-7.08,-8.03,-8.07
CCCCS(=O)(=O)NC(c1ccc(cc1)NC(=O)CC)C,-4.82,-7.91,-8.01,-4.31,-4.78,-6.62,-2.25,-2.25,-6.32,-6.61,-6.38,-6.63,-7.17,-4.46,-5.02,-7.48,-7.55,-7.39
O=S(C(c1ccccc1)C)Cc1nsc(n1)N(C)C,-4.74,-7.46,-7.22,-4.57,-4.38,-6.6,-2.81,-2.62,-6.33,-5.94,-6.78,-6.21,-6.13,-4.94,-4.49,-7.41,-6.98,-7.92
COC(=O)CCc1onc(n1)CN1CCCc2c1c(C)cc(c2)F,-7.58,-8.62,-8.47,-5.84,-6.3,-7.15,-2.89,-2.81,-6.62,-6.18,-6.64,-6.73,-7.35,-5.76,-6.02,-7.78,-7.81,-8.64
CCN(S(=O)(=O)c1cccc(c1)NC(=O)c1ccccc1OCc1cn2c(n1)c(C)ccc2)CC,-6.03,-10.37,-10.52,-5.76,-6.0,-8.16,-2.4,-2.13,-7.66,-7.86,-7.87,-7.63,-7.99,-4.62,-5.85,-8.11,-7.99,-10.18
Cc1nnc(o1)CN1CCC(CC1)c1c[nH]c2c1cccc2,-5.62,-7.98,-8.02,-6.31,-6.23,-7.04,-2.87,-2.82,-7.42,-6.22,-6.43,-6.17,-7.28,-5.43,-5.58,-8.73,-7.93,-9.36
O=C(Cn1c(nc2c1cccc2)C(NC(=O)c1ccccc1)C)NCc1ccco1,-5.02,-8.09,-8.8,-5.62,-5.43,-7.86,-2.31,-2.47,-6.79,-7.12,-7.67,-6.91,-7.87,-5.62,-5.03,-8.67,-8.18,-8.94
O=C(NCc1c(C)nn(c1C)c1ccccc1)CSc1nnc(n1c1ccccc1)C,-4.93,-10.04,-10.29,-6.47,-6.41,-8.39,-2.62,-2.34,-7.04,-8.29,-8.79,-7.63,-8.65,-5.14,-5.95,-8.79,-8.23,-9.99
O=C1Nc2cc(F)ccc2C(C1)C(=O)Nc1nccs1,-5.19,-7.36,-7.36,-5.17,-5.16,-6.64,-2.95,-2.96,-5.51,-5.85,-6.5,-6.23,-7.25,-5.0,-5.39,-7.18,-6.77,-8.51
N#CCSc1nnc(n1c1ccc(cc1)C)c1ccccc1,-5.17,-7.97,-7.73,-6.24,-6.05,-6.45,-3.59,-3.02,-6.83,-6.33,-7.22,-6.15,-7.27,-4.61,-6.34,-8.8,-8.96,-10.08
Cc1cccc(c1)c1nnc(o1)CSc1nc(n(n1)c1ccccc1)C1CC1,-5.57,-9.49,-9.38,-5.79,-5.99,-8.51,-3.05,-2.82,-7.21,-7.58,-9.17,-7.25,-8.16,-5.53,-6.25,-8.65,-9.03,-9.76
CC1CCC(N1CCN1CCNCC1)C,-6.36,-5.19,-5.18,-3.74,-3.77,-4.23,-2.36,-2.4,-3.91,-4.56,-2.75,-2.98,-6.43,-4.7,-3.66,-7.08,-5.93,-7.78
CCOc1cc(cc(c1O)Cl)C(=O)N1CCCCC1c1[nH]ccn1,-8.04,-7.73,-7.73,-5.04,-4.86,-7.36,-2.72,-2.58,-6.18,-7.02,-6.71,-6.86,-7.14,-4.86,-5.98,-6.78,-7.52,-8.48
Clc1cc(cc(c1)Cl)NS(=O)(=O)c1cccc(c1)C(=O)O,-7.95,-8.53,-8.58,-5.88,-5.75,-7.5,-3.01,-3.07,-6.61,-8.3,-8.29,-8.61,-7.59,-5.21,-5.73,-7.78,-7.58,-8.65
O=C(Nc1cc(C)ccc1C)CCc1ncc(o1)c1ccc(cc1)F,-5.26,-8.72,-8.91,-5.26,-5.43,-7.88,-3.18,-3.12,-7.06,-7.19,-7.42,-6.7,-7.43,-4.67,-5.68,-7.49,-8.55,-9.55
O=C1NCCN1c1cccc(c1)C(=O)NC1CCOc2c1cccc2,-5.66,-9.39,-9.4,-6.35,-6.37,-7.51,-2.79,-2.87,-7.0,-7.89,-7.48,-6.71,-7.81,-5.48,-5.74,-8.97,-8.17,-10.31
OC1CCC(CC1)NC(=O)Nc1cccc2c1cccc2,-5.69,-8.7,-8.21,-5.79,-5.82,-6.92,-3.13,-3.13,-6.73,-6.84,-7.31,-7.08,-7.23,-5.88,-5.44,-8.54,-8.0,-9.67
CCCCC(=O)N1CCN(CC1)C(=O)C,-3.83,-6.38,-6.36,-3.68,-3.65,-5.31,-2.37,-2.49,-5.43,-4.48,-5.3,-4.8,-5.39,-3.61,-4.22,-5.46,-5.83,-6.09
Clc1ccc(c(c1)Cl)CC(=O)N1CCN(CC1)c1ccccc1,-7.86,-9.12,-9.11,-5.39,-5.39,-7.58,-3.02,-3.01,-7.36,-7.16,-6.88,-6.72,-7.07,-4.73,-5.51,-7.43,-7.22,-8.12
Clc1ccc(nc1)N1CCN(CC1)C(=O)COc1ccccc1,-5.36,-8.27,-8.28,-4.74,-4.68,-6.73,-2.95,-3.0,-6.58,-6.87,-6.91,-6.87,-7.12,-4.33,-5.2,-7.47,-7.07,-7.88
CCOc1cc2CC(Oc2cc1CNC(=O)c1nn(C)c(=O)c2c1cccc2)C,-6.66,-11.28,-10.6,-7.12,-7.09,-9.06,-3.58,-3.75,-7.82,-8.45,-8.45,-8.08,-8.3,-5.15,-5.56,-8.24,-8.75,-9.97
CCNC(=O)N1CCc2c1cc(cc2)NC(=O)c1ccc(n1C)C,-4.83,-7.78,-7.91,-5.37,-5.4,-6.77,-2.82,-2.78,-6.39,-8.63,-7.63,-6.49,-7.24,-4.91,-5.84,-7.67,-7.66,-8.07
CSc1ncccc1C(=O)NC(c1ccncc1)C,-4.72,-6.83,-6.8,-4.57,-4.57,-5.84,-2.37,-2.49,-5.36,-5.57,-6.47,-5.57,-6.34,-4.45,-4.85,-6.89,-6.55,-8.16
COc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCc2c(C1C)ccs2,-5.92,-10.62,-10.48,-5.6,-5.67,-8.5,-3.04,-3.08,-7.94,-7.17,-7.15,-7.6,-7.43,-5.3,-5.81,-7.89,-7.77,-9.26
N#CCN(S(=O)(=O)c1cc2c(s1)ccc(c2)Cl)C,-5.17,-8.18,-8.12,-4.93,-4.99,-7.08,-3.39,-3.31,-6.75,-6.44,-6.91,-6.32,-7.21,-4.79,-5.32,-7.11,-7.69,-7.83
CNS(=O)(=O)CC(=O)N1CCc2c(C1)cc(cc2)C(C)(C)C,-7.89,-8.92,-8.58,-5.58,-6.11,-7.73,-3.3,-2.96,-7.18,-7.19,-6.38,-6.49,-7.04,-5.09,-5.13,-8.03,-7.91,-8.87
COc1ccc(cc1)C1=NN2C(C1)c1cc(Cl)ccc1OC2c1cccc(c1)F,-7.03,-10.36,-8.43,-6.11,-6.05,-8.09,-2.75,-2.83,-7.44,-7.27,-7.27,-7.53,-7.83,-5.76,-5.43,-7.6,-8.38,-10.44
CCCn1c(=O)n(c2c1cccc2)CC(=O)c1cc(n(c1C)C1CCS(=O)(=O)C1)C,-5.44,-10.49,-10.57,-5.69,-5.72,-8.1,-3.19,-3.2,-7.01,-8.85,-7.23,-7.46,-8.25,-5.19,-5.92,-8.97,-8.46,-9.71
C=CCn1cnnc1SC(C(=O)Nc1cc(C)c(cc1OC)Cl)C,-4.98,-8.36,-8.59,-4.53,-4.91,-6.79,-2.33,-2.68,-6.3,-6.36,-6.85,-6.11,-6.95,-4.38,-4.44,-8.07,-7.24,-7.12
O=C(N(c1ccccc1)C)Cc1ccc(cc1)n1cccn1,-4.62,-8.75,-8.03,-4.98,-4.99,-6.85,-3.04,-3.15,-6.88,-6.42,-6.41,-6.72,-7.02,-4.78,-5.28,-7.92,-7.04,-9.27
NCCc1cccc2c1OC(C2)(C)C,-5.69,-5.82,-6.75,-4.04,-4.01,-4.63,-2.94,-3.02,-4.18,-5.15,-5.01,-4.19,-5.73,-5.25,-4.46,-6.98,-6.2,-7.5
CCn1c(SCC(=O)c2ccc(cc2)OC(F)F)nnc1c1cccs1,-4.57,-9.04,-8.83,-4.54,-4.31,-6.97,-2.28,-2.2,-6.81,-6.45,-6.94,-5.87,-6.75,-4.19,-5.81,-7.23,-7.11,-7.6
COC(=O)c1c(NC(=O)COc2ncnc3c2cccc3)sc2c1CCC2,-5.31,-9.39,-8.91,-5.44,-5.86,-7.03,-2.74,-2.62,-6.95,-7.17,-7.82,-7.43,-7.27,-4.96,-5.5,-8.99,-8.36,-8.72
Cn1ncc(c1)CN1CCCN(CC1)C(=O)c1ccoc1C,-5.45,-7.41,-7.35,-4.59,-4.47,-5.89,-2.45,-2.45,-6.2,-5.12,-5.86,-5.34,-7.05,-4.64,-4.6,-6.95,-6.78,-7.52
CCCNC(=O)C(NCc1cc(Br)c(c(c1)OCC)OCC=C)C,-4.85,-6.64,-6.85,-4.47,-3.96,-5.63,-2.42,-1.96,-5.27,-5.22,-5.11,-4.53,-6.14,-4.26,-3.98,-6.38,-6.51,-7.78
COc1ccc(cc1)C(N1CCCC1)CNC(=O)c1ccc2c(c1)nnn2CC,-5.7,-9.53,-9.2,-6.08,-6.37,-7.94,-2.48,-2.48,-7.07,-7.32,-6.5,-6.26,-8.48,-5.43,-5.66,-10.57,-7.85,-9.37
O=C1C(CC(=O)N1C1CC1)N1CCN(CC1)C1CC(=O)N(C1=O)C1CC1,-5.67,-7.87,-7.62,-5.05,-4.89,-6.98,-2.37,-2.35,-5.63,-4.9,-4.16,-5.27,-7.25,-4.68,-4.88,-7.04,-7.15,-7.68
COC(=O)c1ccc(o1)CN1C(=O)NC(C1=O)(c1ccccc1)c1ccc(c(c1)C)C,-5.98,-8.79,-8.77,-6.28,-5.73,-8.16,-2.74,-2.39,-7.52,-7.9,-7.7,-7.31,-8.05,-5.37,-5.76,-8.03,-8.89,-9.34
c1ccc(cc1)CCNCc1cccs1,-4.91,-5.83,-5.84,-4.38,-4.36,-4.99,-2.34,-2.45,-5.0,-4.76,-4.34,-4.15,-5.73,-4.6,-4.08,-7.46,-5.96,-7.77
COc1ccc(cc1)CCC(=O)Nc1nc2ccccc2nc1N1CCCC1,-5.92,-9.71,-9.93,-6.81,-6.77,-8.08,-3.1,-3.05,-7.47,-7.39,-8.03,-7.21,-7.84,-6.09,-5.74,-9.25,-8.39,-9.28
Cc1ccc(cc1)Oc1nnc(c2c1cccc2)c1ccc(cc1)F,-8.99,-8.76,-8.73,-5.36,-5.57,-7.59,-3.37,-3.32,-7.73,-7.84,-7.48,-7.18,-7.63,-5.05,-5.81,-8.82,-8.26,-9.7
COc1ccc(cc1CN(C(=O)CCn1c(C)csc1=O)C)C,-4.78,-7.99,-8.61,-4.71,-4.78,-6.53,-2.6,-2.43,-6.52,-5.96,-6.87,-6.02,-6.25,-3.86,-4.78,-8.01,-6.9,-7.86
Clc1cnn(c(=O)c1Cl)Cc1ccccc1Oc1ccccc1,-6.1,-9.37,-9.35,-5.46,-5.51,-7.27,-3.48,-3.04,-6.64,-7.53,-7.28,-7.05,-7.25,-5.42,-6.04,-8.21,-8.4,-9.16
CCSc1ccc(cn1)NC(=O)NCCc1cscn1,-4.44,-7.78,-7.68,-4.29,-4.54,-6.73,-2.29,-2.22,-6.11,-5.35,-6.58,-5.35,-6.36,-4.36,-3.83,-6.59,-6.24,-7.37
CCCCN(C(=O)Cc1nc(oc1C)c1ccco1)CCO,-3.79,-6.9,-6.86,-4.99,-5.0,-6.33,-1.72,-1.6,-5.09,-5.59,-5.83,-6.23,-6.61,-4.6,-4.36,-6.62,-6.75,-7.15
Cc1oc(cc1S(=O)(=O)NCC1CCC=CC1)C(=O)O,-4.02,-7.86,-7.85,-4.92,-5.06,-6.82,-2.67,-2.79,-6.41,-7.52,-6.79,-7.5,-6.5,-4.54,-4.72,-7.22,-6.89,-7.93
COC(=O)CC(C(=O)NC(Cc1c(C)nn(c1C)C)C)C,-6.18,-7.2,-7.17,-4.54,-4.77,-6.42,-1.79,-2.09,-5.74,-5.22,-6.18,-5.81,-6.43,-4.38,-4.04,-7.15,-6.74,-8.17
OC(=O)c1[nH]c2c(c1)c(C)cc(c2C)C,-4.31,-6.42,-6.47,-4.81,-4.83,-5.69,-2.81,-2.81,-5.41,-6.55,-7.12,-6.52,-5.79,-4.28,-4.6,-5.85,-6.52,-7.18
OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,-5.69,-6.45,-6.41,-4.18,-4.16,-5.47,-1.78,-1.88,-5.58,-4.79,-2.93,-4.12,-6.13,-3.79,-3.68,-6.14,-7.14,-7.1
Cc1nc(Sc2ccc3c(c2)OCCO3)c(c(c1)C)C(=O)N,-5.15,-8.08,-8.08,-5.4,-5.38,-7.05,-3.52,-3.47,-6.77,-7.11,-7.58,-7.53,-7.67,-5.12,-5.32,-8.35,-7.82,-9.55
O=C(Nc1ccccc1Oc1ccccc1Cl)CN1CCCCCC1=O,-5.47,-8.56,-8.56,-5.7,-5.89,-6.45,-2.44,-2.59,-6.54,-7.68,-7.29,-7.05,-7.34,-5.68,-5.15,-8.99,-8.73,-8.74
