SMILES,3CLPro_pocket1,ADRP-ADPR_pocket1,ADRP-ADPR_pocket5,ADRP_pocket1,ADRP_pocket12,ADRP_pocket13,COV_pocket1,COV_pocket2,COV_pocket8,COV_pocket10,NSP9_pocket2,NSP9_pocket7,NSP15_pocket1,ORF7A_pocket2,PLPro_chainA_pocket3,PLPro_chainA_pocket23,PLPro_pocket6,PLPro_pocket50
O=C(N(C1COCC1)CCc1ccccc1)CC1CCCO1,-4.85,-7.51,-7.18,-5.28,-5.27,-6.24,-2.3,-2.27,-6.13,-5.78,-6.45,-6.56,-6.57,-4.64,-5.48,-7.82,-7.59,-9.02
CC(N(C(=O)Cn1nnc(c1)C1CC1)Cc1ccccc1)C1CC1,-4.94,-8.04,-8.07,-5.03,-4.73,-6.58,-2.57,-2.68,-5.87,-6.32,-6.55,-6.01,-6.28,-5.4,-4.61,-7.55,-7.46,-8.02
O=C(N1CCC(CC1)c1nc2c([nH]1)cccc2)Nc1ccccc1Cl,-6.14,-8.59,-8.28,-6.24,-6.28,-7.84,-3.9,-3.11,-7.43,-6.74,-7.63,-7.69,-7.55,-5.23,-5.53,-8.0,-7.72,-8.91
COc1cc(OC)c(cc1NC(=O)C1CCN(CC1)S(=O)(=O)c1ccc2c(c1)CCC2)Cl,-6.02,-10.18,-10.43,-6.36,-5.88,-8.54,-2.75,-2.68,-8.09,-7.98,-8.28,-7.78,-8.53,-6.07,-5.98,-9.48,-8.6,-9.68
CCC(c1ccc(cc1)C)NC(=O)CN1CCCC(C1)C(=O)Nc1ccccc1,-6.07,-8.91,-8.94,-5.87,-5.74,-8.03,-3.07,-3.04,-6.79,-7.08,-7.15,-6.51,-7.67,-6.32,-5.73,-9.21,-9.38,-10.82
CN(c1c(C)n(n(c1=O)c1ccccc1)C)CS(=O)(=O)O,-3.57,-7.23,-7.43,-5.07,-5.28,-6.48,-2.54,-2.57,-5.95,-7.44,-7.59,-7.85,-7.17,-4.34,-4.11,-7.17,-6.65,-8.08
O=C(c1cc2c([nH]1)cccc2)N1CCN(CC1)c1ncnc2c1[nH]cn2,-5.76,-8.97,-9.13,-5.54,-5.55,-7.3,-3.12,-3.14,-7.45,-7.01,-7.04,-6.81,-7.76,-5.17,-5.95,-7.75,-8.23,-9.03
O=C(Nc1onc(c1)C)CN[C@@H]1CC(=O)N([C@H]1c1cnn(c1C)C)C,-8.2,-8.89,-9.26,-5.7,-5.68,-7.12,-3.36,-3.23,-7.06,-7.2,-5.49,-6.49,-8.15,-5.14,-5.43,-8.59,-7.21,-8.22
Clc1ccc(cc1)S(=O)(=O)CCN1CCC(CC1)NS(=O)(=O)C,-5.58,-9.56,-9.52,-6.16,-6.18,-7.36,-3.22,-2.95,-7.02,-6.02,-6.28,-6.27,-7.4,-4.71,-4.93,-7.88,-7.36,-8.45
CCOC(=O)c1c(C)oc2c1cc(cc2Br)NS(=O)(=O)c1cc(C)c(cc1C)C,-8.86,-10.35,-10.27,-5.82,-6.1,-8.48,-2.67,-2.75,-7.09,-7.74,-7.72,-7.57,-7.92,-5.32,-5.14,-9.76,-9.55,-9.8
CCC(=O)NCc1cc2c([nH]1)cccc2,-4.64,-6.3,-6.35,-4.39,-4.4,-5.61,-2.33,-2.28,-5.42,-5.45,-6.22,-4.94,-5.86,-4.18,-4.88,-6.74,-5.87,-7.35
O=C(C1CC1)Nc1cccc(c1)CNS(=O)(=O)c1cccc(c1)Br,-6.0,-10.03,-10.17,-6.23,-6.34,-7.74,-2.52,-2.29,-7.17,-7.95,-8.31,-7.12,-7.62,-5.7,-5.97,-9.12,-8.57,-9.84
OC(CSc1scc(n1)c1ccc(s1)C(=O)N)CNC(C)(C)C,-5.05,-8.21,-8.08,-4.33,-4.83,-6.96,-1.52,-2.27,-6.15,-6.81,-5.7,-5.84,-7.72,-4.64,-4.81,-7.63,-6.78,-8.33
CCCOCC(=O)NC[C@H]1CCO[C@@H]1c1ccccc1,-6.32,-7.48,-7.24,-4.56,-4.08,-6.41,-1.93,-2.05,-5.83,-5.48,-6.23,-5.64,-6.31,-4.31,-4.37,-7.37,-6.62,-7.72
O=C(Nc1ccc(cc1)NC(=O)C)CCc1nc2c([nH]1)cccc2,-5.02,-8.76,-8.91,-5.71,-5.9,-7.65,-2.94,-2.9,-7.65,-6.9,-7.51,-6.39,-7.29,-4.54,-5.01,-8.39,-7.89,-9.1
O=C(c1cnn(c1C)c1ccccc1F)N1CCN2C(C1)CCCC2,-5.57,-7.93,-8.04,-5.21,-5.26,-6.91,-3.62,-3.64,-7.36,-6.41,-7.04,-6.39,-7.61,-4.78,-5.87,-7.83,-7.59,-8.66
[O-][N+](=O)c1cc(ccc1NC1CCCCCC1)C(=O)c1nccn1C,-5.55,-9.97,-10.01,-6.09,-6.15,-8.03,-3.2,-3.36,-6.81,-8.93,-8.68,-8.56,-7.06,-6.6,-5.21,-7.95,-7.81,-8.8
O=C(c1ccc2c(c1)CCCN2S(=O)(=O)C)Nc1ccc2c(c1)OC1(O2)CCCC1,-5.59,-9.98,-10.05,-6.43,-6.4,-9.26,-3.14,-3.07,-7.7,-8.83,-8.05,-7.66,-9.28,-6.02,-6.13,-7.79,-8.18,-10.36
COc1ccc(cc1OC(F)F)NC(=O)C1(CCC1)S(=O)(=O)c1ccc(cc1)C,-7.92,-9.06,-8.88,-5.18,-5.29,-7.24,-2.67,-2.74,-6.5,-7.54,-7.02,-7.35,-7.43,-4.79,-4.71,-7.16,-7.42,-8.15
O=C(Nc1ccccc1)CN1CCN(CC1)Cc1ccccc1[N+](=O)[O-],-6.29,-8.08,-8.29,-5.83,-5.61,-6.83,-2.96,-2.88,-6.15,-6.61,-6.44,-6.58,-7.29,-5.83,-5.0,-7.09,-7.44,-8.75
N#Cc1ccccc1c1ccc(cc1)Cn1ccnc1,-5.04,-7.89,-7.8,-5.04,-5.05,-6.89,-2.98,-2.99,-6.44,-6.44,-6.8,-6.51,-6.43,-4.89,-5.13,-7.61,-7.78,-8.06
Fc1ccc(cc1)C(=O)Nc1ccc(cc1)c1cnc(o1)C1CC1,-4.82,-8.19,-8.2,-5.32,-5.22,-7.55,-2.93,-2.51,-6.72,-6.78,-6.98,-6.2,-6.9,-4.7,-5.36,-7.41,-6.99,-8.35
CN(C1CCCC1)CCNC(=O)C(=O)Nc1cccc2c1ccnc2,-6.06,-8.03,-7.76,-5.32,-5.0,-6.98,-2.12,-2.41,-6.32,-6.34,-6.59,-6.0,-7.48,-5.69,-4.94,-8.93,-7.97,-10.72
CCOc1ncccc1C(=O)N1CCCC(C1)c1scc(n1)C,-5.37,-8.21,-8.33,-5.47,-5.46,-6.72,-3.01,-3.0,-6.24,-6.21,-6.9,-6.18,-7.11,-4.75,-5.46,-7.7,-7.42,-8.14
O=C(Nc1ccc(cc1)C)CN1CCN(CC1)C(=O)Nc1cccc(c1)C,-5.97,-8.61,-8.7,-5.67,-5.81,-7.37,-2.68,-2.69,-7.0,-6.51,-5.81,-6.02,-7.76,-5.52,-4.97,-7.55,-7.22,-9.28
COc1ccccc1CC(=O)Nc1scc(n1)c1c(C)cc(cc1C)C,-8.38,-8.82,-9.33,-6.05,-6.15,-7.63,-2.91,-2.87,-6.86,-7.41,-8.07,-6.91,-7.28,-5.3,-5.2,-8.59,-7.72,-9.24
CN(Cc1csnn1)C[C@@H]1C[C@@H](CN1Cc1nccs1)F,-6.46,-5.94,-6.44,-4.47,-4.57,-5.45,-2.27,-2.14,-5.04,-4.55,-4.18,-4.26,-6.57,-4.22,-3.81,-7.14,-6.42,-7.59
N#CC1(CCC1)N(C(=O)c1csc(n1)c1ccccc1OC)C,-5.04,-8.28,-8.37,-5.66,-5.66,-7.4,-2.95,-2.95,-7.15,-7.47,-7.05,-6.59,-6.94,-4.93,-5.29,-8.02,-8.39,-8.93
N#Cc1ccc(nc1N[C@H]1CCO[C@@H]1c1ccnn1C)C(F)(F)F,-6.84,-7.11,-6.91,-4.84,-4.68,-6.13,-2.77,-2.8,-5.55,-6.53,-6.62,-6.58,-7.11,-4.62,-5.1,-7.15,-7.13,-6.98
[O-][N+](=O)c1cccnc1Nc1ccc(cc1)C(=O)N,-4.9,-8.12,-8.04,-5.13,-5.15,-6.15,-3.22,-3.29,-6.85,-7.09,-7.51,-7.25,-6.65,-5.03,-5.57,-6.65,-7.09,-7.88
O=C1Nc2ccccc2N(C1)C(=O)Cc1noc2c1cccc2,-6.45,-8.98,-9.0,-6.14,-6.14,-8.22,-3.68,-3.67,-7.43,-7.27,-7.27,-7.94,-8.18,-5.78,-6.26,-8.78,-8.76,-9.91
NC(=O)CCN(C(=O)C(c1ccccc1)c1ccccc1)c1ccccc1,-4.05,-7.86,-7.79,-5.53,-5.22,-6.3,-2.65,-2.41,-5.92,-7.08,-7.22,-6.98,-7.64,-5.16,-4.56,-8.39,-7.9,-9.39
Fc1ccc(c(c1)CCC(=O)N1CCN(CC1)c1ccc2n(n1)c(C)nn2)F,-5.45,-9.13,-9.11,-5.66,-5.75,-7.79,-2.92,-2.9,-7.36,-8.27,-7.71,-7.39,-8.05,-5.47,-5.98,-8.37,-8.18,-8.31
O=C(c1cccc2c1cccc2)N1CCN(CC1)C(c1nnnn1C1CC1)C,-6.01,-10.01,-9.7,-6.24,-6.3,-8.32,-3.21,-3.36,-8.43,-6.81,-7.51,-7.06,-8.23,-5.3,-5.89,-7.77,-9.43,-9.75
COCc1cccc(c1)CNC(=O)CN1C[C@@H](C[C@H]1CO)OC,-5.96,-6.8,-6.81,-3.69,-3.76,-5.42,-1.42,-0.96,-5.51,-4.95,-4.87,-4.28,-6.21,-4.42,-4.02,-7.19,-6.29,-6.54
O=C(NC1CCN(CC1)c1ccccn1)NCC1CCCO1,-4.5,-8.3,-8.19,-5.96,-5.58,-6.56,-3.01,-3.11,-6.72,-6.29,-7.53,-6.26,-6.76,-4.81,-5.03,-7.09,-6.51,-7.91
NC(=O)C1(COCC1)N1CCN(CC1)C(=O)c1cccc(c1Cl)F,-7.59,-7.69,-7.85,-4.82,-5.49,-7.51,-2.34,-2.97,-6.19,-6.29,-5.83,-6.43,-6.46,-4.98,-4.98,-6.45,-7.27,-9.59
O=C1NCCN(C1)C(=O)c1ccc(cc1)CNCc1ccc(cc1)F,-6.84,-8.88,-8.89,-6.28,-6.26,-7.88,-3.44,-3.43,-6.37,-6.72,-6.41,-6.21,-8.12,-5.45,-5.35,-8.87,-7.83,-9.51
CC(NC(=O)N1CCOC2(C1)CCCC2)CCc1ccc(cc1)O,-5.52,-8.63,-9.1,-5.53,-5.57,-7.26,-3.08,-3.13,-6.79,-6.85,-7.59,-7.13,-7.12,-5.17,-5.56,-8.04,-7.35,-10.05
CC(C1COc2c1cccc2)NC(=O)c1ccccc1[N+](=O)[O-],-5.43,-9.52,-9.34,-6.23,-6.44,-7.32,-2.87,-3.4,-7.74,-8.8,-8.4,-8.56,-7.11,-5.79,-5.35,-7.65,-8.08,-8.29
CO[C@H]1CN([C@@H](C1)c1[nH]c(c(n1)C)C)c1ncnc(c1)NCC1CC1,-7.48,-7.38,-7.59,-4.9,-4.82,-5.76,-2.28,-2.27,-6.45,-5.88,-7.05,-6.55,-7.14,-5.35,-5.54,-7.25,-7.24,-7.35
Clc1cc(Cl)cc(c1)C(=O)N1CCCC1C(=O)N1CCCC1,-4.62,-7.95,-7.96,-5.52,-5.58,-7.36,-3.1,-3.16,-6.63,-7.16,-6.63,-7.21,-6.76,-4.85,-5.33,-8.27,-7.41,-8.89
CO[C@H]1CN([C@@H](C1)CO)C(=O)c1cc(Cl)ccc1Br,-6.47,-6.91,-6.95,-4.7,-4.59,-6.4,-2.45,-2.53,-5.75,-5.72,-5.91,-6.01,-6.73,-4.29,-4.27,-6.79,-6.96,-6.58
OC1CCC(CC1)Nc1cc(nc2c1cccc2)C(F)(F)F,-5.4,-7.56,-7.49,-5.27,-5.24,-6.45,-2.66,-2.51,-5.59,-5.93,-6.18,-6.25,-7.21,-5.22,-4.59,-6.78,-7.41,-7.7
COc1ccc(cc1S(=O)(=O)Nc1ccc(cc1)C)C(=O)N1C(C)Cc2c1cccc2,-9.96,-10.83,-11.14,-6.53,-6.61,-9.01,-3.53,-3.59,-7.81,-8.83,-9.5,-8.18,-8.75,-6.05,-6.31,-8.7,-9.34,-10.51
Clc1ccc2c(c1)CC(O2)C(=O)N1CC(Oc2c1cccc2)C(=O)N1CCOCC1,-5.59,-10.55,-9.87,-6.59,-6.47,-7.82,-3.7,-4.21,-7.13,-8.17,-7.13,-8.11,-8.1,-5.34,-6.2,-9.15,-8.44,-9.46
O=C(Nc1cccc(c1)c1scc(n1)C)NCc1cccnc1,-5.43,-8.47,-8.6,-6.04,-5.98,-7.02,-2.79,-2.78,-6.99,-6.87,-8.49,-6.89,-7.16,-5.12,-5.54,-8.36,-7.89,-9.04
O=C(N1CCCN(CC1)Cc1cccs1)NCc1ccco1,-5.1,-6.9,-6.8,-4.66,-4.63,-6.24,-2.4,-2.38,-6.01,-5.3,-5.2,-5.02,-6.44,-5.33,-4.45,-6.05,-6.6,-9.05
COc1cc(ccc1OC)C(=O)NCc1cccc(c1)NC(=O)C1CC1,-5.23,-8.9,-8.4,-5.65,-5.59,-7.1,-2.6,-2.77,-6.62,-6.66,-7.13,-6.74,-7.31,-4.87,-5.4,-7.59,-8.15,-9.85
CC(N(C(=O)c1scc(c1)C(=O)C)CCc1nccs1)C,-4.37,-7.59,-7.98,-5.06,-5.03,-6.07,-2.68,-2.41,-6.2,-5.87,-7.03,-6.14,-7.04,-4.36,-5.17,-7.06,-7.63,-7.87
O1CCN(CC1)Cc1nc(NCCc2ccccn2)c2c(n1)scc2c1cccs1,-5.81,-8.35,-8.33,-6.39,-6.04,-7.45,-2.31,-2.53,-6.02,-7.33,-7.46,-6.96,-7.94,-5.74,-5.16,-8.31,-8.02,-8.86
O=C(Cn1ccc(n1)[N+](=O)[O-])NCC1(CC1)c1ccc(cc1)Cl,-4.53,-8.02,-8.48,-5.64,-5.61,-7.34,-2.59,-2.4,-6.24,-8.94,-7.5,-7.87,-6.64,-4.41,-5.05,-7.17,-7.18,-8.35
CCCCn1ncc(c1C)NC(=O)NC1CCc2n(C1)ncn2,-4.64,-8.13,-8.14,-5.11,-5.08,-6.76,-2.62,-2.31,-6.23,-6.27,-6.07,-6.0,-6.86,-4.92,-4.89,-7.51,-6.55,-8.46
C1Oc2c(O1)cc(cc2)CNc1ncnc2c1scc2,-4.98,-7.5,-7.54,-5.4,-5.35,-6.89,-2.73,-2.61,-6.43,-6.74,-6.51,-6.28,-7.04,-5.21,-5.34,-7.79,-7.11,-8.25
Cc1cccc2c1c(ncn2)NC1CCOC1C1CC1,-5.12,-6.91,-6.98,-4.9,-4.92,-6.37,-2.79,-2.78,-5.72,-6.25,-7.08,-5.63,-6.96,-4.36,-4.68,-6.95,-7.88,-7.62
CCOC(=O)CNC(c1cc(Br)ccc1NC(=O)CN1CCOCC1)c1ccccc1,-7.59,-6.92,-6.98,-5.14,-4.56,-5.05,-0.93,-1.15,-5.0,-5.02,-4.41,-5.2,-7.12,-5.12,-4.03,-6.25,-7.85,-7.65
O=C(Nc1cccc(c1)S(=O)(=O)N(c1ccccc1)C)CN1CCc2c(C1)cccc2,-7.03,-9.87,-10.5,-6.17,-6.09,-8.61,-3.0,-3.21,-8.49,-7.22,-9.57,-7.82,-9.18,-5.21,-6.84,-9.33,-8.56,-10.04
C=CCN(C(=O)c1oc2c(c1C)cccc2F)c1nc2c(s1)cccc2,-5.91,-8.17,-8.56,-5.75,-5.87,-7.53,-2.96,-2.94,-6.56,-7.27,-8.51,-6.62,-7.22,-4.75,-5.77,-7.76,-9.13,-8.77
O=C(Nc1ccc2c(c1)CCC2)CN1CCOCC1,-4.45,-7.05,-7.03,-4.66,-4.53,-6.14,-2.73,-2.72,-5.98,-5.36,-6.11,-5.42,-6.71,-5.12,-4.92,-7.22,-7.01,-8.03
CCCN1CCN(CC1)Cc1nc2cc(OC)c(cc2c(=O)[nH]1)OC,-5.71,-7.22,-7.4,-4.37,-4.39,-5.91,-1.45,-1.49,-5.07,-5.17,-4.88,-5.08,-6.49,-4.87,-4.44,-6.74,-7.22,-7.63
O=C(Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1)COc1ccc(c(c1)C)C,-5.28,-10.59,-10.6,-6.06,-6.09,-8.58,-2.81,-2.77,-7.15,-7.73,-7.54,-7.19,-7.8,-5.32,-5.86,-8.76,-7.74,-10.95
C=CCN(C(=O)Cn1cnc2c(c1=O)c(cs2)c1ccccc1)Cc1ccc(s1)Cl,-5.53,-10.75,-10.1,-5.93,-6.3,-7.7,-2.8,-2.74,-6.56,-7.31,-8.28,-7.01,-7.88,-5.56,-5.62,-8.94,-8.14,-10.38
CC1CCC(CC1)N(C(=O)c1cc(ccc1N1CCCC1)S(=O)(=O)N1CCCCC1)C,-6.15,-9.49,-9.88,-5.95,-6.14,-8.54,-3.06,-3.13,-7.75,-8.62,-8.58,-7.59,-8.46,-5.79,-6.18,-8.98,-9.42,-10.65
O=C(NCC(=O)Nc1cccc(c1C)Cl)CCNC(=O)c1ccccc1,-5.24,-8.38,-8.63,-5.91,-5.05,-7.18,-1.95,-2.29,-6.76,-6.75,-7.25,-6.35,-7.79,-5.2,-4.85,-8.72,-7.92,-9.25
O=C(N1CCN(CC1)C(=O)c1ccco1)CSc1nnc[nH]1,-4.76,-8.66,-8.64,-4.99,-4.63,-6.89,-2.67,-2.78,-6.74,-6.14,-6.74,-6.47,-7.16,-5.22,-4.75,-7.1,-6.81,-7.7
O=C(CSc1nnnn1c1ccc(c(c1)C)C)NCCc1cccs1,-5.56,-9.53,-9.44,-5.71,-5.72,-7.85,-2.1,-2.68,-7.29,-7.17,-7.45,-7.0,-7.4,-5.86,-5.28,-9.03,-8.06,-9.52
C=CCn1c(SCC(=O)c2cc(n(c2C)Cc2ccco2)C)nnc1c1ccncc1,-4.28,-9.47,-9.71,-4.85,-4.79,-7.66,-2.11,-1.66,-6.7,-6.81,-7.69,-6.89,-6.82,-4.25,-4.36,-7.76,-7.34,-8.24
Clc1ccc(cc1)OC(C(=O)Nc1ccc(cc1C)F)(C)C,-4.92,-7.34,-7.55,-4.75,-4.95,-6.74,-2.75,-2.55,-6.51,-6.13,-6.99,-6.14,-6.42,-4.76,-5.31,-7.98,-7.43,-8.55
OC(CN1C(=O)NC(C1=O)(Cc1ccccc1)c1ccccc1)COCc1cccs1,-5.12,-8.79,-8.65,-5.53,-5.58,-6.78,-1.8,-1.38,-6.02,-6.77,-6.44,-6.18,-6.5,-5.36,-4.35,-7.27,-7.95,-7.91
CC(NS(=O)(=O)Cc1ccccc1CNC(=O)c1cccc(c1)OCc1ccc(cc1)F)C,-8.56,-10.38,-9.5,-5.36,-5.63,-7.75,-2.18,-1.71,-7.24,-6.93,-7.92,-6.72,-8.1,-5.42,-4.74,-8.02,-7.88,-9.46
COc1ccc(c(c1)OC)CN(c1ccc(cn1)C(=O)N)C,-4.4,-7.59,-7.67,-4.46,-4.66,-6.32,-2.49,-2.1,-5.64,-6.21,-6.36,-6.17,-6.54,-4.9,-5.45,-7.29,-6.47,-7.24
O=C(Cn1nnc(n1)c1ccc(cc1)C)NCc1ccco1,-4.78,-8.46,-8.59,-5.34,-5.43,-7.02,-2.68,-2.58,-7.47,-6.77,-7.4,-6.63,-7.12,-4.76,-5.46,-7.92,-7.67,-8.5
CCN1CC(CN(C(=O)Nc2ccccc2Cl)C)Oc2c1cccc2,-4.6,-8.73,-8.54,-4.94,-5.68,-6.64,-2.5,-3.03,-5.71,-6.61,-6.88,-6.2,-7.1,-4.37,-5.33,-7.41,-7.86,-8.56
CCS(=O)(=O)N1CCC(CC1)NC(=O)NCc1cc2c([nH]1)cccc2,-5.12,-9.09,-9.14,-6.33,-6.21,-7.7,-4.01,-4.49,-7.96,-6.6,-8.05,-6.95,-7.7,-5.45,-6.04,-9.18,-7.76,-10.27
COc1ccc(cc1)C(c1c[nH]c2c1cccc2)CNC(=O)CN1CCCC1,-6.95,-8.63,-8.37,-5.82,-5.58,-8.0,-3.17,-2.93,-6.76,-6.67,-6.48,-6.68,-8.75,-6.31,-5.38,-8.26,-9.67,-9.32
CC(CN(C(=O)Cc1ccc(c(c1)F)F)C(C)C)O,-4.34,-6.28,-6.79,-4.0,-4.09,-5.65,-2.0,-1.86,-5.08,-5.41,-5.17,-5.43,-5.34,-3.59,-4.04,-6.48,-5.92,-6.42
CC1CCN(CC1)C(=O)Cn1c(=O)onc1c1ccccn1,-4.81,-8.5,-8.51,-5.48,-5.39,-6.81,-3.05,-3.14,-6.41,-7.07,-7.69,-7.04,-7.13,-5.11,-6.1,-8.29,-7.59,-8.91
O=C(c1n[nH]c(c1)C1CC1)NC1CCOc2c1cccc2,-5.58,-7.27,-7.39,-5.81,-5.84,-7.12,-2.92,-2.88,-6.67,-6.48,-6.91,-6.59,-7.34,-5.13,-5.47,-7.13,-7.66,-8.12
O=C(NCCC(c1ccccc1)c1ccccc1)CSCc1ccc(cc1)C(=O)O,-4.58,-9.69,-9.35,-4.65,-4.41,-7.52,-2.16,-2.28,-6.73,-8.28,-7.35,-7.2,-6.83,-3.98,-5.27,-8.12,-8.12,-8.6
CCN(C(=O)Cc1ccc2c(c1)cccc2)CC(=O)Nc1cccc(c1)OC,-5.18,-9.22,-9.03,-5.27,-5.54,-8.18,-2.42,-2.13,-7.41,-7.73,-7.61,-7.66,-7.96,-5.15,-6.33,-8.67,-8.55,-9.46
O=C(Cc1ccccc1[N+](=O)[O-])Nc1ccc(cc1)c1nnc2n1CCCCC2,-5.83,-9.9,-9.93,-6.64,-6.62,-8.55,-3.19,-3.11,-7.84,-9.3,-9.2,-9.22,-8.71,-5.99,-5.76,-9.09,-8.35,-10.5
O=C(N(CC1CCCO1)C)Nc1ccc(cc1)CCN1CCOCC1,-4.65,-8.81,-8.7,-5.71,-5.37,-7.69,-2.51,-2.09,-6.06,-6.58,-6.23,-5.21,-7.34,-5.38,-4.64,-8.13,-6.36,-8.49
O=C(C(Cc1c[nH]c2c1cccc2)NC(=O)c1cccs1)N1CCCC1,-5.76,-7.92,-8.33,-6.0,-5.93,-7.38,-2.85,-2.99,-6.9,-7.38,-7.4,-6.81,-8.1,-5.77,-5.4,-9.13,-8.74,-10.92
O=C(NCc1ccc(cc1)C)NCCNc1ncc(cc1Cl)C(F)(F)F,-4.39,-8.42,-8.48,-4.88,-4.33,-6.83,-2.27,-1.67,-6.37,-5.89,-6.65,-5.8,-6.38,-4.74,-4.46,-7.71,-6.93,-8.07
CCOCCCNC(=O)c1nc(ncc1Cl)NCc1ccccc1,-4.12,-6.76,-7.27,-4.5,-4.58,-6.56,-1.83,-2.09,-5.59,-5.61,-5.58,-5.45,-6.52,-4.82,-5.13,-7.01,-7.06,-6.82
CCCOc1ccc(cn1)CNC(=O)Nc1ccnnc1,-4.67,-8.12,-8.19,-5.22,-5.01,-7.24,-2.42,-2.37,-6.83,-6.03,-6.03,-5.52,-7.11,-4.46,-5.09,-6.5,-6.31,-7.48
NC(=O)[C@H]1CCO[C@@H]1C1CCN(CC1)C(=O)Cc1ccc(nc1)C,-7.96,-9.06,-8.61,-6.07,-6.22,-7.49,-3.15,-3.06,-7.08,-7.69,-6.85,-7.74,-7.64,-5.11,-5.53,-8.82,-8.48,-8.63
